stock_id ;stock_name; holding_num; holding_perc 
                                    1;                                CK HUTCHISON HOLDINGS LIMITED;                                11,556,718;                                0.29%
                                    2;                                CLP HOLDINGS LIMITED;                                3,168,300;                                0.11%
                                    3;                                HONG KONG AND CHINA GAS COMPANY LIMITED, THE;                                17,415,763;                                0.12%
                                    4;                                WHARF (HOLDINGS) LIMITED, THE;                                2,983,000;                                0.09%
                                    5;                                HSBC HOLDINGS PLC;                                991,108,601;                                4.85%
                                    6;                                POWER ASSETS HOLDINGS LIMITED;                                6,826,000;                                0.31%
                                    8;                                PCCW LIMITED;                                6,556,323;                                0.07%
                                   10;                                HANG LUNG GROUP LIMITED;                                784,000;                                0.05%
                                   11;                                HANG SENG BANK LTD;                                1,799,600;                                0.09%
                                   12;                                HENDERSON LAND DEVELOPMENT CO LTD;                                4,567,114;                                0.11%
                                   14;                                HYSAN DEVELOPMENT COMPANY LIMITED;                                796,000;                                0.07%
                                   16;                                SUN HUNG KAI PROPERTIES LTD;                                5,116,338;                                0.16%
                                   17;                                NEW WORLD DEVELOPMENT CO LTD;                                30,688,339;                                0.30%
                                   19;                                SWIRE PACIFIC LTD 'A';                                1,400,000;                                0.15%
                                   20;                                WHEELOCK AND COMPANY LIMITED;                                1,021,572;                                0.04%
                                   23;                                BANK OF EAST ASIA LTD;                                3,875,078;                                0.13%
                                   27;                                GALAXY ENTERTAINMENT GROUP LIMITED;                                24,903,222;                                0.57%
                                   35;                                FAR EAST CONSORTIUM INTERNATIONAL LTD;                                1,089,154;                                0.04%
                                   38;                                FIRST TRACTOR COMPANY LIMITED;                                59,520,100;                                15.18%
                                   41;                                GREAT EAGLE HOLDINGS LIMITED;                                653,049;                                0.08%
                                   42;                                NORTHEAST ELECTRIC DEVELOPMENT COMPANY LIMITED;                                18,668,000;                                7.23%
                                   43;                                C.P. POKPHAND CO LTD;                                2,956,000;                                0.00%
                                   54;                                HOPEWELL HOLDINGS LIMITED;                                44,000;                                0.00%
                                   66;                                MTR CORPORATION LIMITED;                                3,349,966;                                0.05%
                                   69;                                SHANGRI-LA ASIA LIMITED;                                33,454,000;                                0.92%
                                   81;                                CHINA OVERSEAS GRAND OCEANS GROUP LIMITED;                                23,815,693;                                1.04%
                                   83;                                SINO LAND CO.LTD.;                                6,998,202;                                0.10%
                                   86;                                SUN HUNG KAI & CO.LTD;                                3,234,000;                                0.14%
                                   95;                                LVGEM (CHINA) REAL ESTATE INVESTMENT COMPANY LIMITED;                                17,372,000;                                0.37%
                                  101;                                HANG LUNG PROPERTIES LIMITED;                                5,105,000;                                0.11%
