stock_id ;stock_name; holding_num; holding_perc 
                                    1;                                CK HUTCHISON HOLDINGS LIMITED;                                11,678,218;                                0.30%
                                    2;                                CLP HOLDINGS LIMITED;                                3,157,300;                                0.11%
                                    3;                                HONG KONG AND CHINA GAS COMPANY LIMITED, THE;                                17,204,763;                                0.11%
                                    4;                                WHARF (HOLDINGS) LIMITED, THE;                                2,952,000;                                0.09%
                                    5;                                HSBC HOLDINGS PLC;                                1,006,838,057;                                4.94%
                                    6;                                POWER ASSETS HOLDINGS LIMITED;                                7,202,500;                                0.33%
                                    8;                                PCCW LIMITED;                                6,496,323;                                0.07%
                                   10;                                HANG LUNG GROUP LIMITED;                                1,089,000;                                0.07%
                                   11;                                HANG SENG BANK LTD;                                1,723,900;                                0.08%
                                   12;                                HENDERSON LAND DEVELOPMENT CO LTD;                                4,608,114;                                0.11%
                                   14;                                HYSAN DEVELOPMENT COMPANY LIMITED;                                800,000;                                0.07%
                                   16;                                SUN HUNG KAI PROPERTIES LTD;                                4,582,338;                                0.15%
                                   17;                                NEW WORLD DEVELOPMENT CO LTD;                                30,367,339;                                0.30%
                                   19;                                SWIRE PACIFIC LTD 'A';                                1,247,000;                                0.13%
                                   20;                                WHEELOCK AND COMPANY LIMITED;                                998,572;                                0.04%
                                   23;                                BANK OF EAST ASIA LTD;                                3,644,878;                                0.13%
                                   27;                                GALAXY ENTERTAINMENT GROUP LIMITED;                                23,768,222;                                0.54%
                                   35;                                FAR EAST CONSORTIUM INTERNATIONAL LTD;                                1,151,154;                                0.05%
                                   38;                                FIRST TRACTOR COMPANY LIMITED;                                60,074,100;                                15.32%
                                   41;                                GREAT EAGLE HOLDINGS LIMITED;                                749,049;                                0.10%
                                   42;                                NORTHEAST ELECTRIC DEVELOPMENT COMPANY LIMITED;                                19,496,000;                                7.55%
                                   43;                                C.P. POKPHAND CO LTD;                                2,990,000;                                0.00%
                                   54;                                HOPEWELL HOLDINGS LIMITED;                                43,000;                                0.00%
                                   66;                                MTR CORPORATION LIMITED;                                3,263,466;                                0.05%
                                   69;                                SHANGRI-LA ASIA LIMITED;                                31,940,000;                                0.88%
                                   81;                                CHINA OVERSEAS GRAND OCEANS GROUP LIMITED;                                25,573,693;                                1.12%
                                   83;                                SINO LAND CO.LTD.;                                6,588,202;                                0.10%
                                   86;                                SUN HUNG KAI & CO.LTD;                                3,153,000;                                0.14%
                                   95;                                LVGEM (CHINA) REAL ESTATE INVESTMENT COMPANY LIMITED;                                16,724,000;                                0.35%
                                  101;                                HANG LUNG PROPERTIES LIMITED;                                5,099,000;                                0.11%
                                  107;                                SICHUAN EXPRESSWAY COMPANY LIMITED;                                213,508,000;                                23.84%
                                  109;                                GOOD RESOURCES HOLDINGS LIMITED;                                60,600,000;                                0.84%
                                  116;                                CHOW SANG SANG HOLDINGS INTERNATIONAL LIMITED;                                119,000;                                0.01%
                                  119;                                POLY PROPERTY GROUP CO., LIMITED;                                358,135,000;                                9.77%
                                  123;                                YUEXIU PROPERTY COMPANY LIMITED;                                382,714,000;                                3.07%
                                  135;                                KUNLUN ENERGY COMPANY LIMITED;                                38,216,000;                                0.46%
                                  136;                                HENGTEN NETWORKS GROUP LIMITED;                                4,185,064,000;                                5.60%
                                  142;                                FIRST PACIFIC CO. LTD.;                                1,146,000;                                0.02%
                                  144;                                CHINA MERCHANTS PORT HOLDINGS COMPANY LIMITED;                                8,547,685;                                0.26%
                                  148;                                KINGBOARD CHEMICAL HOLDINGS LIMITED;                                14,443,051;                                1.34%
                                  151;                                WANT WANT CHINA HOLDINGS LIMITED;                                46,102,446;                                0.36%
                                  152;                                SHENZHEN INTERNATIONAL HOLDINGS LIMITED;                                38,778,224;                                1.90%
                                  163;                                EMPEROR INTERNATIONAL HOLDINGS LIMITED;                                3,928,000;                                0.10%
                                  165;                                CHINA EVERBRIGHT LIMITED;                                102,789,743;                                6.09%
                                  168;                                TSINGTAO BREWERY COMPANY LIMITED;                                59,212,798;                                9.03%
                                  173;                                K. WAH INTERNATIONAL HOLDINGS LIMITED;                                42,931,527;                                1.40%
                                  175;                                GEELY AUTOMOBILE HOLDINGS LIMITED;                                784,941,358;                                8.74%
                                  177;                                JIANGSU EXPRESSWAY COMPANY LIMITED;                                6,136,818;                                0.50%
                                  178;                                SA SA INTERNATIONAL HOLDINGS LIMITED;                                15,177,748;                                0.50%
                                  179;                                JOHNSON ELECTRIC HOLDINGS LIMITED;                                314,500;                                0.03%
                                  187;                                BEIJING JINGCHENG MACHINERY ELECTRIC COMPANY LIMITED;                                20,874,000;                                20.87%
                                  198;                                SMI HOLDINGS GROUP LIMITED;                                102,358,400;                                3.76%
                                  200;                                MELCO INTERNATIONAL DEVELOPMENT LIMITED;                                23,497,000;                                1.52%
                                  207;                                JOY CITY PROPERTY LIMITED;                                23,696,000;                                0.16%
                                  215;                                HUTCHISON TELECOMMUNICATIONS HONG KONG HOLDINGS LIMITED;                                74,094,000;                                1.52%
                                  220;                                UNI-PRESIDENT CHINA HOLDINGS LTD.;                                51,857,489;                                1.19%
                                  241;                                ALIBABA HEALTH INFORMATION TECHNOLOGY LIMITED;                                262,286,000;                                2.78%
                                  242;                                SHUN TAK HOLDINGS LIMITED;                                239,768,000;                                7.87%
                                  245;                                CHINA MINSHENG FINANCIAL HOLDING CORPORATION LIMITED;                                48,040,000;                                0.15%
                                  256;                                CITYCHAMP WATCH & JEWELLERY GROUP LIMITED;                                244,396,000;                                5.61%
                                  257;                                CHINA EVERBRIGHT INTERNATIONAL LIMITED;                                133,829,827;                                2.98%
                                  267;                                CITIC LIMITED;                                26,900,533;                                0.08%
                                  268;                                KINGDEE INTERNATIONAL SOFTWARE GROUP COMPANY LIMITED;                                216,287,205;                                7.45%
                                  270;                                GUANGDONG INVESTMENT LIMITED;                                13,312,176;                                0.20%
                                  272;                                SHUI ON LAND LIMITED;                                580,246,596;                                7.19%
                                  279;                                FREEMAN FINTECH CORPORATION LIMITED;                                113,780,000;                                0.72%
                                  285;                                BYD ELECTRONIC (INTERNATIONAL) COMPANY LIMITED;                                118,477,500;                                5.25%
                                  288;                                WH GROUP LIMITED;                                123,137,000;                                0.83%
                                  291;                                CHINA RESOURCES BEER (HOLDINGS) COMPANY LIMITED;                                96,725,333;                                2.98%
                                  293;                                CATHAY PACIFIC AIRWAYS LTD;                                9,451,000;                                0.23%
                                  295;                                KONG SUN HOLDINGS LIMITED;                                30,025,000;                                0.20%
                                  297;                                SINOFERT HOLDINGS LIMITED;                                369,994,000;                                5.25%
                                  300;                                SHENJI GROUP KUNMING MACHINE TOOL COMPANY LIMITED;                                15,684,000;                                11.13%
                                  303;                                VTECH HOLDINGS LIMITED;                                488,700;                                0.18%
                                  308;                                CHINA TRAVEL INTERNATIONAL INVESTMENT HONG KONG LIMITED;                                151,594,200;                                2.77%
                                  315;                                SMARTONE TELECOMMUNICATIONS HOLDINGS LIMITED;                                3,252,534;                                0.29%
                                  316;                                ORIENT OVERSEAS (INTERNATIONAL) LIMITED;                                8,418,000;                                1.34%
                                  317;                                CSSC OFFSHORE & MARINE ENGINEERING (GROUP) COMPANY LIMITED;                                13,548,200;                                2.27%
                                  321;                                TEXWINCA HOLDINGS LIMITED;                                1,390,000;                                0.10%
                                  322;                                TINGYI (CAYMAN ISLANDS) HOLDING CORP.;                                5,368,000;                                0.08%
                                  323;                                MAANSHAN IRON & STEEL COMPANY LIMITED;                                84,068,000;                                4.84%
                                  327;                                PAX GLOBAL TECHNOLOGY LIMITED;                                17,476,000;                                1.58%
                                  330;                                ESPRIT HOLDINGS LIMITED;                                71,214,100;                                3.72%
                                  336;                                HUABAO INTERNATIONAL HOLDINGS LIMITED;                                189,987,100;                                6.10%
                                  337;                                GREENLAND HONG KONG HOLDINGS LIMITED;                                83,864,000;                                3.00%
                                  338;                                SINOPEC SHANGHAI PETROCHEMICAL COMPANY LIMITED;                                93,057,744;                                2.65%
                                  341;                                CAFE DE CORAL HOLDINGS LTD;                                72,000;                                0.00%
                                  345;                                VITASOY INTERNATIONAL HOLDINGS LTD;                                3,880,000;                                0.36%
                                  347;                                ANGANG STEEL COMPANY LIMITED;                                7,538,076;                                0.69%
                                  354;                                CHINASOFT INTERNATIONAL LIMITED;                                273,532,423;                                11.38%
                                  358;                                JIANGXI COPPER COMPANY LIMITED;                                65,033,581;                                4.67%
                                  363;                                SHANGHAI INDUSTRIAL HOLDINGS LIMITED;                                17,101,756;                                1.56%
                                  368;                                SINOTRANS SHIPPING LIMITED;                                85,963,667;                                2.15%
                                  371;                                BEIJING ENTERPRISES WATER GROUP LIMITED;                                317,185,487;                                3.61%
                                  378;                                FDG KINETIC LIMITED;                                12,218,000;                                0.18%
                                  384;                                CHINA GAS HOLDINGS LIMITED;                                17,797,675;                                0.35%
                                  386;                                CHINA PETROLEUM & CHEMICAL CORPORATION;                                371,280,672;                                1.44%
