stock_id ;stock_name; holding_num; holding_perc 
                                    1;                                CK HUTCHISON HOLDINGS LIMITED;                                11,630,718;                                0.30%
                                    2;                                CLP HOLDINGS LIMITED;                                3,160,800;                                0.11%
                                    3;                                HONG KONG AND CHINA GAS COMPANY LIMITED, THE;                                17,213,763;                                0.11%
                                    4;                                WHARF (HOLDINGS) LIMITED, THE;                                2,954,000;                                0.09%
                                    5;                                HSBC HOLDINGS PLC;                                1,008,036,457;                                4.95%
                                    6;                                POWER ASSETS HOLDINGS LIMITED;                                7,205,500;                                0.33%
                                    8;                                PCCW LIMITED;                                6,475,323;                                0.07%
                                   10;                                HANG LUNG GROUP LIMITED;                                1,091,000;                                0.07%
                                   11;                                HANG SENG BANK LTD;                                1,645,500;                                0.08%
                                   12;                                HENDERSON LAND DEVELOPMENT CO LTD;                                4,610,114;                                0.11%
                                   14;                                HYSAN DEVELOPMENT COMPANY LIMITED;                                800,000;                                0.07%
                                   16;                                SUN HUNG KAI PROPERTIES LTD;                                4,600,338;                                0.15%
                                   17;                                NEW WORLD DEVELOPMENT CO LTD;                                30,372,339;                                0.30%
                                   19;                                SWIRE PACIFIC LTD 'A';                                1,245,500;                                0.13%
                                   20;                                WHEELOCK AND COMPANY LIMITED;                                998,572;                                0.04%
                                   23;                                BANK OF EAST ASIA LTD;                                3,648,278;                                0.13%
                                   27;                                GALAXY ENTERTAINMENT GROUP LIMITED;                                24,001,222;                                0.55%
                                   35;                                FAR EAST CONSORTIUM INTERNATIONAL LTD;                                1,172,154;                                0.05%
                                   38;                                FIRST TRACTOR COMPANY LIMITED;                                60,410,100;                                15.41%
                                   41;                                GREAT EAGLE HOLDINGS LIMITED;                                760,049;                                0.10%
                                   42;                                NORTHEAST ELECTRIC DEVELOPMENT COMPANY LIMITED;                                19,532,000;                                7.57%
                                   43;                                C.P. POKPHAND CO LTD;                                2,970,000;                                0.00%
                                   54;                                HOPEWELL HOLDINGS LIMITED;                                43,000;                                0.00%
                                   66;                                MTR CORPORATION LIMITED;                                3,266,466;                                0.05%
                                   69;                                SHANGRI-LA ASIA LIMITED;                                31,920,000;                                0.88%
                                   81;                                CHINA OVERSEAS GRAND OCEANS GROUP LIMITED;                                25,756,693;                                1.12%
                                   83;                                SINO LAND CO.LTD.;                                6,592,202;                                0.10%
                                   86;                                SUN HUNG KAI & CO.LTD;                                3,151,000;                                0.14%
                                   95;                                LVGEM (CHINA) REAL ESTATE INVESTMENT COMPANY LIMITED;                                16,716,000;                                0.35%
                                  101;                                HANG LUNG PROPERTIES LIMITED;                                5,068,000;                                0.11%
                                  107;                                SICHUAN EXPRESSWAY COMPANY LIMITED;                                213,756,000;                                23.86%
                                  109;                                GOOD RESOURCES HOLDINGS LIMITED;                                60,600,000;                                0.84%
                                  116;                                CHOW SANG SANG HOLDINGS INTERNATIONAL LIMITED;                                119,000;                                0.01%
                                  119;                                POLY PROPERTY GROUP CO., LIMITED;                                359,089,000;                                9.80%
                                  123;                                YUEXIU PROPERTY COMPANY LIMITED;                                383,892,000;                                3.08%
                                  135;                                KUNLUN ENERGY COMPANY LIMITED;                                37,324,000;                                0.45%
                                  136;                                HENGTEN NETWORKS GROUP LIMITED;                                4,127,968,000;                                5.52%
                                  142;                                FIRST PACIFIC CO. LTD.;                                1,150,000;                                0.02%
                                  144;                                CHINA MERCHANTS PORT HOLDINGS COMPANY LIMITED;                                8,525,161;                                0.26%
                                  148;                                KINGBOARD CHEMICAL HOLDINGS LIMITED;                                14,396,051;                                1.34%
                                  151;                                WANT WANT CHINA HOLDINGS LIMITED;                                46,044,446;                                0.36%
                                  152;                                SHENZHEN INTERNATIONAL HOLDINGS LIMITED;                                38,532,224;                                1.89%
                                  163;                                EMPEROR INTERNATIONAL HOLDINGS LIMITED;                                3,934,000;                                0.10%
                                  165;                                CHINA EVERBRIGHT LIMITED;                                103,309,955;                                6.12%
                                  168;                                TSINGTAO BREWERY COMPANY LIMITED;                                59,760,798;                                9.12%
                                  173;                                K. WAH INTERNATIONAL HOLDINGS LIMITED;                                43,532,527;                                1.42%
                                  175;                                GEELY AUTOMOBILE HOLDINGS LIMITED;                                783,540,773;                                8.73%
                                  177;                                JIANGSU EXPRESSWAY COMPANY LIMITED;                                6,118,818;                                0.49%
                                  178;                                SA SA INTERNATIONAL HOLDINGS LIMITED;                                15,151,748;                                0.50%
                                  179;                                JOHNSON ELECTRIC HOLDINGS LIMITED;                                311,500;                                0.03%
                                  187;                                BEIJING JINGCHENG MACHINERY ELECTRIC COMPANY LIMITED;                                20,872,000;                                20.87%
                                  198;                                SMI HOLDINGS GROUP LIMITED;                                102,314,400;                                3.76%
                                  200;                                MELCO INTERNATIONAL DEVELOPMENT LIMITED;                                23,895,000;                                1.54%
                                  207;                                JOY CITY PROPERTY LIMITED;                                23,696,000;                                0.16%
                                  215;                                HUTCHISON TELECOMMUNICATIONS HONG KONG HOLDINGS LIMITED;                                74,256,000;                                1.53%
                                  220;                                UNI-PRESIDENT CHINA HOLDINGS LTD.;                                53,244,489;                                1.22%
                                  241;                                ALIBABA HEALTH INFORMATION TECHNOLOGY LIMITED;                                262,748,000;                                2.79%
                                  242;                                SHUN TAK HOLDINGS LIMITED;                                239,540,000;                                7.86%
                                  245;                                CHINA MINSHENG FINANCIAL HOLDING CORPORATION LIMITED;                                48,020,000;                                0.15%
                                  256;                                CITYCHAMP WATCH & JEWELLERY GROUP LIMITED;                                243,926,000;                                5.60%
                                  257;                                CHINA EVERBRIGHT INTERNATIONAL LIMITED;                                132,993,827;                                2.96%
                                  267;                                CITIC LIMITED;                                28,203,533;                                0.08%
                                  268;                                KINGDEE INTERNATIONAL SOFTWARE GROUP COMPANY LIMITED;                                218,761,205;                                7.53%
                                  270;                                GUANGDONG INVESTMENT LIMITED;                                11,294,587;                                0.16%
