stock_id ;stock_name; holding_num; holding_perc 
                                  686;                                PANDA GREEN ENERGY GROUP LIMITED;                                25,622,000;                                0.26%
                                  687;                                HONG KONG INTERNATIONAL CONSTRUCTION INVESTMENT MANAGEMENT GROUP CO., LIMITED;                                546,000;                                0.01%
                                  688;                                CHINA OVERSEAS LAND & INVESTMENT LIMITED;                                188,135,379;                                1.70%
                                  691;                                CHINA SHANSHUI CEMENT GROUP LIMITED;                                1,695,000;                                0.05%
                                  694;                                BEIJING CAPITAL INTERNATIONAL AIRPORT COMPANY LIMITED;                                30,406,000;                                1.61%
                                  696;                                TRAVELSKY TECHNOLOGY LIMITED;                                35,014,498;                                3.74%
                                  698;                                TONGDA GROUP HOLDINGS LIMITED;                                80,468,500;                                1.32%
                                  699;                                CAR INC.;                                107,257,000;                                4.90%
                                  700;                                TENCENT HOLDINGS LIMITED;                                145,503,581;                                1.52%
                                  709;                                GIORDANO INTERNATIONAL LIMITED;                                1,130,000;                                0.07%
                                  715;                                CHINA OCEANWIDE HOLDINGS LIMITED;                                1,092,000;                                0.00%
                                  718;                                TAI UNITED HOLDINGS LIMITED;                                10,725,000;                                0.20%
                                  719;                                SHANDONG XINHUA PHARMACEUTICAL COMPANY LIMITED;                                40,874,000;                                27.24%
                                  721;                                CHINA FINANCIAL INTERNATIONAL INVESTMENTS LIMITED;                                540,980,000;                                4.93%
                                  728;                                CHINA TELECOM CORPORATION LIMITED;                                297,821,446;                                2.13%
                                  729;                                FDG ELECTRIC VEHICLES LIMITED;                                692,925,000;                                3.09%
                                  732;                                TRULY INTERNATIONAL HOLDINGS LIMITED;                                423,982,000;                                13.82%
                                  735;                                CHINA POWER CLEAN ENERGY DEVELOPMENT COMPANY LIMITED;                                46,492,500;                                3.91%
                                  737;                                HOPEWELL HIGHWAY INFRASTRUCTURE LIMITED -HKD TRADED SHARES;                                2,056,000;                                0.06%
                                  751;                                SKYWORTH DIGITAL HOLDINGS LIMITED;                                101,751,521;                                3.32%
                                  753;                                AIR CHINA LIMITED;                                262,680,640;                                5.74%
                                  754;                                HOPSON DEVELOPMENT HOLDINGS LIMITED;                                27,966,000;                                1.25%
                                  762;                                CHINA UNICOM (HONG KONG) LIMITED;                                192,813,067;                                0.79%
                                  763;                                ZTE CORPORATION;                                64,236,987;                                8.50%
                                  775;                                CK LIFE SCIENCES INT'L., (HOLDINGS) INC.;                                46,344,000;                                0.48%
                                  777;                                NETDRAGON WEBSOFT HOLDINGS LIMITED;                                8,528,511;                                1.58%
                                  787;                                GLOBAL BRANDS GROUP HOLDING LIMITED;                                434,990,000;                                5.08%
                                  799;                                IGG INC;                                107,066,767;                                7.92%
                                  806;                                VALUE PARTNERS GROUP LIMITED;                                36,979,000;                                1.98%
                                  811;                                XINHUA WINSHARE PUBLISHING AND MEDIA CO., LTD.;                                38,355,000;                                8.67%
                                  813;                                SHIMAO PROPERTY HOLDINGS LIMITED;                                11,864,000;                                0.34%
                                  816;                                HUADIAN FUXIN ENERGY CORPORATION LIMITED;                                44,118,000;                                1.71%
                                  817;                                CHINA JINMAO HOLDINGS GROUP LIMITED;                                661,050,000;                                6.18%
                                  819;                                TIANNENG POWER INTERNATIONAL LIMITED;                                32,810,000;                                2.91%
                                  829;                                SHENGUAN HOLDINGS (GROUP) LIMITED;                                177,114,000;                                5.43%
                                  836;                                CHINA RESOURCES POWER HOLDINGS COMPANY LIMITED;                                28,212,742;                                0.58%
                                  845;                                GLORIOUS PROPERTY HOLDINGS LIMITED;                                5,530,000;                                0.07%
                                  846;                                MINGFA GROUP (INTERNATIONAL) COMPANY LIMITED;                                5,261,000;                                0.08%
                                  853;                                MICROPORT SCIENTIFIC CORPORATION;                                19,277,413;                                1.32%
                                  855;                                CHINA WATER AFFAIRS GROUP LIMITED;                                142,096,000;                                8.87%
                                  857;                                PETROCHINA COMPANY LIMITED;                                536,176,771;                                2.54%
                                  861;                                DIGITAL CHINA HOLDINGS LIMITED;                                694,623,900;                                41.40%
                                  867;                                CHINA MEDICAL SYSTEM HOLDINGS LIMITED;                                46,650,290;                                1.87%
                                  868;                                XINYI GLASS HOLDINGS LIMITED;                                37,984,000;                                0.94%
                                  874;                                GUANGZHOU BAIYUNSHAN PHARMACEUTICAL HOLDINGS CO., LTD.;                                65,108,000;                                29.60%
                                  880;                                SJM HOLDINGS LIMITED;                                189,233,010;                                3.33%
                                  881;                                ZHONGSHENG GROUP HOLDINGS LIMITED;                                67,427,000;                                2.96%
                                  883;                                CNOOC LIMITED;                                61,193,865;                                0.12%
                                  884;                                CIFI HOLDINGS (GROUP) CO. LTD.;                                382,253,605;                                5.05%
                                  885;                                RENTIAN TECHNOLOGY HOLDINGS LIMITED;                                6,720,000;                                0.06%
                                  895;                                DONGJIANG ENVIRONMENTAL COMPANY LIMITED;                                31,584,884;                                15.78%
                                  902;                                HUANENG POWER INTERNATIONAL, INC.;                                629,643,386;                                13.38%
                                  911;                                QIANHAI HEALTH HOLDINGS LIMITED;                                1,196,492,500;                                7.03%
                                  914;                                ANHUI CONCH CEMENT COMPANY LIMITED;                                17,524,637;                                1.34%
                                  916;                                CHINA LONGYUAN POWER GROUP CORPORATION LIMITED;                                102,633,000;                                3.07%
                                  921;                                HISENSE KELON ELECTRICAL HOLDINGS COMPANY LIMITED;                                46,560,000;                                10.13%
                                  931;                                CHINA LNG GROUP LIMITED;                                104,420,000;                                1.84%
                                  933;                                BRIGHTOIL PETROLEUM (HOLDINGS) LIMITED;                                25,254,000;                                0.24%
                                  934;                                SINOPEC KANTONS HOLDINGS LIMITED;                                118,832,000;                                4.77%
                                  939;                                CHINA CONSTRUCTION BANK CORPORATION;                                9,381,420,488;                                3.89%
                                  941;                                CHINA MOBILE LIMITED;                                25,738,744;                                0.12%
                                  951;                                CHAOWEI POWER HOLDINGS LIMITED;                                46,574,000;                                4.20%
                                  958;                                HUANENG RENEWABLES CORPORATION LIMITED;                                368,816,606;                                7.32%
                                  960;                                LONGFOR PROPERTIES CO. LTD.;                                171,278,846;                                2.89%
                                  966;                                CHINA TAIPING INSURANCE HOLDINGS COMPANY LIMITED;                                301,666,849;                                8.38%
                                  967;                                SOUND GLOBAL LTD.;                                289,000;                                0.01%
                                  968;                                XINYI SOLAR HOLDINGS LIMITED;                                72,881,662;                                0.97%
                                  976;                                CHIHO ENVIRONMENTAL GROUP LIMITED;                                92,094,000;                                5.73%
                                  978;                                CHINA MERCHANTS LAND LIMITED;                                38,064,000;                                0.77%
                                  981;                                SEMICONDUCTOR MANUFACTURING INTERNATIONAL CORPORATION;                                579,459,700;                                12.45%
                                  991;                                DATANG INTERNATIONAL POWER GENERATION CO.,LTD.;                                280,412,000;                                8.44%
                                  992;                                LENOVO GROUP LIMITED;                                213,934,893;                                1.91%
                                  995;                                ANHUI EXPRESSWAY COMPANY LIMITED;                                45,364,000;                                9.19%
                                  996;                                CARNIVAL GROUP INTERNATIONAL HOLDINGS LIMITED;                                55,332,500;                                0.25%
                                  998;                                CHINA CITIC BANK CORPORATION LIMITED;                                2,647,959,800;                                17.78%
                                 1030;                                FUTURE LAND DEVELOPMENT HOLDINGS LIMITED;                                399,408,000;                                7.05%
                                 1031;                                KINGSTON FINANCIAL GROUP LIMITED;                                1,924,000;                                0.00%
                                 1033;                                SINOPEC OILFIELD SERVICE CORPORATION;                                317,190,000;                                15.09%
                                 1038;                                CK INFRASTRUCTURE HOLDINGS LIMITED;                                7,215,000;                                0.26%
                                 1044;                                HENGAN INTERNATIONAL GROUP COMPANY LIMITED;                                5,781,081;                                0.47%
                                 1052;                                YUEXIU TRANSPORT INFRASTRUCTURE LIMITED;                                4,348,000;                                0.25%
                                 1053;                                CHONGQING IRON & STEEL COMPANY LIMITED;                                79,936,000;                                14.85%
                                 1055;                                CHINA SOUTHERN AIRLINES COMPANY LIMITED;                                535,513,097;                                17.46%
                                 1057;                                ZHEJIANG SHIBAO COMPANY LIMITED;                                11,991,000;                                5.53%
                                 1060;                                ALIBABA PICTURES GROUP LIMITED;                                1,558,681,100;                                6.13%
                                 1065;                                TIANJIN CAPITAL ENVIRONMENTAL PROTECTION GROUP COMPANY LIMITED;                                51,134,200;                                15.03%
                                 1066;                                SHANDONG WEIGAO GROUP MEDICAL POLYMER COMPANY LIMITED;                                21,968,000;                                1.16%
                                 1068;                                CHINA YURUN FOOD GROUP LIMITED;                                25,268,000;                                1.38%
                                 1070;                                TCL MULTIMEDIA TECHNOLOGY HOLDINGS LIMITED;                                6,396,000;                                0.36%
                                 1071;                                HUADIAN POWER INTERNATIONAL CORPORATION LIMITED;                                415,758,000;                                24.20%
                                 1072;                                DONGFANG ELECTRIC CORPORATION LIMITED;                                71,806,210;                                21.11%
                                 1076;                                IMPERIAL PACIFIC INTERNATIONAL HOLDINGS LIMITED;                                763,780,000;                                0.53%
                                 1083;                                TOWNGAS CHINA COMPANY LIMITED;                                8,923,085;                                0.31%
                                 1088;                                CHINA SHENHUA ENERGY COMPANY LIMITED;                                302,059,006;                                8.88%
                                 1093;                                CSPC PHARMACEUTICAL GROUP LIMITED;                                313,083,431;                                5.16%
                                 1097;                                I-CABLE COMMUNICATIONS LIMITED;                                1,504,422;                                0.02%
                                 1098;                                ROAD KING INFRASTRUCTURE LIMITED;                                8,661,000;                                1.15%
                                 1099;                                SINOPHARM GROUP CO. LTD.;                                44,383,068;                                3.71%
                                 1108;                                LUOYANG GLASS COMPANY LIMITED;                                52,856,000;                                21.13%
                                 1109;                                CHINA RESOURCES LAND LIMITED;                                127,239,993;                                1.82%
                                 1111;                                CHONG HING BANK LIMITED;                                1,374,500;                                0.21%
                                 1112;                                HELATH AND HAPPINESS (H&H) INTERNATIONAL HOLDINGS LIMITED;                                64,637,904;                                10.17%
                                 1113;                                CK ASSET HOLDINGS LIMITED;                                7,403,798;                                0.19%
                                 1114;                                BRILLIANCE CHINA AUTOMOTIVE HOLDINGS LIMITED;                                127,723,104;                                2.52%
                                 1115;                                TIBET WATER RESOURCES LTD.;                                81,454,000;                                3.17%
                                 1117;                                CHINA MODERN DAIRY HOLDINGS LTD.;                                126,889,000;                                2.06%
                                 1128;                                WYNN MACAU, LIMITED;                                65,081,200;                                1.24%
                                 1136;                                TCC INTERNATIONAL HOLDINGS LIMITED;                                1,361,000;                                0.02%
                                 1138;                                COSCO SHIPPING ENERGY TRANSPORTATION CO., LTD.;                                105,202,000;                                8.11%
                                 1141;                                CMBC CAPITAL HOLDINGS LIMITED;                                365,570,000;                                0.79%
                                 1157;                                ZOOMLION HEAVY INDUSTRY SCIENCE AND TECHNOLOGY CO., LTD.;                                72,882,922;                                5.25%
                                 1165;                                SHUNFENG INTERNATIONAL CLEAN ENERGY LIMITED;                                420,064,000;                                9.73%
                                 1169;                                HAIER ELECTRONICS GROUP CO., LTD.;                                7,154,558;                                0.25%
                                 1171;                                YANZHOU COAL MINING COMPANY LIMITED;                                152,649,500;                                7.81%
                                 1177;                                SINO BIOPHARMACEUTICAL LIMITED;                                177,820,956;                                2.39%
                                 1186;                                CHINA RAILWAY CONSTRUCTION CORPORATION LIMITED;                                76,047,777;                                3.66%
                                 1188;                                HYBRID KINETIC GROUP LIMITED;                                187,948,000;                                0.92%
                                 1193;                                CHINA RESOURCES GAS GROUP LIMITED;                                5,879,000;                                0.25%
                                 1196;                                REALORD GROUP HOLDINGS LIMITED;                                16,288,000;                                1.41%
                                 1199;                                COSCO SHIPPING PORTS LIMITED;                                11,480,211;                                0.37%
                                 1205;                                CITIC RESOURCES HOLDINGS LIMITED;                                167,302,100;                                2.12%
                                 1208;                                MMG LIMITED;                                169,858,000;                                2.12%
                                 1211;                                BYD COMPANY LIMITED;                                20,199,797;                                2.20%
                                 1212;                                LIFESTYLE INTERNATIONAL HOLDINGS LIMITED;                                240,500;                                0.01%
                                 1230;                                YASHILI INTERNATIONAL HOLDINGS LTD;                                50,245,000;                                1.04%
                                 1234;                                CHINA LILANG LIMITED;                                29,099,000;                                2.40%
                                 1236;                                NATIONAL AGRICULTURAL HOLDINGS LIMITED;                                48,048,000;                                2.26%
                                 1238;                                POWERLONG REAL ESTATE HOLDINGS LIMITED;                                31,453,000;                                0.78%
                                 1250;                                BEIJING ENTERPRISES CLEAN ENERGY GROUP LIMITED;                                1,034,800,000;                                1.65%
                                 1253;                                CHINA GREENLAND BROAD GREENSTATE GROUP COMPANY LIMITED;                                16,920,000;                                0.50%
                                 1257;                                CHINA EVERBRIGHT GREENTECH LIMITED;                                3,620,000;                                0.17%
                                 1282;                                CHINA GOLDJOY GROUP LIMITED;                                1,825,008,000;                                8.23%
                                 1288;                                AGRICULTURAL BANK OF CHINA LIMITED;                                1,967,165,000;                                6.39%
                                 1293;                                GRAND BAOXIN AUTO GROUP LIMITED;                                164,984,917;                                5.80%
                                 1299;                                AIA GROUP LIMITED;                                30,555,340;                                0.25%
                                 1302;                                LIFETECH SCIENTIFIC CORPORATION;                                256,926,000;                                5.93%
                                 1308;                                SITC INTERNATIONAL HOLDINGS COMPANY LIMITED;                                15,576,000;                                0.57%
                                 1310;                                HKBN LTD.;                                201,000;                                0.01%
                                 1313;                                CHINA RESOURCES CEMENT HOLDINGS LIMITED;                                34,396,000;                                0.52%
                                 1315;                                VISION FAME INTERNATIONAL HOLDING LIMITED;                                654,454,000;                                10.90%
                                 1316;                                NEXTEER AUTOMOTIVE GROUP LIMITED;                                26,096,000;                                1.03%
                                 1317;                                CHINA MAPLE LEAF EDUCATIONAL SYSTEMS LIMITED;                                96,464,000;                                6.99%
                                 1333;                                CHINA ZHONGWANG HOLDINGS LIMITED;                                256,249,600;                                4.69%
                                 1336;                                NEW CHINA LIFE INSURANCE COMPANY LTD.;                                296,301,853;                                28.64%
