stock_id ;stock_name; holding_num; holding_perc 
                                  215;                                HUTCHISON TELECOMMUNICATIONS HONG KONG HOLDINGS LIMITED;                                75,660,000;                                1.56%
                                  220;                                UNI-PRESIDENT CHINA HOLDINGS LTD.;                                43,560,489;                                1.00%
                                  241;                                ALIBABA HEALTH INFORMATION TECHNOLOGY LIMITED;                                270,180,000;                                2.87%
                                  242;                                SHUN TAK HOLDINGS LIMITED;                                234,200,000;                                7.69%
                                  245;                                CHINA MINSHENG FINANCIAL HOLDING CORPORATION LIMITED;                                47,900,000;                                0.15%
                                  256;                                CITYCHAMP WATCH & JEWELLERY GROUP LIMITED;                                243,620,000;                                5.60%
                                  257;                                CHINA EVERBRIGHT INTERNATIONAL LIMITED;                                130,596,827;                                2.90%
                                  267;                                CITIC LIMITED;                                38,281,533;                                0.12%
                                  268;                                KINGDEE INTERNATIONAL SOFTWARE GROUP COMPANY LIMITED;                                210,375,205;                                7.24%
                                  270;                                GUANGDONG INVESTMENT LIMITED;                                11,240,587;                                0.16%
                                  272;                                SHUI ON LAND LIMITED;                                586,190,596;                                7.26%
                                  279;                                FREEMAN FINTECH CORPORATION LIMITED;                                115,940,000;                                0.73%
                                  285;                                BYD ELECTRONIC (INTERNATIONAL) COMPANY LIMITED;                                130,447,000;                                5.78%
                                  288;                                WH GROUP LIMITED;                                120,953,000;                                0.81%
                                  291;                                CHINA RESOURCES BEER (HOLDINGS) COMPANY LIMITED;                                99,707,333;                                3.06%
                                  293;                                CATHAY PACIFIC AIRWAYS LTD;                                7,433,000;                                0.17%
                                  295;                                KONG SUN HOLDINGS LIMITED;                                34,600,000;                                0.23%
                                  297;                                SINOFERT HOLDINGS LIMITED;                                366,022,000;                                5.20%
                                  300;                                SHENJI GROUP KUNMING MACHINE TOOL COMPANY LIMITED;                                15,684,000;                                11.13%
                                  303;                                VTECH HOLDINGS LIMITED;                                486,800;                                0.18%
                                  308;                                CHINA TRAVEL INTERNATIONAL INVESTMENT HONG KONG LIMITED;                                136,414,200;                                2.49%
                                  315;                                SMARTONE TELECOMMUNICATIONS HOLDINGS LIMITED;                                2,861,034;                                0.25%
                                  316;                                ORIENT OVERSEAS (INTERNATIONAL) LIMITED;                                8,008,000;                                1.26%
                                  317;                                CSSC OFFSHORE & MARINE ENGINEERING (GROUP) COMPANY LIMITED;                                13,798,200;                                2.32%
                                  321;                                TEXWINCA HOLDINGS LIMITED;                                1,366,000;                                0.09%
                                  322;                                TINGYI (CAYMAN ISLANDS) HOLDING CORP.;                                7,580,000;                                0.12%
                                  323;                                MAANSHAN IRON & STEEL COMPANY LIMITED;                                84,316,000;                                4.85%
                                  327;                                PAX GLOBAL TECHNOLOGY LIMITED;                                16,037,000;                                1.45%
                                  330;                                ESPRIT HOLDINGS LIMITED;                                82,919,000;                                4.33%
                                  336;                                HUABAO INTERNATIONAL HOLDINGS LIMITED;                                191,745,100;                                6.16%
                                  337;                                GREENLAND HONG KONG HOLDINGS LIMITED;                                78,455,000;                                2.80%
                                  338;                                SINOPEC SHANGHAI PETROCHEMICAL COMPANY LIMITED;                                97,421,744;                                2.78%
                                  341;                                CAFE DE CORAL HOLDINGS LTD;                                74,000;                                0.00%
                                  345;                                VITASOY INTERNATIONAL HOLDINGS LTD;                                4,038,000;                                0.37%
                                  347;                                ANGANG STEEL COMPANY LIMITED;                                6,508,076;                                0.59%
                                  354;                                CHINASOFT INTERNATIONAL LIMITED;                                293,850,423;                                12.23%
                                  358;                                JIANGXI COPPER COMPANY LIMITED;                                64,528,581;                                4.65%
                                  363;                                SHANGHAI INDUSTRIAL HOLDINGS LIMITED;                                15,086,756;                                1.37%
                                  368;                                SINOTRANS SHIPPING LIMITED;                                87,542,667;                                2.19%
                                  371;                                BEIJING ENTERPRISES WATER GROUP LIMITED;                                301,263,487;                                3.42%
                                  378;                                FDG KINETIC LIMITED;                                11,158,000;                                0.16%
                                  384;                                CHINA GAS HOLDINGS LIMITED;                                20,886,149;                                0.41%
                                  386;                                CHINA PETROLEUM & CHEMICAL CORPORATION;                                395,672,672;                                1.54%
                                  388;                                HONG KONG EXCHANGES AND CLEARING LIMITED;                                13,719,338;                                1.09%
                                  390;                                CHINA RAILWAY GROUP LIMITED;                                258,539,299;                                6.14%
                                  392;                                BEIJING ENTERPRISES HOLDINGS LIMITED;                                79,417,982;                                6.28%
                                  400;                                COGOBUY GROUP;                                43,623,000;                                2.96%
                                  410;                                SOHO CHINA LIMITED;                                226,320,500;                                4.34%
                                  412;                                CHINA SHANDONG HI-SPEED FINANCIAL GROUP LIMITED;                                39,018,000;                                0.15%
                                  419;                                HUAYI TENCENT ENTERTAINMENT COMPANY LIMITED;                                256,630,000;                                1.90%
                                  425;                                MINTH GROUP LIMITED;                                81,263,000;                                
                                  439;                                KUANGCHI SCIENCE LIMITED;                                175,429,000;                                2.86%
                                  440;                                DAH SING FINANCIAL HOLDINGS LTD;                                1,068,400;                                0.30%
                                  451;                                GCL NEW ENERGY HOLDINGS LIMITED;                                176,614,000;                                0.92%
                                  460;                                SIHUAN PHARMACEUTICAL HOLDINGS GROUP LTD.;                                348,499,000;                                3.67%
                                  467;                                UNITED ENERGY GROUP LIMITED;                                20,810,000;                                0.07%
                                  468;                                GREATVIEW ASEPTIC PACKAGING COMPANY LIMITED;                                513,000;                                0.03%
                                  480;                                HKR INTERNATIONAL LTD;                                459,200;                                0.03%
                                  488;                                LAI SUN DEVELOPMENT COMPANY LIMITED-NEW;                                14,100;                                0.00%
                                  489;                                DONGFENG MOTOR GROUP COMPANY LIMITED;                                101,650,000;                                3.55%
                                  493;                                GOME RETAIL HOLDINGS LIMITED;                                1,879,485,000;                                8.71%
                                  494;                                LI & FUNG LIMITED;                                15,656,000;                                0.17%
                                  506;                                CHINA FOODS LIMITED;                                219,284,100;                                7.83%
                                  511;                                TELEVISION BROADCASTS LTD;                                1,295,000;                                0.29%
                                  522;                                ASM PACIFIC TECHNOLOGY LIMITED;                                18,271,438;                                4.47%
                                  525;                                GUANGSHEN RAILWAY COMPANY LIMITED;                                185,744,010;                                12.97%
                                  530;                                GOLDIN FINANCIAL HOLDINGS LIMITED;                                9,370,000;                                0.13%
                                  535;                                GEMDALE PROPERTIES AND INVESTMENT CORPORATION LIMITED;                                265,484,000;                                1.67%
                                  546;                                FUFENG GROUP LIMITED;                                107,571,000;                                4.22%
                                  547;                                DIGITAL DOMAIN HOLDINGS LIMITED;                                817,860,000;                                3.36%
                                  548;                                SHENZHEN EXPRESSWAY COMPANY LIMITED;                                116,164,000;                                15.53%
                                  551;                                YUE YUEN INDUSTRIAL (HOLDINGS) LIMITED;                                537,000;                                0.02%
                                  552;                                CHINA COMMUNICATIONS SERVICES CORPORATION LIMITED;                                23,484,000;                                0.98%
                                  553;                                NANJING PANDA ELECTRONICS COMPANY LIMITED;                                73,608,000;                                30.41%
                                  563;                                SHANGHAI INDUSTRIAL URBAN DEVELOPMENT GROUP LIMITED;                                19,762,000;                                0.41%
                                  564;                                ZHENGZHOU COAL MINING MACHINERY GROUP COMPANY LIMITED;                                57,515,300;                                23.64%
                                  566;                                HANERGY THIN FILM POWER GROUP LIMITED;                                658,879,000;                                1.57%
                                  568;                                SHANDONG MOLONG PETROLEUM MACHINERY COMPANY LIMITED;                                10,264,000;                                4.00%
                                  570;                                CHINA TRADITIONAL CHINESE MEDICINE HOLDINGS CO LIMITED;                                274,306,000;                                6.18%
                                  576;                                ZHEJIANG EXPRESSWAY CO., LTD.;                                15,286,839;                                1.06%
                                  579;                                BEIJING JINGNENG CLEAN ENERGY CO., LIMITED;                                214,780,000;                                9.10%
                                  581;                                CHINA ORIENTAL GROUP COMPANY LIMITED;                                74,534,000;                                2.11%
                                  586;                                CHINA CONCH VENTURE HOLDINGS LIMITED;                                45,674,900;                                2.53%
                                  588;                                BEIJING NORTH STAR COMPANY LIMITED;                                122,688,000;                                17.35%
                                  590;                                LUK FOOK HOLDINGS (INTERNATIONAL) LIMITED;                                670,000;                                0.11%
                                  598;                                SINOTRANS LIMITED;                                76,364,000;                                3.56%
                                  604;                                SHENZHEN INVESTMENT LIMITED;                                306,050,238;                                3.83%
                                  606;                                CHINA AGRI-INDUSTRIES HOLDINGS LIMITED;                                248,743,597;                                4.72%
                                  607;                                FULLSHARE HOLDINGS LIMITED;                                4,256,125,000;                                21.56%
                                  636;                                KERRY LOGISTICS NETWORK LIMITED;                                851,500;                                0.04%
                                  639;                                SHOUGANG FUSHAN RESOURCES GROUP LIMITED;                                216,218,000;                                4.07%
                                  656;                                FOSUN INTERNATIONAL LIMITED;                                446,756,171;                                5.20%
                                  658;                                CHINA HIGH SPEED TRANSMISSION EQUIPMENT GROUP CO., LTD.;                                202,861,000;                                12.40%
                                  659;                                NWS HOLDINGS LIMITED;                                1,919,731;                                0.04%
                                  665;                                HAITONG INTERNATIONAL SECURITIES GROUP LIMITED;                                279,216,919;                                5.14%
                                  669;                                TECHTRONIC INDUSTRIES CO. LTD.;                                800,350;                                0.04%
                                  670;                                CHINA EASTERN AIRLINES CORPORATION LIMITED;                                398,672,000;                                8.55%
                                  680;                                NAN HAI CORPORATION LIMITED;                                1,671,850,000;                                2.42%
                                  683;                                KERRY PROPERTIES LIMITED;                                2,923,500;                                0.19%
                                  686;                                PANDA GREEN ENERGY GROUP LIMITED;                                46,382,000;                                0.48%
                                  687;                                HONG KONG INTERNATIONAL CONSTRUCTION INVESTMENT MANAGEMENT GROUP CO., LIMITED;                                2,992,000;                                0.08%
                                  688;                                CHINA OVERSEAS LAND & INVESTMENT LIMITED;                                186,578,647;                                1.69%
                                  691;                                CHINA SHANSHUI CEMENT GROUP LIMITED;                                1,695,000;                                0.05%
                                  694;                                BEIJING CAPITAL INTERNATIONAL AIRPORT COMPANY LIMITED;                                30,130,845;                                1.60%
                                  696;                                TRAVELSKY TECHNOLOGY LIMITED;                                32,037,982;                                3.42%
                                  698;                                TONGDA GROUP HOLDINGS LIMITED;                                86,178,500;                                1.41%
                                  699;                                CAR INC.;                                109,963,000;                                5.05%
                                  700;                                TENCENT HOLDINGS LIMITED;                                157,528,853;                                1.65%
                                  709;                                GIORDANO INTERNATIONAL LIMITED;                                1,220,000;                                0.07%
                                  715;                                CHINA OCEANWIDE HOLDINGS LIMITED;                                1,064,000;                                0.00%
                                  718;                                TAI UNITED HOLDINGS LIMITED;                                20,915,000;                                0.39%
                                  719;                                SHANDONG XINHUA PHARMACEUTICAL COMPANY LIMITED;                                41,400,000;                                27.60%
                                  721;                                CHINA FINANCIAL INTERNATIONAL INVESTMENTS LIMITED;                                529,520,000;                                4.82%
                                  728;                                CHINA TELECOM CORPORATION LIMITED;                                281,929,446;                                2.02%
                                  729;                                FDG ELECTRIC VEHICLES LIMITED;                                864,220,000;                                3.85%
                                  732;                                TRULY INTERNATIONAL HOLDINGS LIMITED;                                455,720,000;                                14.60%
                                  735;                                CHINA POWER CLEAN ENERGY DEVELOPMENT COMPANY LIMITED;                                48,830,500;                                4.11%
                                  737;                                HOPEWELL HIGHWAY INFRASTRUCTURE LIMITED -HKD TRADED SHARES;                                1,685,500;                                0.05%
                                  751;                                SKYWORTH DIGITAL HOLDINGS LIMITED;                                131,669,521;                                4.29%
                                  753;                                AIR CHINA LIMITED;                                296,186,640;                                6.48%
                                  754;                                HOPSON DEVELOPMENT HOLDINGS LIMITED;                                27,866,000;                                1.25%
                                  762;                                CHINA UNICOM (HONG KONG) LIMITED;                                239,941,971;                                0.99%
                                  763;                                ZTE CORPORATION;                                107,604,387;                                14.24%
                                  775;                                CK LIFE SCIENCES INT'L., (HOLDINGS) INC.;                                47,574,000;                                0.49%
                                  777;                                NETDRAGON WEBSOFT HOLDINGS LIMITED;                                8,354,011;                                1.55%
                                  787;                                GLOBAL BRANDS GROUP HOLDING LIMITED;                                327,520,000;                                3.82%
                                  799;                                IGG INC;                                97,178,767;                                7.19%
                                  806;                                VALUE PARTNERS GROUP LIMITED;                                40,133,000;                                2.15%
                                  811;                                XINHUA WINSHARE PUBLISHING AND MEDIA CO., LTD.;                                38,743,000;                                8.76%
                                  813;                                SHIMAO PROPERTY HOLDINGS LIMITED;                                9,000,500;                                0.26%
                                  816;                                HUADIAN FUXIN ENERGY CORPORATION LIMITED;                                38,854,000;                                1.51%
                                  817;                                CHINA JINMAO HOLDINGS GROUP LIMITED;                                714,194,000;                                6.68%
                                  819;                                TIANNENG POWER INTERNATIONAL LIMITED;                                34,030,000;                                3.02%
                                  829;                                SHENGUAN HOLDINGS (GROUP) LIMITED;                                176,658,000;                                5.42%
                                  836;                                CHINA RESOURCES POWER HOLDINGS COMPANY LIMITED;                                33,502,347;                                0.69%
                                  845;                                GLORIOUS PROPERTY HOLDINGS LIMITED;                                6,918,000;                                0.08%
                                  846;                                MINGFA GROUP (INTERNATIONAL) COMPANY LIMITED;                                5,261,000;                                0.08%
                                  853;                                MICROPORT SCIENTIFIC CORPORATION;                                19,216,413;                                1.32%
                                  855;                                CHINA WATER AFFAIRS GROUP LIMITED;                                163,880,000;                                10.23%
                                  857;                                PETROCHINA COMPANY LIMITED;                                705,976,771;                                3.34%
                                  861;                                DIGITAL CHINA HOLDINGS LIMITED;                                701,550,400;                                41.82%
                                  867;                                CHINA MEDICAL SYSTEM HOLDINGS LIMITED;                                46,944,290;                                1.88%
                                  868;                                XINYI GLASS HOLDINGS LIMITED;                                48,056,000;                                1.19%
                                  874;                                GUANGZHOU BAIYUNSHAN PHARMACEUTICAL HOLDINGS CO., LTD.;                                60,316,000;                                27.42%
                                  880;                                SJM HOLDINGS LIMITED;                                175,928,010;                                3.10%
                                  881;                                ZHONGSHENG GROUP HOLDINGS LIMITED;                                72,368,626;                                3.19%
                                  883;                                CNOOC LIMITED;                                63,753,865;                                0.13%
                                  884;                                CIFI HOLDINGS (GROUP) CO. LTD.;                                384,115,605;                                5.08%
                                  885;                                RENTIAN TECHNOLOGY HOLDINGS LIMITED;                                5,740,000;                                0.05%
                                  895;                                DONGJIANG ENVIRONMENTAL COMPANY LIMITED;                                36,172,884;                                18.07%
                                  902;                                HUANENG POWER INTERNATIONAL, INC.;                                644,333,386;                                13.69%
                                  911;                                QIANHAI HEALTH HOLDINGS LIMITED;                                1,175,085,000;                                6.90%
                                  914;                                ANHUI CONCH CEMENT COMPANY LIMITED;                                16,986,137;                                1.30%
                                  916;                                CHINA LONGYUAN POWER GROUP CORPORATION LIMITED;                                101,650,000;                                3.04%
                                  921;                                HISENSE KELON ELECTRICAL HOLDINGS COMPANY LIMITED;                                54,669,000;                                11.89%
                                  931;                                CHINA LNG GROUP LIMITED;                                111,494,000;                                1.97%
                                  933;                                BRIGHTOIL PETROLEUM (HOLDINGS) LIMITED;                                25,254,000;                                0.24%
                                  934;                                SINOPEC KANTONS HOLDINGS LIMITED;                                114,812,000;                                4.61%
                                  939;                                CHINA CONSTRUCTION BANK CORPORATION;                                9,737,747,488;                                4.05%
                                  941;                                CHINA MOBILE LIMITED;                                25,612,107;                                0.12%
                                  951;                                CHAOWEI POWER HOLDINGS LIMITED;                                54,155,000;                                4.88%
                                  958;                                HUANENG RENEWABLES CORPORATION LIMITED;                                400,982,606;                                7.96%
                                  960;                                LONGFOR PROPERTIES CO. LTD.;                                191,194,846;                                3.23%
                                  966;                                CHINA TAIPING INSURANCE HOLDINGS COMPANY LIMITED;                                336,021,249;                                9.34%
                                  967;                                SOUND GLOBAL LTD.;                                289,000;                                0.01%
                                  968;                                XINYI SOLAR HOLDINGS LIMITED;                                70,057,662;                                0.93%
                                  976;                                CHIHO ENVIRONMENTAL GROUP LIMITED;                                89,662,000;                                5.58%
                                  978;                                CHINA MERCHANTS LAND LIMITED;                                40,336,000;                                0.82%
                                  981;                                SEMICONDUCTOR MANUFACTURING INTERNATIONAL CORPORATION;                                756,191,400;                                16.21%
                                  991;                                DATANG INTERNATIONAL POWER GENERATION CO.,LTD.;                                305,112,000;                                9.19%
                                  992;                                LENOVO GROUP LIMITED;                                207,724,893;                                1.86%
                                  995;                                ANHUI EXPRESSWAY COMPANY LIMITED;                                42,250,000;                                8.56%
                                  996;                                CARNIVAL GROUP INTERNATIONAL HOLDINGS LIMITED;                                56,142,500;                                0.25%
                                  998;                                CHINA CITIC BANK CORPORATION LIMITED;                                2,824,889,800;                                18.97%
                                 1030;                                FUTURE LAND DEVELOPMENT HOLDINGS LIMITED;                                387,558,000;                                6.84%
                                 1031;                                KINGSTON FINANCIAL GROUP LIMITED;                                3,692,000;                                0.02%
                                 1033;                                SINOPEC OILFIELD SERVICE CORPORATION;                                341,016,000;                                16.23%
                                 1038;                                CK INFRASTRUCTURE HOLDINGS LIMITED;                                7,037,500;                                0.25%
                                 1044;                                HENGAN INTERNATIONAL GROUP COMPANY LIMITED;                                6,978,675;                                0.57%
                                 1052;                                YUEXIU TRANSPORT INFRASTRUCTURE LIMITED;                                4,412,000;                                0.26%
                                 1053;                                CHONGQING IRON & STEEL COMPANY LIMITED;                                78,912,000;                                14.66%
                                 1055;                                CHINA SOUTHERN AIRLINES COMPANY LIMITED;                                551,154,097;                                17.97%
                                 1057;                                ZHEJIANG SHIBAO COMPANY LIMITED;                                9,357,000;                                4.31%
                                 1060;                                ALIBABA PICTURES GROUP LIMITED;                                1,594,454,620;                                6.27%
                                 1065;                                TIANJIN CAPITAL ENVIRONMENTAL PROTECTION GROUP COMPANY LIMITED;                                52,150,200;                                15.33%
                                 1066;                                SHANDONG WEIGAO GROUP MEDICAL POLYMER COMPANY LIMITED;                                25,251,283;                                1.33%
                                 1068;                                CHINA YURUN FOOD GROUP LIMITED;                                25,227,000;                                1.38%
                                 1070;                                TCL MULTIMEDIA TECHNOLOGY HOLDINGS LIMITED;                                12,960,000;                                0.74%
                                 1071;                                HUADIAN POWER INTERNATIONAL CORPORATION LIMITED;                                412,844,000;                                24.03%
                                 1072;                                DONGFANG ELECTRIC CORPORATION LIMITED;                                73,069,210;                                21.48%
                                 1076;                                IMPERIAL PACIFIC INTERNATIONAL HOLDINGS LIMITED;                                758,740,000;                                0.53%
                                 1083;                                TOWNGAS CHINA COMPANY LIMITED;                                8,472,085;                                0.29%
                                 1088;                                CHINA SHENHUA ENERGY COMPANY LIMITED;                                304,951,573;                                8.97%
                                 1093;                                CSPC PHARMACEUTICAL GROUP LIMITED;                                374,319,521;                                5.99%
                                 1097;                                I-CABLE COMMUNICATIONS LIMITED;                                1,225,550;                                0.01%
                                 1098;                                ROAD KING INFRASTRUCTURE LIMITED;                                9,166,000;                                1.22%
                                 1099;                                SINOPHARM GROUP CO. LTD.;                                48,008,020;                                4.01%
                                 1108;                                LUOYANG GLASS COMPANY LIMITED;                                56,562,000;                                22.61%
                                 1109;                                CHINA RESOURCES LAND LIMITED;                                130,199,392;                                1.87%
                                 1111;                                CHONG HING BANK LIMITED;                                1,370,500;                                0.21%
                                 1112;                                HELATH AND HAPPINESS (H&H) INTERNATIONAL HOLDINGS LIMITED;                                62,364,404;                                9.81%
                                 1113;                                CK ASSET HOLDINGS LIMITED;                                7,486,398;                                0.20%
                                 1114;                                BRILLIANCE CHINA AUTOMOTIVE HOLDINGS LIMITED;                                136,009,841;                                2.68%
                                 1115;                                TIBET WATER RESOURCES LTD.;                                102,590,000;                                3.99%
                                 1117;                                CHINA MODERN DAIRY HOLDINGS LTD.;                                127,448,000;                                2.07%
                                 1128;                                WYNN MACAU, LIMITED;                                71,724,400;                                1.37%
                                 1136;                                TCC INTERNATIONAL HOLDINGS LIMITED;                                1,361,000;                                0.02%
                                 1138;                                COSCO SHIPPING ENERGY TRANSPORTATION CO., LTD.;                                120,310,000;                                9.27%
                                 1141;                                CMBC CAPITAL HOLDINGS LIMITED;                                391,070,000;                                0.85%
                                 1157;                                ZOOMLION HEAVY INDUSTRY SCIENCE AND TECHNOLOGY CO., LTD.;                                74,416,122;                                5.36%
                                 1165;                                SHUNFENG INTERNATIONAL CLEAN ENERGY LIMITED;                                417,472,000;                                9.67%
                                 1169;                                HAIER ELECTRONICS GROUP CO., LTD.;                                12,516,059;                                0.43%
                                 1171;                                YANZHOU COAL MINING COMPANY LIMITED;                                162,047,500;                                8.29%
                                 1177;                                SINO BIOPHARMACEUTICAL LIMITED;                                198,436,956;                                2.66%
                                 1186;                                CHINA RAILWAY CONSTRUCTION CORPORATION LIMITED;                                75,303,277;                                3.62%
                                 1188;                                HYBRID KINETIC GROUP LIMITED;                                187,948,000;                                0.92%
                                 1193;                                CHINA RESOURCES GAS GROUP LIMITED;                                4,637,000;                                0.20%
                                 1196;                                REALORD GROUP HOLDINGS LIMITED;                                24,178,000;                                2.10%
                                 1199;                                COSCO SHIPPING PORTS LIMITED;                                11,062,978;                                0.35%
                                 1205;                                CITIC RESOURCES HOLDINGS LIMITED;                                165,542,100;                                2.09%
                                 1208;                                MMG LIMITED;                                171,530,000;                                2.14%
                                 1211;                                BYD COMPANY LIMITED;                                18,546,069;                                2.02%
                                 1212;                                LIFESTYLE INTERNATIONAL HOLDINGS LIMITED;                                225,500;                                0.01%
                                 1230;                                YASHILI INTERNATIONAL HOLDINGS LTD;                                47,669,406;                                0.99%
                                 1234;                                CHINA LILANG LIMITED;                                27,140,000;                                2.26%
                                 1236;                                NATIONAL AGRICULTURAL HOLDINGS LIMITED;                                48,048,000;                                2.26%
                                 1238;                                POWERLONG REAL ESTATE HOLDINGS LIMITED;                                34,464,000;                                0.86%
                                 1250;                                BEIJING ENTERPRISES CLEAN ENERGY GROUP LIMITED;                                1,820,660,000;                                2.86%
                                 1253;                                CHINA GREENLAND BROAD GREENSTATE GROUP COMPANY LIMITED;                                16,216,000;                                0.48%
                                 1257;                                CHINA EVERBRIGHT GREENTECH LIMITED;                                9,649,000;                                0.46%
                                 1282;                                CHINA GOLDJOY GROUP LIMITED;                                1,829,732,000;                                7.94%
                                 1288;                                AGRICULTURAL BANK OF CHINA LIMITED;                                2,247,671,000;                                7.30%
                                 1293;                                GRAND BAOXIN AUTO GROUP LIMITED;                                163,641,894;                                5.75%
                                 1299;                                AIA GROUP LIMITED;                                26,966,540;                                0.22%
                                 1302;                                LIFETECH SCIENTIFIC CORPORATION;                                282,288,000;                                6.52%
                                 1308;                                SITC INTERNATIONAL HOLDINGS COMPANY LIMITED;                                15,448,000;                                0.57%
                                 1310;                                HKBN LTD.;                                193,000;                                0.01%
                                 1313;                                CHINA RESOURCES CEMENT HOLDINGS LIMITED;                                29,536,000;                                0.45%
                                 1315;                                VISION FAME INTERNATIONAL HOLDING LIMITED;                                695,378,000;                                11.58%
                                 1316;                                NEXTEER AUTOMOTIVE GROUP LIMITED;                                29,887,000;                                1.18%
                                 1317;                                CHINA MAPLE LEAF EDUCATIONAL SYSTEMS LIMITED;                                110,812,000;                                8.03%
                                 1333;                                CHINA ZHONGWANG HOLDINGS LIMITED;                                263,887,200;                                4.83%
                                 1336;                                NEW CHINA LIFE INSURANCE COMPANY LTD.;                                339,932,053;                                32.86%
