stock_id ;stock_name; holding_num; holding_perc 
                                    1;                                CK HUTCHISON HOLDINGS LIMITED;                                11,609,218;                                0.30%
                                    2;                                CLP HOLDINGS LIMITED;                                3,152,800;                                0.11%
                                    3;                                HONG KONG AND CHINA GAS COMPANY LIMITED, THE;                                17,334,763;                                0.11%
                                    4;                                WHARF (HOLDINGS) LIMITED, THE;                                2,949,000;                                0.09%
                                    5;                                HSBC HOLDINGS PLC;                                994,623,276;                                4.87%
                                    6;                                POWER ASSETS HOLDINGS LIMITED;                                7,207,500;                                0.33%
                                    8;                                PCCW LIMITED;                                6,521,323;                                0.07%
                                   10;                                HANG LUNG GROUP LIMITED;                                984,000;                                0.06%
                                   11;                                HANG SENG BANK LTD;                                1,860,200;                                0.09%
                                   12;                                HENDERSON LAND DEVELOPMENT CO LTD;                                4,564,114;                                0.11%
                                   14;                                HYSAN DEVELOPMENT COMPANY LIMITED;                                799,000;                                0.07%
                                   16;                                SUN HUNG KAI PROPERTIES LTD;                                4,778,338;                                0.15%
                                   17;                                NEW WORLD DEVELOPMENT CO LTD;                                30,308,339;                                0.30%
                                   19;                                SWIRE PACIFIC LTD 'A';                                1,253,000;                                0.13%
                                   20;                                WHEELOCK AND COMPANY LIMITED;                                995,572;                                0.04%
                                   23;                                BANK OF EAST ASIA LTD;                                3,639,678;                                0.13%
                                   27;                                GALAXY ENTERTAINMENT GROUP LIMITED;                                23,266,222;                                0.53%
                                   35;                                FAR EAST CONSORTIUM INTERNATIONAL LTD;                                1,090,154;                                0.04%
                                   38;                                FIRST TRACTOR COMPANY LIMITED;                                59,420,100;                                15.15%
                                   41;                                GREAT EAGLE HOLDINGS LIMITED;                                764,049;                                0.10%
                                   42;                                NORTHEAST ELECTRIC DEVELOPMENT COMPANY LIMITED;                                19,062,000;                                7.38%
                                   43;                                C.P. POKPHAND CO LTD;                                3,750,000;                                0.01%
                                   54;                                HOPEWELL HOLDINGS LIMITED;                                44,000;                                0.00%
                                   66;                                MTR CORPORATION LIMITED;                                3,260,466;                                0.05%
                                   69;                                SHANGRI-LA ASIA LIMITED;                                33,236,000;                                0.92%
                                   81;                                CHINA OVERSEAS GRAND OCEANS GROUP LIMITED;                                24,056,693;                                1.05%
                                   83;                                SINO LAND CO.LTD.;                                6,616,202;                                0.10%
                                   86;                                SUN HUNG KAI & CO.LTD;                                3,233,000;                                0.14%
                                   95;                                LVGEM (CHINA) REAL ESTATE INVESTMENT COMPANY LIMITED;                                16,828,000;                                0.35%
                                  101;                                HANG LUNG PROPERTIES LIMITED;                                5,082,000;                                0.11%
                                  107;                                SICHUAN EXPRESSWAY COMPANY LIMITED;                                213,330,000;                                23.81%
                                  109;                                GOOD RESOURCES HOLDINGS LIMITED;                                60,600,000;                                0.84%
                                  116;                                CHOW SANG SANG HOLDINGS INTERNATIONAL LIMITED;                                177,000;                                0.02%
                                  119;                                POLY PROPERTY GROUP CO., LIMITED;                                357,919,000;                                9.76%
                                  123;                                YUEXIU PROPERTY COMPANY LIMITED;                                386,444,000;                                3.10%
                                  135;                                KUNLUN ENERGY COMPANY LIMITED;                                38,166,000;                                0.46%
                                  136;                                HENGTEN NETWORKS GROUP LIMITED;                                4,246,548,000;                                5.68%
                                  142;                                FIRST PACIFIC CO. LTD.;                                1,158,000;                                0.02%
                                  144;                                CHINA MERCHANTS PORT HOLDINGS COMPANY LIMITED;                                8,528,789;                                0.26%
                                  148;                                KINGBOARD CHEMICAL HOLDINGS LIMITED;                                14,496,551;                                1.35%
                                  151;                                WANT WANT CHINA HOLDINGS LIMITED;                                47,839,446;                                0.38%
                                  152;                                SHENZHEN INTERNATIONAL HOLDINGS LIMITED;                                38,650,224;                                1.90%
                                  163;                                EMPEROR INTERNATIONAL HOLDINGS LIMITED;                                3,822,000;                                0.10%
                                  165;                                CHINA EVERBRIGHT LIMITED;                                101,120,068;                                5.99%
                                  168;                                TSINGTAO BREWERY COMPANY LIMITED;                                58,350,100;                                8.90%
                                  173;                                K. WAH INTERNATIONAL HOLDINGS LIMITED;                                41,563,527;                                1.36%
                                  175;                                GEELY AUTOMOBILE HOLDINGS LIMITED;                                789,996,358;                                8.80%
                                  177;                                JIANGSU EXPRESSWAY COMPANY LIMITED;                                6,924,000;                                0.56%
                                  178;                                SA SA INTERNATIONAL HOLDINGS LIMITED;                                15,353,748;                                0.50%
                                  179;                                JOHNSON ELECTRIC HOLDINGS LIMITED;                                381,000;                                0.03%
                                  187;                                BEIJING JINGCHENG MACHINERY ELECTRIC COMPANY LIMITED;                                20,874,000;                                20.87%
                                  198;                                SMI HOLDINGS GROUP LIMITED;                                102,022,400;                                3.75%
                                  200;                                MELCO INTERNATIONAL DEVELOPMENT LIMITED;                                23,729,000;                                1.53%
                                  207;                                JOY CITY PROPERTY LIMITED;                                23,924,000;                                0.16%
                                  215;                                HUTCHISON TELECOMMUNICATIONS HONG KONG HOLDINGS LIMITED;                                73,980,000;                                1.52%
                                  220;                                UNI-PRESIDENT CHINA HOLDINGS LTD.;                                53,196,489;                                1.22%
                                  241;                                ALIBABA HEALTH INFORMATION TECHNOLOGY LIMITED;                                256,154,000;                                2.72%
                                  242;                                SHUN TAK HOLDINGS LIMITED;                                240,826,000;                                7.90%
                                  245;                                CHINA MINSHENG FINANCIAL HOLDING CORPORATION LIMITED;                                48,040,000;                                0.15%
                                  256;                                CITYCHAMP WATCH & JEWELLERY GROUP LIMITED;                                243,416,000;                                5.59%
                                  257;                                CHINA EVERBRIGHT INTERNATIONAL LIMITED;                                137,814,827;                                3.07%
                                  267;                                CITIC LIMITED;                                26,925,533;                                0.08%
                                  268;                                KINGDEE INTERNATIONAL SOFTWARE GROUP COMPANY LIMITED;                                218,965,205;                                7.54%
                                  270;                                GUANGDONG INVESTMENT LIMITED;                                13,327,077;                                0.20%
                                  272;                                SHUI ON LAND LIMITED;                                577,090,596;                                7.15%
                                  279;                                FREEMAN FINTECH CORPORATION LIMITED;                                113,880,000;                                0.72%
                                  285;                                BYD ELECTRONIC (INTERNATIONAL) COMPANY LIMITED;                                122,951,000;                                5.44%
                                  288;                                WH GROUP LIMITED;                                123,321,500;                                0.83%
                                  291;                                CHINA RESOURCES BEER (HOLDINGS) COMPANY LIMITED;                                96,319,333;                                2.96%
                                  293;                                CATHAY PACIFIC AIRWAYS LTD;                                9,558,000;                                0.23%
                                  295;                                KONG SUN HOLDINGS LIMITED;                                27,950,000;                                0.18%
                                  297;                                SINOFERT HOLDINGS LIMITED;                                368,476,000;                                5.23%
                                  300;                                SHENJI GROUP KUNMING MACHINE TOOL COMPANY LIMITED;                                15,684,000;                                11.13%
                                  303;                                VTECH HOLDINGS LIMITED;                                488,800;                                0.18%
                                  308;                                CHINA TRAVEL INTERNATIONAL INVESTMENT HONG KONG LIMITED;                                153,368,200;                                2.80%
                                  315;                                SMARTONE TELECOMMUNICATIONS HOLDINGS LIMITED;                                3,178,034;                                0.28%
                                  316;                                ORIENT OVERSEAS (INTERNATIONAL) LIMITED;                                9,246,500;                                1.47%
                                  317;                                CSSC OFFSHORE & MARINE ENGINEERING (GROUP) COMPANY LIMITED;                                13,610,200;                                2.29%
                                  321;                                TEXWINCA HOLDINGS LIMITED;                                1,436,000;                                0.10%
                                  322;                                TINGYI (CAYMAN ISLANDS) HOLDING CORP.;                                6,628,000;                                0.11%
                                  323;                                MAANSHAN IRON & STEEL COMPANY LIMITED;                                90,992,000;                                5.24%
                                  327;                                PAX GLOBAL TECHNOLOGY LIMITED;                                16,614,000;                                1.50%
                                  330;                                ESPRIT HOLDINGS LIMITED;                                70,274,200;                                3.66%
                                  336;                                HUABAO INTERNATIONAL HOLDINGS LIMITED;                                189,583,100;                                6.09%
                                  337;                                GREENLAND HONG KONG HOLDINGS LIMITED;                                77,216,000;                                2.76%
                                  338;                                SINOPEC SHANGHAI PETROCHEMICAL COMPANY LIMITED;                                93,869,744;                                2.67%
                                  341;                                CAFE DE CORAL HOLDINGS LTD;                                70,000;                                0.00%
                                  345;                                VITASOY INTERNATIONAL HOLDINGS LTD;                                3,512,000;                                0.33%
                                  347;                                ANGANG STEEL COMPANY LIMITED;                                8,296,076;                                0.76%
                                  354;                                CHINASOFT INTERNATIONAL LIMITED;                                267,734,423;                                11.14%
                                  358;                                JIANGXI COPPER COMPANY LIMITED;                                64,022,362;                                4.60%
                                  363;                                SHANGHAI INDUSTRIAL HOLDINGS LIMITED;                                18,615,000;                                1.70%
                                  368;                                SINOTRANS SHIPPING LIMITED;                                86,635,667;                                2.17%
                                  371;                                BEIJING ENTERPRISES WATER GROUP LIMITED;                                320,030,259;                                3.64%
                                  378;                                FDG KINETIC LIMITED;                                10,926,000;                                0.16%
                                  384;                                CHINA GAS HOLDINGS LIMITED;                                17,371,504;                                0.34%
                                  386;                                CHINA PETROLEUM & CHEMICAL CORPORATION;                                371,218,672;                                1.45%
                                  388;                                HONG KONG EXCHANGES AND CLEARING LIMITED;                                12,280,448;                                0.98%
                                  390;                                CHINA RAILWAY GROUP LIMITED;                                255,199,299;                                6.06%
                                  392;                                BEIJING ENTERPRISES HOLDINGS LIMITED;                                77,291,929;                                6.11%
                                  400;                                COGOBUY GROUP;                                41,442,000;                                2.81%
                                  410;                                SOHO CHINA LIMITED;                                225,625,000;                                4.33%
                                  412;                                CHINA SHANDONG HI-SPEED FINANCIAL GROUP LIMITED;                                39,066,000;                                0.15%
                                  419;                                HUAYI TENCENT ENTERTAINMENT COMPANY LIMITED;                                228,500,000;                                1.69%
                                  425;                                MINTH GROUP LIMITED;                                79,087,000;                                
                                  439;                                KUANGCHI SCIENCE LIMITED;                                177,289,000;                                2.89%
                                  440;                                DAH SING FINANCIAL HOLDINGS LTD;                                916,400;                                0.26%
                                  451;                                GCL NEW ENERGY HOLDINGS LIMITED;                                141,986,000;                                0.74%
                                  460;                                SIHUAN PHARMACEUTICAL HOLDINGS GROUP LTD.;                                334,822,000;                                3.52%
                                  467;                                UNITED ENERGY GROUP LIMITED;                                21,982,000;                                0.08%
                                  468;                                GREATVIEW ASEPTIC PACKAGING COMPANY LIMITED;                                597,000;                                0.04%
                                  480;                                HKR INTERNATIONAL LTD;                                455,200;                                0.03%
                                  488;                                LAI SUN DEVELOPMENT COMPANY LIMITED-NEW;                                13,800;                                0.00%
                                  489;                                DONGFENG MOTOR GROUP COMPANY LIMITED;                                110,310,000;                                3.85%
                                  493;                                GOME RETAIL HOLDINGS LIMITED;                                1,930,900,000;                                8.94%
                                  494;                                LI & FUNG LIMITED;                                15,788,000;                                0.17%
                                  506;                                CHINA FOODS LIMITED;                                218,912,100;                                7.81%
                                  511;                                TELEVISION BROADCASTS LTD;                                983,600;                                0.22%
                                  522;                                ASM PACIFIC TECHNOLOGY LIMITED;                                14,048,749;                                3.43%
                                  525;                                GUANGSHEN RAILWAY COMPANY LIMITED;                                183,774,010;                                12.83%
                                  530;                                GOLDIN FINANCIAL HOLDINGS LIMITED;                                9,376,000;                                0.13%
                                  535;                                GEMDALE PROPERTIES AND INVESTMENT CORPORATION LIMITED;                                222,284,000;                                1.40%
                                  546;                                FUFENG GROUP LIMITED;                                103,746,000;                                4.07%
                                  547;                                DIGITAL DOMAIN HOLDINGS LIMITED;                                736,150,000;                                3.02%
                                  548;                                SHENZHEN EXPRESSWAY COMPANY LIMITED;                                114,062,000;                                15.25%
                                  551;                                YUE YUEN INDUSTRIAL (HOLDINGS) LIMITED;                                541,000;                                0.02%
                                  552;                                CHINA COMMUNICATIONS SERVICES CORPORATION LIMITED;                                24,464,000;                                1.01%
                                  553;                                NANJING PANDA ELECTRONICS COMPANY LIMITED;                                72,564,000;                                29.97%
                                  563;                                SHANGHAI INDUSTRIAL URBAN DEVELOPMENT GROUP LIMITED;                                21,596,000;                                0.44%
                                  564;                                ZHENGZHOU COAL MINING MACHINERY GROUP COMPANY LIMITED;                                51,492,900;                                21.16%
                                  566;                                HANERGY THIN FILM POWER GROUP LIMITED;                                658,879,000;                                1.57%
                                  568;                                SHANDONG MOLONG PETROLEUM MACHINERY COMPANY LIMITED;                                10,476,400;                                4.09%
                                  570;                                CHINA TRADITIONAL CHINESE MEDICINE HOLDINGS CO LIMITED;                                275,860,000;                                6.21%
                                  576;                                ZHEJIANG EXPRESSWAY CO., LTD.;                                17,144,839;                                1.18%
                                  579;                                BEIJING JINGNENG CLEAN ENERGY CO., LIMITED;                                212,766,000;                                9.02%
                                  581;                                CHINA ORIENTAL GROUP COMPANY LIMITED;                                60,700,000;                                1.71%
                                  586;                                CHINA CONCH VENTURE HOLDINGS LIMITED;                                33,591,900;                                1.85%
                                  588;                                BEIJING NORTH STAR COMPANY LIMITED;                                120,334,000;                                17.01%
                                  590;                                LUK FOOK HOLDINGS (INTERNATIONAL) LIMITED;                                628,000;                                0.09%
                                  598;                                SINOTRANS LIMITED;                                67,336,000;                                3.13%
                                  604;                                SHENZHEN INVESTMENT LIMITED;                                318,310,238;                                3.99%
                                  606;                                CHINA AGRI-INDUSTRIES HOLDINGS LIMITED;                                251,216,597;                                4.78%
                                  607;                                FULLSHARE HOLDINGS LIMITED;                                4,103,270,000;                                20.79%
                                  636;                                KERRY LOGISTICS NETWORK LIMITED;                                840,500;                                0.04%
                                  639;                                SHOUGANG FUSHAN RESOURCES GROUP LIMITED;                                213,958,000;                                4.02%
                                  656;                                FOSUN INTERNATIONAL LIMITED;                                456,820,403;                                5.31%
                                  658;                                CHINA HIGH SPEED TRANSMISSION EQUIPMENT GROUP CO., LTD.;                                185,786,000;                                11.35%
                                  659;                                NWS HOLDINGS LIMITED;                                937,358;                                0.01%
                                  665;                                HAITONG INTERNATIONAL SECURITIES GROUP LIMITED;                                304,379,571;                                5.61%
                                  669;                                TECHTRONIC INDUSTRIES CO. LTD.;                                1,033,850;                                0.05%
                                  670;                                CHINA EASTERN AIRLINES CORPORATION LIMITED;                                412,634,000;                                8.84%
                                  680;                                NAN HAI CORPORATION LIMITED;                                1,616,400,000;                                2.35%
                                  683;                                KERRY PROPERTIES LIMITED;                                3,021,000;                                0.20%
                                  686;                                PANDA GREEN ENERGY GROUP LIMITED;                                36,862,000;                                0.38%
                                  687;                                HONG KONG INTERNATIONAL CONSTRUCTION INVESTMENT MANAGEMENT GROUP CO., LIMITED;                                852,000;                                0.02%
                                  688;                                CHINA OVERSEAS LAND & INVESTMENT LIMITED;                                188,311,379;                                1.71%
                                  691;                                CHINA SHANSHUI CEMENT GROUP LIMITED;                                1,695,000;                                0.05%
                                  694;                                BEIJING CAPITAL INTERNATIONAL AIRPORT COMPANY LIMITED;                                28,770,000;                                1.52%
                                  696;                                TRAVELSKY TECHNOLOGY LIMITED;                                31,591,498;                                3.38%
                                  698;                                TONGDA GROUP HOLDINGS LIMITED;                                82,248,500;                                1.35%
                                  699;                                CAR INC.;                                107,373,000;                                4.91%
                                  700;                                TENCENT HOLDINGS LIMITED;                                146,305,581;                                1.53%
                                  709;                                GIORDANO INTERNATIONAL LIMITED;                                1,188,000;                                0.07%
                                  715;                                CHINA OCEANWIDE HOLDINGS LIMITED;                                1,092,000;                                0.00%
                                  718;                                TAI UNITED HOLDINGS LIMITED;                                19,815,000;                                0.37%
                                  719;                                SHANDONG XINHUA PHARMACEUTICAL COMPANY LIMITED;                                42,392,000;                                28.26%
                                  721;                                CHINA FINANCIAL INTERNATIONAL INVESTMENTS LIMITED;                                534,770,000;                                4.87%
                                  728;                                CHINA TELECOM CORPORATION LIMITED;                                250,691,446;                                1.80%
                                  729;                                FDG ELECTRIC VEHICLES LIMITED;                                724,590,000;                                3.23%
                                  732;                                TRULY INTERNATIONAL HOLDINGS LIMITED;                                424,904,000;                                13.61%
                                  735;                                CHINA POWER CLEAN ENERGY DEVELOPMENT COMPANY LIMITED;                                49,780,000;                                4.19%
                                  737;                                HOPEWELL HIGHWAY INFRASTRUCTURE LIMITED -HKD TRADED SHARES;                                1,758,000;                                0.05%
                                  751;                                SKYWORTH DIGITAL HOLDINGS LIMITED;                                122,939,521;                                4.01%
                                  753;                                AIR CHINA LIMITED;                                272,964,640;                                5.97%
                                  754;                                HOPSON DEVELOPMENT HOLDINGS LIMITED;                                27,928,000;                                1.25%
                                  762;                                CHINA UNICOM (HONG KONG) LIMITED;                                188,939,067;                                0.77%
                                  763;                                ZTE CORPORATION;                                75,878,587;                                10.04%
                                  775;                                CK LIFE SCIENCES INT'L., (HOLDINGS) INC.;                                46,512,000;                                0.48%
                                  777;                                NETDRAGON WEBSOFT HOLDINGS LIMITED;                                8,278,011;                                1.54%
                                  787;                                GLOBAL BRANDS GROUP HOLDING LIMITED;                                337,690,000;                                3.93%
                                  799;                                IGG INC;                                104,649,767;                                7.75%
                                  806;                                VALUE PARTNERS GROUP LIMITED;                                37,760,000;                                2.03%
                                  811;                                XINHUA WINSHARE PUBLISHING AND MEDIA CO., LTD.;                                37,680,000;                                8.52%
                                  813;                                SHIMAO PROPERTY HOLDINGS LIMITED;                                10,902,500;                                0.31%
                                  816;                                HUADIAN FUXIN ENERGY CORPORATION LIMITED;                                40,518,000;                                1.57%
                                  817;                                CHINA JINMAO HOLDINGS GROUP LIMITED;                                679,310,000;                                6.35%
                                  819;                                TIANNENG POWER INTERNATIONAL LIMITED;                                34,350,000;                                3.04%
                                  829;                                SHENGUAN HOLDINGS (GROUP) LIMITED;                                176,934,000;                                5.42%
                                  836;                                CHINA RESOURCES POWER HOLDINGS COMPANY LIMITED;                                29,095,742;                                0.60%
                                  845;                                GLORIOUS PROPERTY HOLDINGS LIMITED;                                6,633,000;                                0.08%
                                  846;                                MINGFA GROUP (INTERNATIONAL) COMPANY LIMITED;                                5,261,000;                                0.08%
                                  853;                                MICROPORT SCIENTIFIC CORPORATION;                                19,464,413;                                1.34%
