stock_id ;stock_name; holding_num; holding_perc 
                                  295;                                KONG SUN HOLDINGS LIMITED;                                31,600,000;                                0.21%
                                  297;                                SINOFERT HOLDINGS LIMITED;                                363,852,000;                                5.17%
                                  300;                                SHENJI GROUP KUNMING MACHINE TOOL COMPANY LIMITED;                                15,684,000;                                11.13%
                                  303;                                VTECH HOLDINGS LIMITED;                                492,500;                                0.19%
                                  308;                                CHINA TRAVEL INTERNATIONAL INVESTMENT HONG KONG LIMITED;                                136,508,200;                                2.49%
                                  315;                                SMARTONE TELECOMMUNICATIONS HOLDINGS LIMITED;                                3,147,534;                                0.28%
                                  316;                                ORIENT OVERSEAS (INTERNATIONAL) LIMITED;                                8,042,000;                                1.27%
                                  317;                                CSSC OFFSHORE & MARINE ENGINEERING (GROUP) COMPANY LIMITED;                                13,866,200;                                2.33%
                                  321;                                TEXWINCA HOLDINGS LIMITED;                                1,358,000;                                0.09%
                                  322;                                TINGYI (CAYMAN ISLANDS) HOLDING CORP.;                                6,460,000;                                0.10%
                                  323;                                MAANSHAN IRON & STEEL COMPANY LIMITED;                                87,434,000;                                5.04%
                                  327;                                PAX GLOBAL TECHNOLOGY LIMITED;                                16,525,000;                                1.49%
                                  330;                                ESPRIT HOLDINGS LIMITED;                                82,637,800;                                4.31%
                                  336;                                HUABAO INTERNATIONAL HOLDINGS LIMITED;                                191,107,100;                                6.14%
                                  337;                                GREENLAND HONG KONG HOLDINGS LIMITED;                                78,367,000;                                2.80%
                                  338;                                SINOPEC SHANGHAI PETROCHEMICAL COMPANY LIMITED;                                94,611,744;                                2.70%
                                  341;                                CAFE DE CORAL HOLDINGS LTD;                                74,000;                                0.00%
                                  345;                                VITASOY INTERNATIONAL HOLDINGS LTD;                                4,012,000;                                0.37%
                                  347;                                ANGANG STEEL COMPANY LIMITED;                                6,504,076;                                0.59%
                                  354;                                CHINASOFT INTERNATIONAL LIMITED;                                285,790,423;                                11.89%
                                  358;                                JIANGXI COPPER COMPANY LIMITED;                                65,018,581;                                4.68%
                                  363;                                SHANGHAI INDUSTRIAL HOLDINGS LIMITED;                                15,115,756;                                1.38%
                                  368;                                SINOTRANS SHIPPING LIMITED;                                87,303,167;                                2.18%
                                  371;                                BEIJING ENTERPRISES WATER GROUP LIMITED;                                306,973,487;                                3.49%
                                  378;                                FDG KINETIC LIMITED;                                11,344,000;                                0.16%
                                  384;                                CHINA GAS HOLDINGS LIMITED;                                19,566,149;                                0.38%
                                  386;                                CHINA PETROLEUM & CHEMICAL CORPORATION;                                385,638,672;                                1.51%
                                  388;                                HONG KONG EXCHANGES AND CLEARING LIMITED;                                13,734,348;                                1.10%
                                  390;                                CHINA RAILWAY GROUP LIMITED;                                259,184,299;                                6.15%
                                  392;                                BEIJING ENTERPRISES HOLDINGS LIMITED;                                78,485,982;                                6.21%
                                  400;                                COGOBUY GROUP;                                43,666,000;                                2.95%
                                  410;                                SOHO CHINA LIMITED;                                224,097,500;                                4.30%
                                  412;                                CHINA SHANDONG HI-SPEED FINANCIAL GROUP LIMITED;                                39,018,000;                                0.15%
                                  419;                                HUAYI TENCENT ENTERTAINMENT COMPANY LIMITED;                                253,430,000;                                1.87%
                                  425;                                MINTH GROUP LIMITED;                                80,963,000;                                
                                  439;                                KUANGCHI SCIENCE LIMITED;                                177,343,000;                                2.89%
                                  440;                                DAH SING FINANCIAL HOLDINGS LTD;                                1,062,000;                                0.30%
                                  451;                                GCL NEW ENERGY HOLDINGS LIMITED;                                153,838,000;                                0.80%
                                  460;                                SIHUAN PHARMACEUTICAL HOLDINGS GROUP LTD.;                                344,099,000;                                3.62%
                                  467;                                UNITED ENERGY GROUP LIMITED;                                25,914,000;                                0.09%
                                  468;                                GREATVIEW ASEPTIC PACKAGING COMPANY LIMITED;                                513,000;                                0.03%
                                  480;                                HKR INTERNATIONAL LTD;                                461,600;                                0.03%
                                  488;                                LAI SUN DEVELOPMENT COMPANY LIMITED-NEW;                                14,100;                                0.00%
                                  489;                                DONGFENG MOTOR GROUP COMPANY LIMITED;                                102,088,000;                                3.56%
                                  493;                                GOME RETAIL HOLDINGS LIMITED;                                1,885,871,000;                                8.74%
                                  494;                                LI & FUNG LIMITED;                                15,740,000;                                0.17%
                                  506;                                CHINA FOODS LIMITED;                                217,234,100;                                7.75%
                                  511;                                TELEVISION BROADCASTS LTD;                                1,327,300;                                0.30%
                                  522;                                ASM PACIFIC TECHNOLOGY LIMITED;                                16,272,249;                                3.98%
                                  525;                                GUANGSHEN RAILWAY COMPANY LIMITED;                                186,294,010;                                13.01%
                                  530;                                GOLDIN FINANCIAL HOLDINGS LIMITED;                                9,372,000;                                0.13%
                                  535;                                GEMDALE PROPERTIES AND INVESTMENT CORPORATION LIMITED;                                257,706,000;                                1.62%
                                  546;                                FUFENG GROUP LIMITED;                                103,665,000;                                4.07%
                                  547;                                DIGITAL DOMAIN HOLDINGS LIMITED;                                809,180,000;                                3.32%
                                  548;                                SHENZHEN EXPRESSWAY COMPANY LIMITED;                                114,936,000;                                15.37%
                                  551;                                YUE YUEN INDUSTRIAL (HOLDINGS) LIMITED;                                538,000;                                0.02%
                                  552;                                CHINA COMMUNICATIONS SERVICES CORPORATION LIMITED;                                23,302,000;                                0.97%
                                  553;                                NANJING PANDA ELECTRONICS COMPANY LIMITED;                                73,074,000;                                30.19%
                                  563;                                SHANGHAI INDUSTRIAL URBAN DEVELOPMENT GROUP LIMITED;                                19,986,000;                                0.41%
                                  564;                                ZHENGZHOU COAL MINING MACHINERY GROUP COMPANY LIMITED;                                53,088,500;                                21.82%
                                  566;                                HANERGY THIN FILM POWER GROUP LIMITED;                                658,879,000;                                1.57%
                                  568;                                SHANDONG MOLONG PETROLEUM MACHINERY COMPANY LIMITED;                                10,282,000;                                4.01%
                                  570;                                CHINA TRADITIONAL CHINESE MEDICINE HOLDINGS CO LIMITED;                                276,448,000;                                6.23%
                                  576;                                ZHEJIANG EXPRESSWAY CO., LTD.;                                15,508,839;                                1.08%
                                  579;                                BEIJING JINGNENG CLEAN ENERGY CO., LIMITED;                                215,256,000;                                9.12%
                                  581;                                CHINA ORIENTAL GROUP COMPANY LIMITED;                                69,942,000;                                1.98%
                                  586;                                CHINA CONCH VENTURE HOLDINGS LIMITED;                                42,325,400;                                2.34%
                                  588;                                BEIJING NORTH STAR COMPANY LIMITED;                                121,250,000;                                17.14%
                                  590;                                LUK FOOK HOLDINGS (INTERNATIONAL) LIMITED;                                664,000;                                0.10%
                                  598;                                SINOTRANS LIMITED;                                75,640,000;                                3.52%
                                  604;                                SHENZHEN INVESTMENT LIMITED;                                307,736,238;                                3.86%
                                  606;                                CHINA AGRI-INDUSTRIES HOLDINGS LIMITED;                                251,905,597;                                4.78%
                                  607;                                FULLSHARE HOLDINGS LIMITED;                                4,185,577,500;                                21.21%
                                  636;                                KERRY LOGISTICS NETWORK LIMITED;                                840,000;                                0.04%
                                  639;                                SHOUGANG FUSHAN RESOURCES GROUP LIMITED;                                213,844,000;                                4.02%
                                  656;                                FOSUN INTERNATIONAL LIMITED;                                452,440,067;                                5.26%
                                  658;                                CHINA HIGH SPEED TRANSMISSION EQUIPMENT GROUP CO., LTD.;                                201,715,000;                                12.32%
                                  659;                                NWS HOLDINGS LIMITED;                                1,630,731;                                0.03%
                                  665;                                HAITONG INTERNATIONAL SECURITIES GROUP LIMITED;                                283,917,919;                                5.23%
                                  669;                                TECHTRONIC INDUSTRIES CO. LTD.;                                799,350;                                0.04%
                                  670;                                CHINA EASTERN AIRLINES CORPORATION LIMITED;                                392,836,000;                                8.42%
                                  680;                                NAN HAI CORPORATION LIMITED;                                1,665,200,000;                                2.42%
                                  683;                                KERRY PROPERTIES LIMITED;                                2,923,000;                                0.19%
                                  686;                                PANDA GREEN ENERGY GROUP LIMITED;                                46,224,000;                                0.48%
                                  687;                                HONG KONG INTERNATIONAL CONSTRUCTION INVESTMENT MANAGEMENT GROUP CO., LIMITED;                                2,578,000;                                0.07%
                                  688;                                CHINA OVERSEAS LAND & INVESTMENT LIMITED;                                186,534,647;                                1.69%
                                  691;                                CHINA SHANSHUI CEMENT GROUP LIMITED;                                1,695,000;                                0.05%
                                  694;                                BEIJING CAPITAL INTERNATIONAL AIRPORT COMPANY LIMITED;                                30,066,845;                                1.59%
                                  696;                                TRAVELSKY TECHNOLOGY LIMITED;                                32,086,982;                                3.43%
                                  698;                                TONGDA GROUP HOLDINGS LIMITED;                                86,868,500;                                1.43%
                                  699;                                CAR INC.;                                110,034,000;                                5.05%
                                  700;                                TENCENT HOLDINGS LIMITED;                                155,075,153;                                1.62%
                                  709;                                GIORDANO INTERNATIONAL LIMITED;                                1,206,000;                                0.07%
                                  715;                                CHINA OCEANWIDE HOLDINGS LIMITED;                                1,064,000;                                0.00%
                                  718;                                TAI UNITED HOLDINGS LIMITED;                                19,240,000;                                0.36%
                                  719;                                SHANDONG XINHUA PHARMACEUTICAL COMPANY LIMITED;                                41,002,000;                                27.33%
                                  721;                                CHINA FINANCIAL INTERNATIONAL INVESTMENTS LIMITED;                                529,620,000;                                4.82%
                                  728;                                CHINA TELECOM CORPORATION LIMITED;                                248,653,446;                                1.78%
                                  729;                                FDG ELECTRIC VEHICLES LIMITED;                                823,595,000;                                3.67%
                                  732;                                TRULY INTERNATIONAL HOLDINGS LIMITED;                                443,706,000;                                14.21%
                                  735;                                CHINA POWER CLEAN ENERGY DEVELOPMENT COMPANY LIMITED;                                49,162,500;                                4.14%
                                  737;                                HOPEWELL HIGHWAY INFRASTRUCTURE LIMITED -HKD TRADED SHARES;                                1,686,000;                                0.05%
                                  751;                                SKYWORTH DIGITAL HOLDINGS LIMITED;                                130,357,521;                                4.25%
                                  753;                                AIR CHINA LIMITED;                                285,570,640;                                6.25%
                                  754;                                HOPSON DEVELOPMENT HOLDINGS LIMITED;                                27,908,000;                                1.25%
                                  762;                                CHINA UNICOM (HONG KONG) LIMITED;                                220,669,971;                                0.92%
                                  763;                                ZTE CORPORATION;                                96,094,387;                                12.71%
                                  775;                                CK LIFE SCIENCES INT'L., (HOLDINGS) INC.;                                47,694,000;                                0.49%
                                  777;                                NETDRAGON WEBSOFT HOLDINGS LIMITED;                                8,645,011;                                1.60%
                                  787;                                GLOBAL BRANDS GROUP HOLDING LIMITED;                                323,410,000;                                3.77%
                                  799;                                IGG INC;                                100,025,767;                                7.41%
                                  806;                                VALUE PARTNERS GROUP LIMITED;                                39,808,000;                                2.14%
                                  811;                                XINHUA WINSHARE PUBLISHING AND MEDIA CO., LTD.;                                37,941,000;                                8.57%
                                  813;                                SHIMAO PROPERTY HOLDINGS LIMITED;                                8,989,500;                                0.26%
                                  816;                                HUADIAN FUXIN ENERGY CORPORATION LIMITED;                                38,864,000;                                1.51%
                                  817;                                CHINA JINMAO HOLDINGS GROUP LIMITED;                                717,836,000;                                6.71%
                                  819;                                TIANNENG POWER INTERNATIONAL LIMITED;                                33,254,000;                                2.95%
                                  829;                                SHENGUAN HOLDINGS (GROUP) LIMITED;                                176,778,000;                                5.42%
                                  836;                                CHINA RESOURCES POWER HOLDINGS COMPANY LIMITED;                                32,684,347;                                0.67%
                                  845;                                GLORIOUS PROPERTY HOLDINGS LIMITED;                                6,918,000;                                0.08%
                                  846;                                MINGFA GROUP (INTERNATIONAL) COMPANY LIMITED;                                5,261,000;                                0.08%
                                  853;                                MICROPORT SCIENTIFIC CORPORATION;                                20,498,413;                                1.40%
                                  855;                                CHINA WATER AFFAIRS GROUP LIMITED;                                165,270,000;                                10.32%
                                  857;                                PETROCHINA COMPANY LIMITED;                                711,824,771;                                3.36%
                                  861;                                DIGITAL CHINA HOLDINGS LIMITED;                                701,196,400;                                41.79%
                                  867;                                CHINA MEDICAL SYSTEM HOLDINGS LIMITED;                                45,832,290;                                1.83%
                                  868;                                XINYI GLASS HOLDINGS LIMITED;                                44,704,000;                                1.10%
                                  874;                                GUANGZHOU BAIYUNSHAN PHARMACEUTICAL HOLDINGS CO., LTD.;                                61,616,000;                                28.01%
                                  880;                                SJM HOLDINGS LIMITED;                                178,777,010;                                3.15%
                                  881;                                ZHONGSHENG GROUP HOLDINGS LIMITED;                                72,645,626;                                3.19%
                                  883;                                CNOOC LIMITED;                                63,416,865;                                0.13%
                                  884;                                CIFI HOLDINGS (GROUP) CO. LTD.;                                381,483,605;                                5.04%
                                  885;                                RENTIAN TECHNOLOGY HOLDINGS LIMITED;                                5,940,000;                                0.05%
                                  895;                                DONGJIANG ENVIRONMENTAL COMPANY LIMITED;                                35,434,884;                                17.70%
                                  902;                                HUANENG POWER INTERNATIONAL, INC.;                                636,909,386;                                13.54%
                                  911;                                QIANHAI HEALTH HOLDINGS LIMITED;                                1,175,092,500;                                6.90%
                                  914;                                ANHUI CONCH CEMENT COMPANY LIMITED;                                17,300,137;                                1.32%
                                  916;                                CHINA LONGYUAN POWER GROUP CORPORATION LIMITED;                                100,799,000;                                3.01%
                                  921;                                HISENSE KELON ELECTRICAL HOLDINGS COMPANY LIMITED;                                53,400,000;                                11.61%
                                  931;                                CHINA LNG GROUP LIMITED;                                111,152,000;                                1.97%
                                  933;                                BRIGHTOIL PETROLEUM (HOLDINGS) LIMITED;                                25,254,000;                                0.24%
                                  934;                                SINOPEC KANTONS HOLDINGS LIMITED;                                116,172,000;                                4.67%
                                  939;                                CHINA CONSTRUCTION BANK CORPORATION;                                9,687,857,488;                                4.02%
                                  941;                                CHINA MOBILE LIMITED;                                25,450,607;                                0.12%
                                  951;                                CHAOWEI POWER HOLDINGS LIMITED;                                53,204,000;                                4.80%
                                  958;                                HUANENG RENEWABLES CORPORATION LIMITED;                                396,200,606;                                7.86%
                                  960;                                LONGFOR PROPERTIES CO. LTD.;                                188,039,346;                                3.18%
                                  966;                                CHINA TAIPING INSURANCE HOLDINGS COMPANY LIMITED;                                331,617,849;                                9.21%
                                  967;                                SOUND GLOBAL LTD.;                                289,000;                                0.01%
                                  968;                                XINYI SOLAR HOLDINGS LIMITED;                                67,323,662;                                0.89%
                                  976;                                CHIHO ENVIRONMENTAL GROUP LIMITED;                                90,440,000;                                5.63%
                                  978;                                CHINA MERCHANTS LAND LIMITED;                                37,548,000;                                0.76%
                                  981;                                SEMICONDUCTOR MANUFACTURING INTERNATIONAL CORPORATION;                                729,244,000;                                15.63%
                                  991;                                DATANG INTERNATIONAL POWER GENERATION CO.,LTD.;                                297,772,000;                                8.97%
                                  992;                                LENOVO GROUP LIMITED;                                207,138,893;                                1.86%
                                  995;                                ANHUI EXPRESSWAY COMPANY LIMITED;                                42,526,000;                                8.61%
                                  996;                                CARNIVAL GROUP INTERNATIONAL HOLDINGS LIMITED;                                57,812,500;                                0.26%
                                  998;                                CHINA CITIC BANK CORPORATION LIMITED;                                2,807,487,800;                                18.85%
                                 1030;                                FUTURE LAND DEVELOPMENT HOLDINGS LIMITED;                                393,638,000;                                6.95%
                                 1031;                                KINGSTON FINANCIAL GROUP LIMITED;                                3,518,000;                                0.02%
                                 1033;                                SINOPEC OILFIELD SERVICE CORPORATION;                                339,098,000;                                16.14%
                                 1038;                                CK INFRASTRUCTURE HOLDINGS LIMITED;                                7,039,000;                                0.25%
                                 1044;                                HENGAN INTERNATIONAL GROUP COMPANY LIMITED;                                6,362,675;                                0.51%
                                 1052;                                YUEXIU TRANSPORT INFRASTRUCTURE LIMITED;                                4,412,000;                                0.26%
                                 1053;                                CHONGQING IRON & STEEL COMPANY LIMITED;                                78,920,000;                                14.66%
                                 1055;                                CHINA SOUTHERN AIRLINES COMPANY LIMITED;                                537,606,097;                                17.53%
                                 1057;                                ZHEJIANG SHIBAO COMPANY LIMITED;                                9,215,000;                                4.25%
                                 1060;                                ALIBABA PICTURES GROUP LIMITED;                                1,607,174,620;                                6.32%
                                 1065;                                TIANJIN CAPITAL ENVIRONMENTAL PROTECTION GROUP COMPANY LIMITED;                                52,516,200;                                15.44%
                                 1066;                                SHANDONG WEIGAO GROUP MEDICAL POLYMER COMPANY LIMITED;                                25,303,283;                                1.33%
                                 1068;                                CHINA YURUN FOOD GROUP LIMITED;                                25,248,000;                                1.38%
                                 1070;                                TCL MULTIMEDIA TECHNOLOGY HOLDINGS LIMITED;                                9,110,000;                                0.52%
                                 1071;                                HUADIAN POWER INTERNATIONAL CORPORATION LIMITED;                                417,390,000;                                24.30%
                                 1072;                                DONGFANG ELECTRIC CORPORATION LIMITED;                                72,677,610;                                21.37%
                                 1076;                                IMPERIAL PACIFIC INTERNATIONAL HOLDINGS LIMITED;                                758,740,000;                                0.53%
                                 1083;                                TOWNGAS CHINA COMPANY LIMITED;                                8,524,085;                                0.29%
                                 1088;                                CHINA SHENHUA ENERGY COMPANY LIMITED;                                303,296,073;                                8.91%
                                 1093;                                CSPC PHARMACEUTICAL GROUP LIMITED;                                370,441,521;                                5.93%
                                 1097;                                I-CABLE COMMUNICATIONS LIMITED;                                1,225,550;                                0.01%
                                 1098;                                ROAD KING INFRASTRUCTURE LIMITED;                                9,165,000;                                1.22%
                                 1099;                                SINOPHARM GROUP CO. LTD.;                                47,634,420;                                3.99%
                                 1108;                                LUOYANG GLASS COMPANY LIMITED;                                56,404,000;                                22.55%
                                 1109;                                CHINA RESOURCES LAND LIMITED;                                129,759,392;                                1.86%
                                 1111;                                CHONG HING BANK LIMITED;                                1,370,500;                                0.21%
                                 1112;                                HELATH AND HAPPINESS (H&H) INTERNATIONAL HOLDINGS LIMITED;                                62,857,404;                                9.88%
                                 1113;                                CK ASSET HOLDINGS LIMITED;                                7,430,398;                                0.19%
                                 1114;                                BRILLIANCE CHINA AUTOMOTIVE HOLDINGS LIMITED;                                133,177,841;                                2.63%
                                 1115;                                TIBET WATER RESOURCES LTD.;                                110,444,000;                                4.29%
                                 1117;                                CHINA MODERN DAIRY HOLDINGS LTD.;                                130,619,000;                                2.12%
                                 1128;                                WYNN MACAU, LIMITED;                                71,830,800;                                1.37%
                                 1136;                                TCC INTERNATIONAL HOLDINGS LIMITED;                                1,361,000;                                0.02%
                                 1138;                                COSCO SHIPPING ENERGY TRANSPORTATION CO., LTD.;                                118,308,000;                                9.12%
                                 1141;                                CMBC CAPITAL HOLDINGS LIMITED;                                393,510,000;                                0.85%
                                 1157;                                ZOOMLION HEAVY INDUSTRY SCIENCE AND TECHNOLOGY CO., LTD.;                                74,669,522;                                5.37%
                                 1165;                                SHUNFENG INTERNATIONAL CLEAN ENERGY LIMITED;                                417,638,000;                                9.68%
                                 1169;                                HAIER ELECTRONICS GROUP CO., LTD.;                                11,946,059;                                0.42%
                                 1171;                                YANZHOU COAL MINING COMPANY LIMITED;                                160,079,500;                                8.19%
                                 1177;                                SINO BIOPHARMACEUTICAL LIMITED;                                196,243,956;                                2.64%
                                 1186;                                CHINA RAILWAY CONSTRUCTION CORPORATION LIMITED;                                76,056,777;                                3.65%
                                 1188;                                HYBRID KINETIC GROUP LIMITED;                                187,948,000;                                0.92%
                                 1193;                                CHINA RESOURCES GAS GROUP LIMITED;                                4,777,000;                                0.21%
                                 1196;                                REALORD GROUP HOLDINGS LIMITED;                                23,010,000;                                1.99%
                                 1199;                                COSCO SHIPPING PORTS LIMITED;                                11,350,978;                                0.36%
                                 1205;                                CITIC RESOURCES HOLDINGS LIMITED;                                166,230,100;                                2.10%
                                 1208;                                MMG LIMITED;                                168,354,000;                                2.11%
                                 1211;                                BYD COMPANY LIMITED;                                18,204,069;                                1.98%
                                 1212;                                LIFESTYLE INTERNATIONAL HOLDINGS LIMITED;                                225,500;                                0.01%
                                 1230;                                YASHILI INTERNATIONAL HOLDINGS LTD;                                49,109,406;                                1.02%
                                 1234;                                CHINA LILANG LIMITED;                                27,694,000;                                2.31%
                                 1236;                                NATIONAL AGRICULTURAL HOLDINGS LIMITED;                                48,048,000;                                2.26%
                                 1238;                                POWERLONG REAL ESTATE HOLDINGS LIMITED;                                34,438,000;                                0.86%
                                 1250;                                BEIJING ENTERPRISES CLEAN ENERGY GROUP LIMITED;                                1,776,960,000;                                2.79%
                                 1253;                                CHINA GREENLAND BROAD GREENSTATE GROUP COMPANY LIMITED;                                16,216,000;                                0.48%
                                 1257;                                CHINA EVERBRIGHT GREENTECH LIMITED;                                9,036,000;                                0.43%
                                 1282;                                CHINA GOLDJOY GROUP LIMITED;                                1,831,692,000;                                8.26%
                                 1288;                                AGRICULTURAL BANK OF CHINA LIMITED;                                2,197,044,000;                                7.14%
                                 1293;                                GRAND BAOXIN AUTO GROUP LIMITED;                                166,071,394;                                5.84%
                                 1299;                                AIA GROUP LIMITED;                                25,710,340;                                0.20%
                                 1302;                                LIFETECH SCIENTIFIC CORPORATION;                                279,260,000;                                6.45%
                                 1308;                                SITC INTERNATIONAL HOLDINGS COMPANY LIMITED;                                15,487,000;                                0.57%
                                 1310;                                HKBN LTD.;                                194,000;                                0.01%
                                 1313;                                CHINA RESOURCES CEMENT HOLDINGS LIMITED;                                30,246,000;                                0.46%
                                 1315;                                VISION FAME INTERNATIONAL HOLDING LIMITED;                                698,508,000;                                11.63%
                                 1316;                                NEXTEER AUTOMOTIVE GROUP LIMITED;                                28,925,000;                                1.14%
                                 1317;                                CHINA MAPLE LEAF EDUCATIONAL SYSTEMS LIMITED;                                110,164,000;                                7.98%
                                 1333;                                CHINA ZHONGWANG HOLDINGS LIMITED;                                259,266,400;                                4.75%
                                 1336;                                NEW CHINA LIFE INSURANCE COMPANY LTD.;                                332,946,053;                                32.19%
