stock_id ;stock_name; holding_num; holding_perc 
                                  579;                                BEIJING JINGNENG CLEAN ENERGY CO., LIMITED;                                212,064,000;                                8.99%
                                  581;                                CHINA ORIENTAL GROUP COMPANY LIMITED;                                60,850,000;                                1.72%
                                  586;                                CHINA CONCH VENTURE HOLDINGS LIMITED;                                35,368,900;                                1.95%
                                  588;                                BEIJING NORTH STAR COMPANY LIMITED;                                120,220,000;                                17.00%
                                  590;                                LUK FOOK HOLDINGS (INTERNATIONAL) LIMITED;                                566,000;                                0.08%
                                  598;                                SINOTRANS LIMITED;                                67,612,000;                                3.15%
                                  604;                                SHENZHEN INVESTMENT LIMITED;                                314,586,238;                                3.94%
                                  606;                                CHINA AGRI-INDUSTRIES HOLDINGS LIMITED;                                252,374,597;                                4.80%
                                  607;                                FULLSHARE HOLDINGS LIMITED;                                4,079,052,500;                                20.67%
                                  636;                                KERRY LOGISTICS NETWORK LIMITED;                                845,500;                                0.04%
                                  639;                                SHOUGANG FUSHAN RESOURCES GROUP LIMITED;                                213,968,000;                                4.02%
                                  656;                                FOSUN INTERNATIONAL LIMITED;                                457,241,923;                                5.32%
                                  658;                                CHINA HIGH SPEED TRANSMISSION EQUIPMENT GROUP CO., LTD.;                                186,120,000;                                11.37%
                                  659;                                NWS HOLDINGS LIMITED;                                988,731;                                0.01%
                                  665;                                HAITONG INTERNATIONAL SECURITIES GROUP LIMITED;                                298,532,225;                                5.50%
                                  669;                                TECHTRONIC INDUSTRIES CO. LTD.;                                1,001,850;                                0.05%
                                  670;                                CHINA EASTERN AIRLINES CORPORATION LIMITED;                                408,462,000;                                8.75%
                                  680;                                NAN HAI CORPORATION LIMITED;                                1,623,700,000;                                2.35%
                                  683;                                KERRY PROPERTIES LIMITED;                                3,017,500;                                0.20%
                                  686;                                PANDA GREEN ENERGY GROUP LIMITED;                                37,860,000;                                0.39%
                                  687;                                HONG KONG INTERNATIONAL CONSTRUCTION INVESTMENT MANAGEMENT GROUP CO., LIMITED;                                1,164,000;                                0.03%
                                  688;                                CHINA OVERSEAS LAND & INVESTMENT LIMITED;                                186,029,379;                                1.69%
                                  691;                                CHINA SHANSHUI CEMENT GROUP LIMITED;                                1,695,000;                                0.05%
                                  694;                                BEIJING CAPITAL INTERNATIONAL AIRPORT COMPANY LIMITED;                                29,024,000;                                1.53%
                                  696;                                TRAVELSKY TECHNOLOGY LIMITED;                                31,861,498;                                3.41%
                                  698;                                TONGDA GROUP HOLDINGS LIMITED;                                86,118,500;                                1.41%
                                  699;                                CAR INC.;                                107,910,000;                                4.93%
                                  700;                                TENCENT HOLDINGS LIMITED;                                145,838,481;                                1.53%
                                  709;                                GIORDANO INTERNATIONAL LIMITED;                                1,192,000;                                0.07%
                                  715;                                CHINA OCEANWIDE HOLDINGS LIMITED;                                1,092,000;                                0.00%
                                  718;                                TAI UNITED HOLDINGS LIMITED;                                19,845,000;                                0.37%
                                  719;                                SHANDONG XINHUA PHARMACEUTICAL COMPANY LIMITED;                                41,572,000;                                27.71%
                                  721;                                CHINA FINANCIAL INTERNATIONAL INVESTMENTS LIMITED;                                532,700,000;                                4.85%
                                  728;                                CHINA TELECOM CORPORATION LIMITED;                                248,623,446;                                1.78%
                                  729;                                FDG ELECTRIC VEHICLES LIMITED;                                734,230,000;                                3.27%
                                  732;                                TRULY INTERNATIONAL HOLDINGS LIMITED;                                424,306,000;                                13.58%
                                  735;                                CHINA POWER CLEAN ENERGY DEVELOPMENT COMPANY LIMITED;                                49,940,000;                                4.20%
                                  737;                                HOPEWELL HIGHWAY INFRASTRUCTURE LIMITED -HKD TRADED SHARES;                                1,686,000;                                0.05%
                                  751;                                SKYWORTH DIGITAL HOLDINGS LIMITED;                                128,505,521;                                4.19%
                                  753;                                AIR CHINA LIMITED;                                275,242,640;                                6.02%
                                  754;                                HOPSON DEVELOPMENT HOLDINGS LIMITED;                                27,928,000;                                1.25%
                                  762;                                CHINA UNICOM (HONG KONG) LIMITED;                                189,635,067;                                0.78%
                                  763;                                ZTE CORPORATION;                                88,083,787;                                11.65%
                                  775;                                CK LIFE SCIENCES INT'L., (HOLDINGS) INC.;                                46,284,000;                                0.48%
                                  777;                                NETDRAGON WEBSOFT HOLDINGS LIMITED;                                8,452,511;                                1.57%
                                  787;                                GLOBAL BRANDS GROUP HOLDING LIMITED;                                337,496,000;                                3.94%
                                  799;                                IGG INC;                                102,629,767;                                7.60%
                                  806;                                VALUE PARTNERS GROUP LIMITED;                                37,868,000;                                2.03%
                                  811;                                XINHUA WINSHARE PUBLISHING AND MEDIA CO., LTD.;                                37,487,000;                                8.47%
                                  813;                                SHIMAO PROPERTY HOLDINGS LIMITED;                                10,451,500;                                0.30%
                                  816;                                HUADIAN FUXIN ENERGY CORPORATION LIMITED;                                40,280,000;                                1.56%
                                  817;                                CHINA JINMAO HOLDINGS GROUP LIMITED;                                688,270,000;                                6.44%
                                  819;                                TIANNENG POWER INTERNATIONAL LIMITED;                                34,116,000;                                3.02%
                                  829;                                SHENGUAN HOLDINGS (GROUP) LIMITED;                                176,874,000;                                5.42%
                                  836;                                CHINA RESOURCES POWER HOLDINGS COMPANY LIMITED;                                32,317,742;                                0.67%
                                  845;                                GLORIOUS PROPERTY HOLDINGS LIMITED;                                6,644,000;                                0.08%
                                  846;                                MINGFA GROUP (INTERNATIONAL) COMPANY LIMITED;                                5,261,000;                                0.08%
                                  853;                                MICROPORT SCIENTIFIC CORPORATION;                                18,678,413;                                1.28%
                                  855;                                CHINA WATER AFFAIRS GROUP LIMITED;                                157,558,000;                                9.84%
                                  857;                                PETROCHINA COMPANY LIMITED;                                568,486,771;                                2.69%
                                  861;                                DIGITAL CHINA HOLDINGS LIMITED;                                700,302,900;                                41.74%
                                  867;                                CHINA MEDICAL SYSTEM HOLDINGS LIMITED;                                46,765,290;                                1.87%
                                  868;                                XINYI GLASS HOLDINGS LIMITED;                                41,006,000;                                1.02%
                                  874;                                GUANGZHOU BAIYUNSHAN PHARMACEUTICAL HOLDINGS CO., LTD.;                                63,542,000;                                28.88%
                                  880;                                SJM HOLDINGS LIMITED;                                184,491,010;                                3.25%
                                  881;                                ZHONGSHENG GROUP HOLDINGS LIMITED;                                71,767,626;                                3.16%
                                  883;                                CNOOC LIMITED;                                62,496,865;                                0.13%
                                  884;                                CIFI HOLDINGS (GROUP) CO. LTD.;                                383,077,605;                                5.07%
                                  885;                                RENTIAN TECHNOLOGY HOLDINGS LIMITED;                                6,570,000;                                0.05%
                                  895;                                DONGJIANG ENVIRONMENTAL COMPANY LIMITED;                                33,694,884;                                16.83%
                                  902;                                HUANENG POWER INTERNATIONAL, INC.;                                629,041,386;                                13.37%
                                  911;                                QIANHAI HEALTH HOLDINGS LIMITED;                                1,187,107,500;                                6.97%
                                  914;                                ANHUI CONCH CEMENT COMPANY LIMITED;                                17,259,137;                                1.32%
                                  916;                                CHINA LONGYUAN POWER GROUP CORPORATION LIMITED;                                105,193,000;                                3.14%
                                  921;                                HISENSE KELON ELECTRICAL HOLDINGS COMPANY LIMITED;                                53,764,000;                                11.69%
                                  931;                                CHINA LNG GROUP LIMITED;                                110,622,000;                                1.96%
                                  933;                                BRIGHTOIL PETROLEUM (HOLDINGS) LIMITED;                                25,254,000;                                0.24%
                                  934;                                SINOPEC KANTONS HOLDINGS LIMITED;                                117,090,000;                                4.70%
                                  939;                                CHINA CONSTRUCTION BANK CORPORATION;                                9,576,242,488;                                3.98%
                                  941;                                CHINA MOBILE LIMITED;                                25,722,244;                                0.12%
                                  951;                                CHAOWEI POWER HOLDINGS LIMITED;                                47,697,000;                                4.30%
                                  958;                                HUANENG RENEWABLES CORPORATION LIMITED;                                388,814,606;                                7.71%
                                  960;                                LONGFOR PROPERTIES CO. LTD.;                                171,783,846;                                2.90%
                                  966;                                CHINA TAIPING INSURANCE HOLDINGS COMPANY LIMITED;                                325,536,849;                                9.05%
                                  967;                                SOUND GLOBAL LTD.;                                289,000;                                0.01%
                                  968;                                XINYI SOLAR HOLDINGS LIMITED;                                66,307,662;                                0.88%
                                  976;                                CHIHO ENVIRONMENTAL GROUP LIMITED;                                91,350,000;                                5.69%
                                  978;                                CHINA MERCHANTS LAND LIMITED;                                38,220,000;                                0.77%
                                  981;                                SEMICONDUCTOR MANUFACTURING INTERNATIONAL CORPORATION;                                648,368,200;                                13.92%
                                  991;                                DATANG INTERNATIONAL POWER GENERATION CO.,LTD.;                                268,556,000;                                8.09%
                                  992;                                LENOVO GROUP LIMITED;                                203,896,893;                                1.82%
                                  995;                                ANHUI EXPRESSWAY COMPANY LIMITED;                                45,254,000;                                9.17%
                                  996;                                CARNIVAL GROUP INTERNATIONAL HOLDINGS LIMITED;                                56,732,500;                                0.25%
                                  998;                                CHINA CITIC BANK CORPORATION LIMITED;                                2,734,766,800;                                18.37%
                                 1030;                                FUTURE LAND DEVELOPMENT HOLDINGS LIMITED;                                403,170,000;                                7.12%
                                 1031;                                KINGSTON FINANCIAL GROUP LIMITED;                                1,960,000;                                0.00%
                                 1033;                                SINOPEC OILFIELD SERVICE CORPORATION;                                329,356,000;                                15.68%
                                 1038;                                CK INFRASTRUCTURE HOLDINGS LIMITED;                                7,283,500;                                0.26%
                                 1044;                                HENGAN INTERNATIONAL GROUP COMPANY LIMITED;                                5,750,581;                                0.46%
                                 1052;                                YUEXIU TRANSPORT INFRASTRUCTURE LIMITED;                                4,426,000;                                0.26%
                                 1053;                                CHONGQING IRON & STEEL COMPANY LIMITED;                                79,490,000;                                14.76%
                                 1055;                                CHINA SOUTHERN AIRLINES COMPANY LIMITED;                                519,073,097;                                16.92%
                                 1057;                                ZHEJIANG SHIBAO COMPANY LIMITED;                                9,626,000;                                4.44%
                                 1060;                                ALIBABA PICTURES GROUP LIMITED;                                1,576,491,100;                                6.20%
                                 1065;                                TIANJIN CAPITAL ENVIRONMENTAL PROTECTION GROUP COMPANY LIMITED;                                49,982,200;                                14.69%
                                 1066;                                SHANDONG WEIGAO GROUP MEDICAL POLYMER COMPANY LIMITED;                                23,952,000;                                1.26%
                                 1068;                                CHINA YURUN FOOD GROUP LIMITED;                                25,248,000;                                1.38%
                                 1070;                                TCL MULTIMEDIA TECHNOLOGY HOLDINGS LIMITED;                                6,385,000;                                0.36%
                                 1071;                                HUADIAN POWER INTERNATIONAL CORPORATION LIMITED;                                416,864,000;                                24.27%
                                 1072;                                DONGFANG ELECTRIC CORPORATION LIMITED;                                72,219,610;                                21.23%
                                 1076;                                IMPERIAL PACIFIC INTERNATIONAL HOLDINGS LIMITED;                                758,760,000;                                0.53%
                                 1083;                                TOWNGAS CHINA COMPANY LIMITED;                                8,494,085;                                0.29%
                                 1088;                                CHINA SHENHUA ENERGY COMPANY LIMITED;                                308,484,006;                                9.07%
                                 1093;                                CSPC PHARMACEUTICAL GROUP LIMITED;                                349,410,290;                                5.58%
                                 1097;                                I-CABLE COMMUNICATIONS LIMITED;                                1,240,525;                                0.01%
                                 1098;                                ROAD KING INFRASTRUCTURE LIMITED;                                8,028,000;                                1.07%
                                 1099;                                SINOPHARM GROUP CO. LTD.;                                45,490,668;                                3.81%
                                 1108;                                LUOYANG GLASS COMPANY LIMITED;                                53,894,000;                                21.55%
                                 1109;                                CHINA RESOURCES LAND LIMITED;                                126,943,993;                                1.82%
                                 1111;                                CHONG HING BANK LIMITED;                                1,372,500;                                0.21%
                                 1112;                                HELATH AND HAPPINESS (H&H) INTERNATIONAL HOLDINGS LIMITED;                                61,879,404;                                9.73%
                                 1113;                                CK ASSET HOLDINGS LIMITED;                                7,474,398;                                0.20%
                                 1114;                                BRILLIANCE CHINA AUTOMOTIVE HOLDINGS LIMITED;                                127,321,344;                                2.52%
                                 1115;                                TIBET WATER RESOURCES LTD.;                                87,929,000;                                3.42%
                                 1117;                                CHINA MODERN DAIRY HOLDINGS LTD.;                                129,912,000;                                2.11%
                                 1128;                                WYNN MACAU, LIMITED;                                66,701,200;                                1.27%
                                 1136;                                TCC INTERNATIONAL HOLDINGS LIMITED;                                1,361,000;                                0.02%
                                 1138;                                COSCO SHIPPING ENERGY TRANSPORTATION CO., LTD.;                                99,592,000;                                7.67%
                                 1141;                                CMBC CAPITAL HOLDINGS LIMITED;                                385,110,000;                                0.84%
                                 1157;                                ZOOMLION HEAVY INDUSTRY SCIENCE AND TECHNOLOGY CO., LTD.;                                75,690,322;                                5.45%
                                 1165;                                SHUNFENG INTERNATIONAL CLEAN ENERGY LIMITED;                                419,666,000;                                9.72%
                                 1169;                                HAIER ELECTRONICS GROUP CO., LTD.;                                8,805,558;                                0.31%
                                 1171;                                YANZHOU COAL MINING COMPANY LIMITED;                                152,785,500;                                7.82%
                                 1177;                                SINO BIOPHARMACEUTICAL LIMITED;                                187,371,956;                                2.51%
                                 1186;                                CHINA RAILWAY CONSTRUCTION CORPORATION LIMITED;                                72,928,777;                                3.50%
                                 1188;                                HYBRID KINETIC GROUP LIMITED;                                187,948,000;                                0.92%
                                 1193;                                CHINA RESOURCES GAS GROUP LIMITED;                                4,997,000;                                0.21%
                                 1196;                                REALORD GROUP HOLDINGS LIMITED;                                19,614,000;                                1.70%
                                 1199;                                COSCO SHIPPING PORTS LIMITED;                                11,774,978;                                0.37%
                                 1205;                                CITIC RESOURCES HOLDINGS LIMITED;                                169,474,100;                                2.15%
                                 1208;                                MMG LIMITED;                                177,122,000;                                2.22%
                                 1211;                                BYD COMPANY LIMITED;                                18,550,297;                                2.02%
                                 1212;                                LIFESTYLE INTERNATIONAL HOLDINGS LIMITED;                                246,500;                                0.01%
                                 1230;                                YASHILI INTERNATIONAL HOLDINGS LTD;                                53,157,000;                                1.11%
                                 1234;                                CHINA LILANG LIMITED;                                27,767,000;                                2.29%
                                 1236;                                NATIONAL AGRICULTURAL HOLDINGS LIMITED;                                48,048,000;                                2.26%
                                 1238;                                POWERLONG REAL ESTATE HOLDINGS LIMITED;                                33,122,000;                                0.82%
                                 1250;                                BEIJING ENTERPRISES CLEAN ENERGY GROUP LIMITED;                                1,231,580,000;                                1.93%
                                 1253;                                CHINA GREENLAND BROAD GREENSTATE GROUP COMPANY LIMITED;                                16,916,000;                                0.50%
                                 1257;                                CHINA EVERBRIGHT GREENTECH LIMITED;                                6,714,000;                                0.32%
                                 1282;                                CHINA GOLDJOY GROUP LIMITED;                                1,830,296,000;                                8.25%
                                 1288;                                AGRICULTURAL BANK OF CHINA LIMITED;                                2,121,922,000;                                6.89%
                                 1293;                                GRAND BAOXIN AUTO GROUP LIMITED;                                162,320,394;                                5.71%
                                 1299;                                AIA GROUP LIMITED;                                26,534,940;                                0.21%
                                 1302;                                LIFETECH SCIENTIFIC CORPORATION;                                270,564,000;                                6.24%
                                 1308;                                SITC INTERNATIONAL HOLDINGS COMPANY LIMITED;                                15,632,000;                                0.58%
                                 1310;                                HKBN LTD.;                                173,500;                                0.01%
                                 1313;                                CHINA RESOURCES CEMENT HOLDINGS LIMITED;                                33,982,000;                                0.51%
                                 1315;                                VISION FAME INTERNATIONAL HOLDING LIMITED;                                689,684,000;                                11.48%
                                 1316;                                NEXTEER AUTOMOTIVE GROUP LIMITED;                                27,800,000;                                1.10%
                                 1317;                                CHINA MAPLE LEAF EDUCATIONAL SYSTEMS LIMITED;                                106,392,000;                                7.71%
                                 1333;                                CHINA ZHONGWANG HOLDINGS LIMITED;                                255,068,000;                                4.67%
                                 1336;                                NEW CHINA LIFE INSURANCE COMPANY LTD.;                                315,207,553;                                30.47%
