stock_id ;stock_name; holding_num; holding_perc 
                                  109;                                GOOD RESOURCES HOLDINGS LIMITED;                                60,600,000;                                0.84%
                                  116;                                CHOW SANG SANG HOLDINGS INTERNATIONAL LIMITED;                                152,000;                                0.02%
                                  119;                                POLY PROPERTY GROUP CO., LIMITED;                                356,148,000;                                9.72%
                                  123;                                YUEXIU PROPERTY COMPANY LIMITED;                                383,228,000;                                3.08%
                                  135;                                KUNLUN ENERGY COMPANY LIMITED;                                37,656,000;                                0.45%
                                  136;                                HENGTEN NETWORKS GROUP LIMITED;                                4,125,772,000;                                5.52%
                                  142;                                FIRST PACIFIC CO. LTD.;                                1,126,000;                                0.02%
                                  144;                                CHINA MERCHANTS PORT HOLDINGS COMPANY LIMITED;                                8,552,797;                                0.26%
                                  148;                                KINGBOARD CHEMICAL HOLDINGS LIMITED;                                14,001,051;                                1.30%
                                  151;                                WANT WANT CHINA HOLDINGS LIMITED;                                43,036,446;                                0.34%
                                  152;                                SHENZHEN INTERNATIONAL HOLDINGS LIMITED;                                38,117,724;                                1.87%
                                  163;                                EMPEROR INTERNATIONAL HOLDINGS LIMITED;                                3,930,000;                                0.10%
                                  165;                                CHINA EVERBRIGHT LIMITED;                                100,462,068;                                5.95%
                                  168;                                TSINGTAO BREWERY COMPANY LIMITED;                                57,750,100;                                8.80%
                                  173;                                K. WAH INTERNATIONAL HOLDINGS LIMITED;                                41,958,527;                                1.36%
                                  175;                                GEELY AUTOMOBILE HOLDINGS LIMITED;                                796,404,358;                                8.88%
                                  177;                                JIANGSU EXPRESSWAY COMPANY LIMITED;                                6,936,000;                                0.56%
                                  178;                                SA SA INTERNATIONAL HOLDINGS LIMITED;                                14,767,748;                                0.48%
                                  179;                                JOHNSON ELECTRIC HOLDINGS LIMITED;                                425,500;                                0.04%
                                  187;                                BEIJING JINGCHENG MACHINERY ELECTRIC COMPANY LIMITED;                                20,874,000;                                20.87%
                                  198;                                SMI HOLDINGS GROUP LIMITED;                                101,674,400;                                3.73%
                                  200;                                MELCO INTERNATIONAL DEVELOPMENT LIMITED;                                24,395,000;                                1.58%
                                  207;                                JOY CITY PROPERTY LIMITED;                                24,298,000;                                0.17%
                                  215;                                HUTCHISON TELECOMMUNICATIONS HONG KONG HOLDINGS LIMITED;                                73,900,000;                                1.52%
                                  220;                                UNI-PRESIDENT CHINA HOLDINGS LTD.;                                54,379,489;                                1.25%
                                  241;                                ALIBABA HEALTH INFORMATION TECHNOLOGY LIMITED;                                254,752,000;                                2.71%
                                  242;                                SHUN TAK HOLDINGS LIMITED;                                240,852,000;                                7.91%
                                  245;                                CHINA MINSHENG FINANCIAL HOLDING CORPORATION LIMITED;                                48,090,000;                                0.15%
                                  256;                                CITYCHAMP WATCH & JEWELLERY GROUP LIMITED;                                240,988,000;                                5.53%
                                  257;                                CHINA EVERBRIGHT INTERNATIONAL LIMITED;                                143,471,827;                                3.19%
                                  267;                                CITIC LIMITED;                                27,406,533;                                0.08%
                                  268;                                KINGDEE INTERNATIONAL SOFTWARE GROUP COMPANY LIMITED;                                216,057,205;                                7.44%
                                  270;                                GUANGDONG INVESTMENT LIMITED;                                13,301,077;                                0.19%
                                  272;                                SHUI ON LAND LIMITED;                                567,582,096;                                7.03%
                                  279;                                FREEMAN FINTECH CORPORATION LIMITED;                                113,920,000;                                0.72%
                                  285;                                BYD ELECTRONIC (INTERNATIONAL) COMPANY LIMITED;                                127,148,500;                                5.63%
                                  288;                                WH GROUP LIMITED;                                124,276,500;                                0.84%
                                  291;                                CHINA RESOURCES BEER (HOLDINGS) COMPANY LIMITED;                                94,571,333;                                2.91%
                                  293;                                CATHAY PACIFIC AIRWAYS LTD;                                9,874,000;                                0.24%
                                  295;                                KONG SUN HOLDINGS LIMITED;                                24,475,000;                                0.16%
                                  297;                                SINOFERT HOLDINGS LIMITED;                                376,034,000;                                5.34%
                                  300;                                SHENJI GROUP KUNMING MACHINE TOOL COMPANY LIMITED;                                15,684,000;                                11.13%
                                  303;                                VTECH HOLDINGS LIMITED;                                513,100;                                0.19%
                                  308;                                CHINA TRAVEL INTERNATIONAL INVESTMENT HONG KONG LIMITED;                                154,860,200;                                2.84%
                                  315;                                SMARTONE TELECOMMUNICATIONS HOLDINGS LIMITED;                                3,596,034;                                0.31%
                                  316;                                ORIENT OVERSEAS (INTERNATIONAL) LIMITED;                                10,189,500;                                1.62%
                                  317;                                CSSC OFFSHORE & MARINE ENGINEERING (GROUP) COMPANY LIMITED;                                13,492,200;                                2.27%
                                  321;                                TEXWINCA HOLDINGS LIMITED;                                1,538,000;                                0.11%
                                  322;                                TINGYI (CAYMAN ISLANDS) HOLDING CORP.;                                6,322,000;                                0.10%
                                  323;                                MAANSHAN IRON & STEEL COMPANY LIMITED;                                93,426,000;                                5.38%
                                  327;                                PAX GLOBAL TECHNOLOGY LIMITED;                                13,516,000;                                1.22%
                                  330;                                ESPRIT HOLDINGS LIMITED;                                68,721,200;                                3.58%
                                  336;                                HUABAO INTERNATIONAL HOLDINGS LIMITED;                                189,124,100;                                6.07%
                                  337;                                GREENLAND HONG KONG HOLDINGS LIMITED;                                53,444,000;                                1.91%
                                  338;                                SINOPEC SHANGHAI PETROCHEMICAL COMPANY LIMITED;                                94,025,744;                                2.68%
                                  341;                                CAFE DE CORAL HOLDINGS LTD;                                68,000;                                0.00%
                                  345;                                VITASOY INTERNATIONAL HOLDINGS LTD;                                3,444,000;                                0.32%
                                  347;                                ANGANG STEEL COMPANY LIMITED;                                8,370,076;                                0.77%
                                  354;                                CHINASOFT INTERNATIONAL LIMITED;                                269,802,423;                                11.23%
                                  358;                                JIANGXI COPPER COMPANY LIMITED;                                63,859,362;                                4.60%
                                  363;                                SHANGHAI INDUSTRIAL HOLDINGS LIMITED;                                18,594,000;                                1.70%
                                  368;                                SINOTRANS SHIPPING LIMITED;                                88,592,167;                                2.21%
                                  371;                                BEIJING ENTERPRISES WATER GROUP LIMITED;                                317,672,259;                                3.61%
                                  378;                                FDG KINETIC LIMITED;                                9,412,000;                                0.18%
                                  384;                                CHINA GAS HOLDINGS LIMITED;                                18,269,504;                                0.35%
                                  386;                                CHINA PETROLEUM & CHEMICAL CORPORATION;                                371,146,672;                                1.45%
                                  388;                                HONG KONG EXCHANGES AND CLEARING LIMITED;                                12,068,449;                                0.96%
                                  390;                                CHINA RAILWAY GROUP LIMITED;                                255,405,299;                                6.06%
                                  392;                                BEIJING ENTERPRISES HOLDINGS LIMITED;                                77,881,429;                                6.16%
                                  400;                                COGOBUY GROUP;                                43,456,000;                                2.94%
                                  410;                                SOHO CHINA LIMITED;                                224,671,500;                                4.31%
                                  412;                                CHINA SHANDONG HI-SPEED FINANCIAL GROUP LIMITED;                                39,072,000;                                0.15%
                                  419;                                HUAYI TENCENT ENTERTAINMENT COMPANY LIMITED;                                235,190,000;                                1.74%
                                  425;                                MINTH GROUP LIMITED;                                77,783,000;                                
                                  439;                                KUANGCHI SCIENCE LIMITED;                                177,814,000;                                2.90%
                                  440;                                DAH SING FINANCIAL HOLDINGS LTD;                                915,600;                                0.26%
                                  451;                                GCL NEW ENERGY HOLDINGS LIMITED;                                142,196,000;                                0.74%
                                  460;                                SIHUAN PHARMACEUTICAL HOLDINGS GROUP LTD.;                                329,215,000;                                3.47%
                                  467;                                UNITED ENERGY GROUP LIMITED;                                21,702,000;                                0.08%
                                  468;                                GREATVIEW ASEPTIC PACKAGING COMPANY LIMITED;                                589,000;                                0.04%
                                  480;                                HKR INTERNATIONAL LTD;                                435,200;                                0.03%
                                  488;                                LAI SUN DEVELOPMENT COMPANY LIMITED-NEW;                                10,200;                                0.00%
                                  489;                                DONGFENG MOTOR GROUP COMPANY LIMITED;                                115,330,000;                                4.03%
                                  493;                                GOME RETAIL HOLDINGS LIMITED;                                1,916,417,000;                                8.88%
                                  494;                                LI & FUNG LIMITED;                                15,812,000;                                0.17%
                                  506;                                CHINA FOODS LIMITED;                                218,310,100;                                7.80%
                                  511;                                TELEVISION BROADCASTS LTD;                                977,000;                                0.21%
                                  522;                                ASM PACIFIC TECHNOLOGY LIMITED;                                13,776,249;                                3.36%
                                  525;                                GUANGSHEN RAILWAY COMPANY LIMITED;                                178,362,010;                                12.45%
                                  530;                                GOLDIN FINANCIAL HOLDINGS LIMITED;                                9,388,000;                                0.13%
                                  535;                                GEMDALE PROPERTIES AND INVESTMENT CORPORATION LIMITED;                                179,794,000;                                1.13%
                                  546;                                FUFENG GROUP LIMITED;                                104,906,000;                                4.11%
                                  547;                                DIGITAL DOMAIN HOLDINGS LIMITED;                                667,020,000;                                2.97%
                                  548;                                SHENZHEN EXPRESSWAY COMPANY LIMITED;                                112,692,000;                                15.06%
                                  551;                                YUE YUEN INDUSTRIAL (HOLDINGS) LIMITED;                                555,000;                                0.02%
                                  552;                                CHINA COMMUNICATIONS SERVICES CORPORATION LIMITED;                                25,208,000;                                1.04%
                                  553;                                NANJING PANDA ELECTRONICS COMPANY LIMITED;                                72,210,000;                                29.82%
                                  563;                                SHANGHAI INDUSTRIAL URBAN DEVELOPMENT GROUP LIMITED;                                21,946,000;                                0.45%
                                  564;                                ZHENGZHOU COAL MINING MACHINERY GROUP COMPANY LIMITED;                                50,714,500;                                20.84%
                                  566;                                HANERGY THIN FILM POWER GROUP LIMITED;                                658,879,000;                                1.57%
                                  568;                                SHANDONG MOLONG PETROLEUM MACHINERY COMPANY LIMITED;                                10,476,400;                                4.09%
                                  570;                                CHINA TRADITIONAL CHINESE MEDICINE HOLDINGS CO LIMITED;                                271,498,000;                                6.11%
                                  576;                                ZHEJIANG EXPRESSWAY CO., LTD.;                                17,130,839;                                1.18%
                                  579;                                BEIJING JINGNENG CLEAN ENERGY CO., LIMITED;                                211,210,000;                                8.95%
                                  581;                                CHINA ORIENTAL GROUP COMPANY LIMITED;                                55,792,000;                                1.58%
                                  586;                                CHINA CONCH VENTURE HOLDINGS LIMITED;                                32,303,900;                                1.78%
                                  588;                                BEIJING NORTH STAR COMPANY LIMITED;                                122,558,000;                                17.32%
                                  590;                                LUK FOOK HOLDINGS (INTERNATIONAL) LIMITED;                                714,000;                                0.12%
                                  598;                                SINOTRANS LIMITED;                                66,076,000;                                3.08%
                                  604;                                SHENZHEN INVESTMENT LIMITED;                                318,642,238;                                3.99%
                                  606;                                CHINA AGRI-INDUSTRIES HOLDINGS LIMITED;                                251,648,597;                                4.79%
                                  607;                                FULLSHARE HOLDINGS LIMITED;                                4,114,872,500;                                20.84%
                                  636;                                KERRY LOGISTICS NETWORK LIMITED;                                871,500;                                0.04%
                                  639;                                SHOUGANG FUSHAN RESOURCES GROUP LIMITED;                                213,500,000;                                4.01%
                                  656;                                FOSUN INTERNATIONAL LIMITED;                                455,923,467;                                5.30%
                                  658;                                CHINA HIGH SPEED TRANSMISSION EQUIPMENT GROUP CO., LTD.;                                185,407,000;                                11.32%
                                  659;                                NWS HOLDINGS LIMITED;                                944,358;                                0.01%
                                  665;                                HAITONG INTERNATIONAL SECURITIES GROUP LIMITED;                                312,796,902;                                5.76%
                                  669;                                TECHTRONIC INDUSTRIES CO. LTD.;                                1,025,850;                                0.05%
                                  670;                                CHINA EASTERN AIRLINES CORPORATION LIMITED;                                427,524,000;                                9.17%
                                  680;                                NAN HAI CORPORATION LIMITED;                                1,611,500,000;                                2.33%
                                  683;                                KERRY PROPERTIES LIMITED;                                3,039,000;                                0.20%
                                  686;                                PANDA GREEN ENERGY GROUP LIMITED;                                34,896,000;                                0.36%
                                  687;                                HONG KONG INTERNATIONAL CONSTRUCTION INVESTMENT MANAGEMENT GROUP CO., LIMITED;                                858,000;                                0.02%
                                  688;                                CHINA OVERSEAS LAND & INVESTMENT LIMITED;                                188,345,379;                                1.71%
                                  691;                                CHINA SHANSHUI CEMENT GROUP LIMITED;                                1,695,000;                                0.05%
                                  694;                                BEIJING CAPITAL INTERNATIONAL AIRPORT COMPANY LIMITED;                                28,650,000;                                1.51%
                                  696;                                TRAVELSKY TECHNOLOGY LIMITED;                                31,070,498;                                3.32%
                                  698;                                TONGDA GROUP HOLDINGS LIMITED;                                79,858,500;                                1.31%
                                  699;                                CAR INC.;                                107,368,000;                                4.90%
                                  700;                                TENCENT HOLDINGS LIMITED;                                145,473,981;                                1.52%
                                  709;                                GIORDANO INTERNATIONAL LIMITED;                                1,200,000;                                0.07%
                                  715;                                CHINA OCEANWIDE HOLDINGS LIMITED;                                1,092,000;                                0.00%
                                  718;                                TAI UNITED HOLDINGS LIMITED;                                15,695,000;                                0.29%
                                  719;                                SHANDONG XINHUA PHARMACEUTICAL COMPANY LIMITED;                                41,688,000;                                27.79%
                                  721;                                CHINA FINANCIAL INTERNATIONAL INVESTMENTS LIMITED;                                535,750,000;                                4.88%
                                  728;                                CHINA TELECOM CORPORATION LIMITED;                                251,765,446;                                1.81%
                                  729;                                FDG ELECTRIC VEHICLES LIMITED;                                705,875,000;                                3.14%
                                  732;                                TRULY INTERNATIONAL HOLDINGS LIMITED;                                429,902,000;                                14.00%
                                  735;                                CHINA POWER CLEAN ENERGY DEVELOPMENT COMPANY LIMITED;                                48,203,000;                                4.06%
                                  737;                                HOPEWELL HIGHWAY INFRASTRUCTURE LIMITED -HKD TRADED SHARES;                                1,756,000;                                0.05%
                                  751;                                SKYWORTH DIGITAL HOLDINGS LIMITED;                                103,003,521;                                3.36%
                                  753;                                AIR CHINA LIMITED;                                257,432,640;                                5.63%
                                  754;                                HOPSON DEVELOPMENT HOLDINGS LIMITED;                                27,930,000;                                1.25%
                                  762;                                CHINA UNICOM (HONG KONG) LIMITED;                                184,133,067;                                0.76%
                                  763;                                ZTE CORPORATION;                                69,133,187;                                9.15%
                                  775;                                CK LIFE SCIENCES INT'L., (HOLDINGS) INC.;                                45,888,000;                                0.47%
                                  777;                                NETDRAGON WEBSOFT HOLDINGS LIMITED;                                8,584,011;                                1.59%
                                  787;                                GLOBAL BRANDS GROUP HOLDING LIMITED;                                334,302,000;                                3.89%
                                  799;                                IGG INC;                                104,639,767;                                7.74%
                                  806;                                VALUE PARTNERS GROUP LIMITED;                                35,469,000;                                1.91%
                                  811;                                XINHUA WINSHARE PUBLISHING AND MEDIA CO., LTD.;                                37,393,000;                                8.45%
                                  813;                                SHIMAO PROPERTY HOLDINGS LIMITED;                                11,119,000;                                0.32%
                                  816;                                HUADIAN FUXIN ENERGY CORPORATION LIMITED;                                40,522,000;                                1.57%
                                  817;                                CHINA JINMAO HOLDINGS GROUP LIMITED;                                652,162,000;                                6.10%
                                  819;                                TIANNENG POWER INTERNATIONAL LIMITED;                                33,754,000;                                2.99%
                                  829;                                SHENGUAN HOLDINGS (GROUP) LIMITED;                                176,934,000;                                5.42%
                                  836;                                CHINA RESOURCES POWER HOLDINGS COMPANY LIMITED;                                28,347,742;                                0.58%
                                  845;                                GLORIOUS PROPERTY HOLDINGS LIMITED;                                6,006,000;                                0.07%
                                  846;                                MINGFA GROUP (INTERNATIONAL) COMPANY LIMITED;                                5,261,000;                                0.08%
                                  853;                                MICROPORT SCIENTIFIC CORPORATION;                                19,365,413;                                1.33%
                                  855;                                CHINA WATER AFFAIRS GROUP LIMITED;                                149,816,000;                                9.35%
                                  857;                                PETROCHINA COMPANY LIMITED;                                523,704,771;                                2.47%
                                  861;                                DIGITAL CHINA HOLDINGS LIMITED;                                697,903,900;                                41.60%
                                  867;                                CHINA MEDICAL SYSTEM HOLDINGS LIMITED;                                46,731,290;                                1.87%
                                  868;                                XINYI GLASS HOLDINGS LIMITED;                                41,096,000;                                1.02%
                                  874;                                GUANGZHOU BAIYUNSHAN PHARMACEUTICAL HOLDINGS CO., LTD.;                                64,074,000;                                29.12%
                                  880;                                SJM HOLDINGS LIMITED;                                189,630,010;                                3.34%
                                  881;                                ZHONGSHENG GROUP HOLDINGS LIMITED;                                67,924,626;                                2.99%
                                  883;                                CNOOC LIMITED;                                61,642,865;                                0.12%
                                  884;                                CIFI HOLDINGS (GROUP) CO. LTD.;                                387,013,605;                                5.11%
                                  885;                                RENTIAN TECHNOLOGY HOLDINGS LIMITED;                                6,710,000;                                0.06%
                                  895;                                DONGJIANG ENVIRONMENTAL COMPANY LIMITED;                                32,808,084;                                16.39%
                                  902;                                HUANENG POWER INTERNATIONAL, INC.;                                650,589,386;                                13.83%
                                  911;                                QIANHAI HEALTH HOLDINGS LIMITED;                                1,195,075,000;                                7.02%
                                  914;                                ANHUI CONCH CEMENT COMPANY LIMITED;                                17,761,637;                                1.36%
                                  916;                                CHINA LONGYUAN POWER GROUP CORPORATION LIMITED;                                105,269,000;                                3.15%
                                  921;                                HISENSE KELON ELECTRICAL HOLDINGS COMPANY LIMITED;                                51,379,000;                                11.17%
                                  931;                                CHINA LNG GROUP LIMITED;                                110,810,000;                                1.96%
                                  933;                                BRIGHTOIL PETROLEUM (HOLDINGS) LIMITED;                                25,254,000;                                0.24%
                                  934;                                SINOPEC KANTONS HOLDINGS LIMITED;                                117,882,000;                                4.73%
                                  939;                                CHINA CONSTRUCTION BANK CORPORATION;                                9,463,336,488;                                3.93%
                                  941;                                CHINA MOBILE LIMITED;                                25,368,744;                                0.12%
                                  951;                                CHAOWEI POWER HOLDINGS LIMITED;                                50,529,000;                                4.56%
                                  958;                                HUANENG RENEWABLES CORPORATION LIMITED;                                395,418,606;                                7.85%
                                  960;                                LONGFOR PROPERTIES CO. LTD.;                                171,549,846;                                2.89%
                                  966;                                CHINA TAIPING INSURANCE HOLDINGS COMPANY LIMITED;                                308,769,449;                                8.58%
                                  967;                                SOUND GLOBAL LTD.;                                289,000;                                0.01%
                                  968;                                XINYI SOLAR HOLDINGS LIMITED;                                70,377,662;                                0.94%
                                  976;                                CHIHO ENVIRONMENTAL GROUP LIMITED;                                91,614,000;                                5.70%
                                  978;                                CHINA MERCHANTS LAND LIMITED;                                38,604,000;                                0.78%
                                  981;                                SEMICONDUCTOR MANUFACTURING INTERNATIONAL CORPORATION;                                612,685,200;                                13.15%
                                  991;                                DATANG INTERNATIONAL POWER GENERATION CO.,LTD.;                                273,856,000;                                8.25%
                                  992;                                LENOVO GROUP LIMITED;                                204,340,893;                                1.83%
                                  995;                                ANHUI EXPRESSWAY COMPANY LIMITED;                                45,292,000;                                9.17%
                                  996;                                CARNIVAL GROUP INTERNATIONAL HOLDINGS LIMITED;                                56,572,500;                                0.26%
                                  998;                                CHINA CITIC BANK CORPORATION LIMITED;                                2,696,185,800;                                18.11%
                                 1030;                                FUTURE LAND DEVELOPMENT HOLDINGS LIMITED;                                399,744,000;                                7.06%
                                 1031;                                KINGSTON FINANCIAL GROUP LIMITED;                                1,048,000;                                0.00%
                                 1033;                                SINOPEC OILFIELD SERVICE CORPORATION;                                322,194,000;                                15.33%
                                 1038;                                CK INFRASTRUCTURE HOLDINGS LIMITED;                                7,292,000;                                0.26%
                                 1044;                                HENGAN INTERNATIONAL GROUP COMPANY LIMITED;                                5,709,081;                                0.47%
                                 1052;                                YUEXIU TRANSPORT INFRASTRUCTURE LIMITED;                                4,480,000;                                0.26%
                                 1053;                                CHONGQING IRON & STEEL COMPANY LIMITED;                                79,898,000;                                14.84%
                                 1055;                                CHINA SOUTHERN AIRLINES COMPANY LIMITED;                                521,155,097;                                16.99%
                                 1057;                                ZHEJIANG SHIBAO COMPANY LIMITED;                                10,769,000;                                4.96%
                                 1060;                                ALIBABA PICTURES GROUP LIMITED;                                1,563,081,100;                                6.14%
                                 1065;                                TIANJIN CAPITAL ENVIRONMENTAL PROTECTION GROUP COMPANY LIMITED;                                50,350,200;                                14.80%
                                 1066;                                SHANDONG WEIGAO GROUP MEDICAL POLYMER COMPANY LIMITED;                                23,140,000;                                1.21%
                                 1068;                                CHINA YURUN FOOD GROUP LIMITED;                                25,259,000;                                1.38%
                                 1070;                                TCL MULTIMEDIA TECHNOLOGY HOLDINGS LIMITED;                                6,165,000;                                0.35%
                                 1071;                                HUADIAN POWER INTERNATIONAL CORPORATION LIMITED;                                421,956,000;                                24.57%
                                 1072;                                DONGFANG ELECTRIC CORPORATION LIMITED;                                72,342,810;                                21.27%
                                 1076;                                IMPERIAL PACIFIC INTERNATIONAL HOLDINGS LIMITED;                                758,860,000;                                0.53%
                                 1083;                                TOWNGAS CHINA COMPANY LIMITED;                                8,767,085;                                0.30%
                                 1088;                                CHINA SHENHUA ENERGY COMPANY LIMITED;                                305,819,506;                                8.99%
                                 1093;                                CSPC PHARMACEUTICAL GROUP LIMITED;                                342,117,431;                                5.47%
                                 1097;                                I-CABLE COMMUNICATIONS LIMITED;                                1,301,661;                                0.02%
                                 1098;                                ROAD KING INFRASTRUCTURE LIMITED;                                8,188,000;                                1.09%
                                 1099;                                SINOPHARM GROUP CO. LTD.;                                45,022,268;                                3.76%
                                 1108;                                LUOYANG GLASS COMPANY LIMITED;                                53,608,000;                                21.44%
                                 1109;                                CHINA RESOURCES LAND LIMITED;                                127,141,993;                                1.82%
                                 1111;                                CHONG HING BANK LIMITED;                                1,372,500;                                0.21%
                                 1112;                                HELATH AND HAPPINESS (H&H) INTERNATIONAL HOLDINGS LIMITED;                                64,185,404;                                10.09%
                                 1113;                                CK ASSET HOLDINGS LIMITED;                                7,519,298;                                0.20%
                                 1114;                                BRILLIANCE CHINA AUTOMOTIVE HOLDINGS LIMITED;                                126,765,513;                                2.50%
                                 1115;                                TIBET WATER RESOURCES LTD.;                                82,188,000;                                3.19%
                                 1117;                                CHINA MODERN DAIRY HOLDINGS LTD.;                                128,643,000;                                2.09%
                                 1128;                                WYNN MACAU, LIMITED;                                67,872,000;                                1.29%
                                 1136;                                TCC INTERNATIONAL HOLDINGS LIMITED;                                1,361,000;                                0.02%
                                 1138;                                COSCO SHIPPING ENERGY TRANSPORTATION CO., LTD.;                                101,454,000;                                7.81%
                                 1141;                                CMBC CAPITAL HOLDINGS LIMITED;                                372,590,000;                                0.81%
                                 1157;                                ZOOMLION HEAVY INDUSTRY SCIENCE AND TECHNOLOGY CO., LTD.;                                75,593,922;                                5.44%
                                 1165;                                SHUNFENG INTERNATIONAL CLEAN ENERGY LIMITED;                                419,860,000;                                9.73%
                                 1169;                                HAIER ELECTRONICS GROUP CO., LTD.;                                8,462,558;                                0.30%
                                 1171;                                YANZHOU COAL MINING COMPANY LIMITED;                                153,047,500;                                7.83%
                                 1177;                                SINO BIOPHARMACEUTICAL LIMITED;                                181,813,956;                                2.44%
                                 1186;                                CHINA RAILWAY CONSTRUCTION CORPORATION LIMITED;                                74,144,777;                                3.57%
                                 1188;                                HYBRID KINETIC GROUP LIMITED;                                187,948,000;                                0.92%
                                 1193;                                CHINA RESOURCES GAS GROUP LIMITED;                                5,557,000;                                0.24%
                                 1196;                                REALORD GROUP HOLDINGS LIMITED;                                18,856,000;                                1.63%
                                 1199;                                COSCO SHIPPING PORTS LIMITED;                                11,524,211;                                0.37%
                                 1205;                                CITIC RESOURCES HOLDINGS LIMITED;                                171,052,100;                                2.16%
                                 1208;                                MMG LIMITED;                                172,874,000;                                2.17%
                                 1211;                                BYD COMPANY LIMITED;                                18,640,297;                                2.03%
                                 1212;                                LIFESTYLE INTERNATIONAL HOLDINGS LIMITED;                                244,000;                                0.01%
                                 1230;                                YASHILI INTERNATIONAL HOLDINGS LTD;                                53,136,000;                                1.11%
                                 1234;                                CHINA LILANG LIMITED;                                27,978,000;                                2.31%
                                 1236;                                NATIONAL AGRICULTURAL HOLDINGS LIMITED;                                48,048,000;                                2.26%
                                 1238;                                POWERLONG REAL ESTATE HOLDINGS LIMITED;                                31,373,000;                                0.78%
                                 1250;                                BEIJING ENTERPRISES CLEAN ENERGY GROUP LIMITED;                                1,071,740,000;                                1.68%
                                 1253;                                CHINA GREENLAND BROAD GREENSTATE GROUP COMPANY LIMITED;                                16,916,000;                                0.50%
                                 1257;                                CHINA EVERBRIGHT GREENTECH LIMITED;                                4,525,000;                                0.21%
                                 1282;                                CHINA GOLDJOY GROUP LIMITED;                                1,826,768,000;                                8.24%
                                 1288;                                AGRICULTURAL BANK OF CHINA LIMITED;                                2,033,084,000;                                6.61%
                                 1293;                                GRAND BAOXIN AUTO GROUP LIMITED;                                165,472,123;                                5.82%
                                 1299;                                AIA GROUP LIMITED;                                26,800,740;                                0.21%
                                 1302;                                LIFETECH SCIENTIFIC CORPORATION;                                262,708,000;                                6.06%
                                 1308;                                SITC INTERNATIONAL HOLDINGS COMPANY LIMITED;                                15,578,000;                                0.57%
                                 1310;                                HKBN LTD.;                                201,000;                                0.01%
                                 1313;                                CHINA RESOURCES CEMENT HOLDINGS LIMITED;                                33,588,000;                                0.50%
                                 1315;                                VISION FAME INTERNATIONAL HOLDING LIMITED;                                686,634,000;                                11.44%
                                 1316;                                NEXTEER AUTOMOTIVE GROUP LIMITED;                                27,072,000;                                1.08%
                                 1317;                                CHINA MAPLE LEAF EDUCATIONAL SYSTEMS LIMITED;                                102,906,000;                                7.45%
                                 1333;                                CHINA ZHONGWANG HOLDINGS LIMITED;                                255,308,400;                                4.67%
                                 1336;                                NEW CHINA LIFE INSURANCE COMPANY LTD.;                                304,882,653;                                29.48%
