stock_id ;stock_name; holding_num; holding_perc 
                                  564;                                ZHENGZHOU COAL MINING MACHINERY GROUP COMPANY LIMITED;                                58,555,900;                                24.07%
                                  566;                                HANERGY THIN FILM POWER GROUP LIMITED;                                658,879,000;                                1.57%
                                  568;                                SHANDONG MOLONG PETROLEUM MACHINERY COMPANY LIMITED;                                10,244,000;                                3.99%
                                  570;                                CHINA TRADITIONAL CHINESE MEDICINE HOLDINGS CO LIMITED;                                267,658,000;                                6.03%
                                  576;                                ZHEJIANG EXPRESSWAY CO., LTD.;                                14,750,839;                                1.01%
                                  579;                                BEIJING JINGNENG CLEAN ENERGY CO., LIMITED;                                210,242,000;                                8.91%
                                  581;                                CHINA ORIENTAL GROUP COMPANY LIMITED;                                75,258,000;                                2.13%
                                  586;                                CHINA CONCH VENTURE HOLDINGS LIMITED;                                46,804,400;                                2.59%
                                  588;                                BEIJING NORTH STAR COMPANY LIMITED;                                126,874,000;                                17.94%
                                  590;                                LUK FOOK HOLDINGS (INTERNATIONAL) LIMITED;                                654,000;                                0.10%
                                  598;                                SINOTRANS LIMITED;                                84,946,000;                                3.96%
                                  604;                                SHENZHEN INVESTMENT LIMITED;                                306,365,972;                                3.80%
                                  606;                                CHINA AGRI-INDUSTRIES HOLDINGS LIMITED;                                237,084,597;                                4.50%
                                  607;                                FULLSHARE HOLDINGS LIMITED;                                4,312,172,500;                                21.85%
                                  636;                                KERRY LOGISTICS NETWORK LIMITED;                                1,022,500;                                0.05%
                                  639;                                SHOUGANG FUSHAN RESOURCES GROUP LIMITED;                                196,398,000;                                3.70%
                                  656;                                FOSUN INTERNATIONAL LIMITED;                                447,508,383;                                5.20%
                                  658;                                CHINA HIGH SPEED TRANSMISSION EQUIPMENT GROUP CO., LTD.;                                200,127,000;                                12.23%
                                  659;                                NWS HOLDINGS LIMITED;                                2,066,731;                                0.04%
                                  665;                                HAITONG INTERNATIONAL SECURITIES GROUP LIMITED;                                269,113,886;                                4.88%
                                  669;                                TECHTRONIC INDUSTRIES CO. LTD.;                                765,850;                                0.04%
                                  670;                                CHINA EASTERN AIRLINES CORPORATION LIMITED;                                473,006,000;                                10.14%
                                  680;                                NAN HAI CORPORATION LIMITED;                                1,686,250,000;                                2.44%
                                  683;                                KERRY PROPERTIES LIMITED;                                2,118,500;                                0.13%
                                  686;                                PANDA GREEN ENERGY GROUP LIMITED;                                46,014,000;                                0.48%
                                  687;                                HONG KONG INTERNATIONAL CONSTRUCTION INVESTMENT MANAGEMENT GROUP CO., LIMITED;                                3,556,000;                                0.10%
                                  688;                                CHINA OVERSEAS LAND & INVESTMENT LIMITED;                                188,810,647;                                1.71%
                                  691;                                CHINA SHANSHUI CEMENT GROUP LIMITED;                                1,695,000;                                0.05%
                                  694;                                BEIJING CAPITAL INTERNATIONAL AIRPORT COMPANY LIMITED;                                26,686,845;                                1.41%
                                  696;                                TRAVELSKY TECHNOLOGY LIMITED;                                28,740,982;                                3.07%
                                  698;                                TONGDA GROUP HOLDINGS LIMITED;                                83,978,500;                                1.38%
                                  699;                                CAR INC.;                                109,091,000;                                5.01%
                                  700;                                TENCENT HOLDINGS LIMITED;                                162,736,797;                                1.71%
                                  709;                                GIORDANO INTERNATIONAL LIMITED;                                1,224,000;                                0.07%
                                  715;                                CHINA OCEANWIDE HOLDINGS LIMITED;                                1,064,000;                                0.00%
                                  718;                                TAI UNITED HOLDINGS LIMITED;                                22,250,000;                                0.42%
                                  719;                                SHANDONG XINHUA PHARMACEUTICAL COMPANY LIMITED;                                41,754,000;                                27.83%
                                  721;                                CHINA FINANCIAL INTERNATIONAL INVESTMENTS LIMITED;                                529,510,000;                                4.82%
                                  728;                                CHINA TELECOM CORPORATION LIMITED;                                267,257,446;                                1.91%
                                  729;                                FDG ELECTRIC VEHICLES LIMITED;                                961,795,000;                                4.29%
                                  732;                                TRULY INTERNATIONAL HOLDINGS LIMITED;                                496,162,000;                                15.89%
                                  735;                                CHINA POWER CLEAN ENERGY DEVELOPMENT COMPANY LIMITED;                                48,699,500;                                4.10%
                                  737;                                HOPEWELL HIGHWAY INFRASTRUCTURE LIMITED -HKD TRADED SHARES;                                1,684,500;                                0.05%
                                  751;                                SKYWORTH DIGITAL HOLDINGS LIMITED;                                139,537,521;                                4.55%
                                  753;                                AIR CHINA LIMITED;                                341,256,640;                                7.47%
                                  754;                                HOPSON DEVELOPMENT HOLDINGS LIMITED;                                27,794,000;                                1.24%
                                  762;                                CHINA UNICOM (HONG KONG) LIMITED;                                240,883,971;                                1.00%
                                  763;                                ZTE CORPORATION;                                110,172,987;                                14.58%
                                  775;                                CK LIFE SCIENCES INT'L., (HOLDINGS) INC.;                                48,358,000;                                0.50%
                                  777;                                NETDRAGON WEBSOFT HOLDINGS LIMITED;                                8,331,511;                                1.55%
                                  787;                                GLOBAL BRANDS GROUP HOLDING LIMITED;                                301,552,000;                                3.51%
                                  799;                                IGG INC;                                90,683,582;                                6.71%
                                  806;                                VALUE PARTNERS GROUP LIMITED;                                41,567,000;                                2.23%
                                  811;                                XINHUA WINSHARE PUBLISHING AND MEDIA CO., LTD.;                                40,035,000;                                9.05%
                                  813;                                SHIMAO PROPERTY HOLDINGS LIMITED;                                8,747,500;                                0.25%
                                  816;                                HUADIAN FUXIN ENERGY CORPORATION LIMITED;                                38,806,000;                                1.50%
                                  817;                                CHINA JINMAO HOLDINGS GROUP LIMITED;                                708,300,000;                                6.62%
                                  819;                                TIANNENG POWER INTERNATIONAL LIMITED;                                32,578,000;                                2.89%
                                  829;                                SHENGUAN HOLDINGS (GROUP) LIMITED;                                176,472,000;                                5.41%
                                  836;                                CHINA RESOURCES POWER HOLDINGS COMPANY LIMITED;                                35,756,347;                                0.74%
                                  845;                                GLORIOUS PROPERTY HOLDINGS LIMITED;                                7,213,000;                                0.09%
                                  846;                                MINGFA GROUP (INTERNATIONAL) COMPANY LIMITED;                                5,261,000;                                0.08%
                                  853;                                MICROPORT SCIENTIFIC CORPORATION;                                18,502,413;                                1.27%
                                  855;                                CHINA WATER AFFAIRS GROUP LIMITED;                                168,122,000;                                10.50%
                                  857;                                PETROCHINA COMPANY LIMITED;                                701,440,771;                                3.31%
                                  861;                                DIGITAL CHINA HOLDINGS LIMITED;                                705,580,400;                                42.05%
                                  867;                                CHINA MEDICAL SYSTEM HOLDINGS LIMITED;                                46,569,290;                                1.86%
                                  868;                                XINYI GLASS HOLDINGS LIMITED;                                57,612,000;                                1.43%
                                  874;                                GUANGZHOU BAIYUNSHAN PHARMACEUTICAL HOLDINGS CO., LTD.;                                57,656,000;                                26.21%
                                  880;                                SJM HOLDINGS LIMITED;                                172,742,010;                                3.04%
                                  881;                                ZHONGSHENG GROUP HOLDINGS LIMITED;                                72,818,126;                                3.20%
                                  883;                                CNOOC LIMITED;                                58,436,865;                                0.12%
                                  884;                                CIFI HOLDINGS (GROUP) CO. LTD.;                                384,401,605;                                5.08%
                                  885;                                RENTIAN TECHNOLOGY HOLDINGS LIMITED;                                5,670,000;                                0.05%
                                  895;                                DONGJIANG ENVIRONMENTAL COMPANY LIMITED;                                37,229,884;                                18.60%
                                  902;                                HUANENG POWER INTERNATIONAL, INC.;                                660,903,386;                                14.05%
                                  911;                                QIANHAI HEALTH HOLDINGS LIMITED;                                1,172,595,000;                                6.88%
                                  914;                                ANHUI CONCH CEMENT COMPANY LIMITED;                                19,469,137;                                1.49%
                                  916;                                CHINA LONGYUAN POWER GROUP CORPORATION LIMITED;                                104,802,000;                                3.13%
                                  921;                                HISENSE KELON ELECTRICAL HOLDINGS COMPANY LIMITED;                                56,802,000;                                12.35%
                                  931;                                CHINA LNG GROUP LIMITED;                                112,662,000;                                1.99%
                                  933;                                BRIGHTOIL PETROLEUM (HOLDINGS) LIMITED;                                25,254,000;                                0.24%
                                  934;                                SINOPEC KANTONS HOLDINGS LIMITED;                                118,292,000;                                4.75%
                                  939;                                CHINA CONSTRUCTION BANK CORPORATION;                                9,852,576,488;                                4.09%
                                  941;                                CHINA MOBILE LIMITED;                                24,168,607;                                0.11%
                                  951;                                CHAOWEI POWER HOLDINGS LIMITED;                                59,950,000;                                5.41%
                                  958;                                HUANENG RENEWABLES CORPORATION LIMITED;                                424,894,606;                                8.43%
                                  960;                                LONGFOR PROPERTIES CO. LTD.;                                197,858,846;                                3.35%
                                  966;                                CHINA TAIPING INSURANCE HOLDINGS COMPANY LIMITED;                                352,059,049;                                9.78%
                                  967;                                SOUND GLOBAL LTD.;                                289,000;                                0.01%
                                  968;                                XINYI SOLAR HOLDINGS LIMITED;                                80,635,662;                                1.08%
                                  976;                                CHIHO ENVIRONMENTAL GROUP LIMITED;                                89,094,000;                                5.55%
                                  978;                                CHINA MERCHANTS LAND LIMITED;                                41,602,000;                                0.84%
                                  981;                                SEMICONDUCTOR MANUFACTURING INTERNATIONAL CORPORATION;                                798,159,401;                                17.10%
                                  991;                                DATANG INTERNATIONAL POWER GENERATION CO.,LTD.;                                290,008,000;                                8.73%
                                  992;                                LENOVO GROUP LIMITED;                                207,742,893;                                1.72%
                                  995;                                ANHUI EXPRESSWAY COMPANY LIMITED;                                41,070,000;                                8.32%
                                  996;                                CARNIVAL GROUP INTERNATIONAL HOLDINGS LIMITED;                                48,252,500;                                0.21%
                                  998;                                CHINA CITIC BANK CORPORATION LIMITED;                                2,866,276,800;                                19.25%
                                 1030;                                FUTURE LAND DEVELOPMENT HOLDINGS LIMITED;                                362,530,000;                                6.40%
                                 1031;                                KINGSTON FINANCIAL GROUP LIMITED;                                2,978,000;                                0.01%
                                 1033;                                SINOPEC OILFIELD SERVICE CORPORATION;                                351,608,000;                                16.74%
                                 1038;                                CK INFRASTRUCTURE HOLDINGS LIMITED;                                6,990,500;                                0.25%
                                 1044;                                HENGAN INTERNATIONAL GROUP COMPANY LIMITED;                                7,210,675;                                0.59%
                                 1052;                                YUEXIU TRANSPORT INFRASTRUCTURE LIMITED;                                4,184,000;                                0.25%
                                 1053;                                CHONGQING IRON & STEEL COMPANY LIMITED;                                78,526,000;                                14.59%
                                 1055;                                CHINA SOUTHERN AIRLINES COMPANY LIMITED;                                632,444,097;                                20.62%
                                 1057;                                ZHEJIANG SHIBAO COMPANY LIMITED;                                8,748,000;                                4.03%
                                 1060;                                ALIBABA PICTURES GROUP LIMITED;                                1,602,034,620;                                6.28%
                                 1065;                                TIANJIN CAPITAL ENVIRONMENTAL PROTECTION GROUP COMPANY LIMITED;                                53,640,200;                                15.77%
                                 1066;                                SHANDONG WEIGAO GROUP MEDICAL POLYMER COMPANY LIMITED;                                24,967,283;                                1.31%
                                 1068;                                CHINA YURUN FOOD GROUP LIMITED;                                25,207,000;                                1.38%
                                 1070;                                TCL MULTIMEDIA TECHNOLOGY HOLDINGS LIMITED;                                13,796,000;                                0.79%
                                 1071;                                HUADIAN POWER INTERNATIONAL CORPORATION LIMITED;                                411,302,000;                                23.94%
                                 1072;                                DONGFANG ELECTRIC CORPORATION LIMITED;                                76,144,210;                                22.38%
                                 1076;                                IMPERIAL PACIFIC INTERNATIONAL HOLDINGS LIMITED;                                756,460,000;                                0.52%
                                 1083;                                TOWNGAS CHINA COMPANY LIMITED;                                8,293,085;                                0.29%
                                 1088;                                CHINA SHENHUA ENERGY COMPANY LIMITED;                                309,892,073;                                9.11%
                                 1093;                                CSPC PHARMACEUTICAL GROUP LIMITED;                                380,451,521;                                6.09%
                                 1097;                                I-CABLE COMMUNICATIONS LIMITED;                                1,213,699;                                0.01%
                                 1098;                                ROAD KING INFRASTRUCTURE LIMITED;                                9,361,000;                                1.25%
                                 1099;                                SINOPHARM GROUP CO. LTD.;                                47,033,220;                                3.93%
                                 1108;                                LUOYANG GLASS COMPANY LIMITED;                                57,818,000;                                23.12%
                                 1109;                                CHINA RESOURCES LAND LIMITED;                                130,483,392;                                1.87%
                                 1111;                                CHONG HING BANK LIMITED;                                1,368,500;                                0.20%
                                 1112;                                HELATH AND HAPPINESS (H&H) INTERNATIONAL HOLDINGS LIMITED;                                61,179,887;                                9.62%
                                 1113;                                CK ASSET HOLDINGS LIMITED;                                7,394,398;                                0.19%
                                 1114;                                BRILLIANCE CHINA AUTOMOTIVE HOLDINGS LIMITED;                                140,215,841;                                2.77%
                                 1115;                                TIBET WATER RESOURCES LTD.;                                118,569,000;                                4.61%
                                 1117;                                CHINA MODERN DAIRY HOLDINGS LTD.;                                125,143,000;                                2.03%
                                 1128;                                WYNN MACAU, LIMITED;                                72,277,200;                                1.39%
                                 1138;                                COSCO SHIPPING ENERGY TRANSPORTATION CO., LTD.;                                124,456,000;                                9.60%
                                 1141;                                CMBC CAPITAL HOLDINGS LIMITED;                                402,340,000;                                0.87%
                                 1157;                                ZOOMLION HEAVY INDUSTRY SCIENCE AND TECHNOLOGY CO., LTD.;                                77,507,922;                                5.58%
                                 1165;                                SHUNFENG INTERNATIONAL CLEAN ENERGY LIMITED;                                417,340,000;                                9.67%
                                 1169;                                HAIER ELECTRONICS GROUP CO., LTD.;                                13,460,059;                                0.47%
                                 1171;                                YANZHOU COAL MINING COMPANY LIMITED;                                171,841,500;                                8.79%
                                 1177;                                SINO BIOPHARMACEUTICAL LIMITED;                                207,051,956;                                2.79%
                                 1186;                                CHINA RAILWAY CONSTRUCTION CORPORATION LIMITED;                                75,395,277;                                3.62%
                                 1188;                                HYBRID KINETIC GROUP LIMITED;                                179,100,000;                                0.88%
                                 1193;                                CHINA RESOURCES GAS GROUP LIMITED;                                5,381,000;                                0.23%
                                 1196;                                REALORD GROUP HOLDINGS LIMITED;                                24,156,000;                                2.09%
                                 1199;                                COSCO SHIPPING PORTS LIMITED;                                11,126,978;                                0.35%
                                 1205;                                CITIC RESOURCES HOLDINGS LIMITED;                                165,076,100;                                2.09%
                                 1208;                                MMG LIMITED;                                166,298,000;                                2.08%
                                 1211;                                BYD COMPANY LIMITED;                                18,660,569;                                2.03%
                                 1212;                                LIFESTYLE INTERNATIONAL HOLDINGS LIMITED;                                251,500;                                0.01%
                                 1230;                                YASHILI INTERNATIONAL HOLDINGS LTD;                                47,720,406;                                0.99%
                                 1234;                                CHINA LILANG LIMITED;                                26,554,000;                                2.21%
                                 1236;                                NATIONAL AGRICULTURAL HOLDINGS LIMITED;                                48,048,000;                                2.26%
                                 1238;                                POWERLONG REAL ESTATE HOLDINGS LIMITED;                                34,229,000;                                0.85%
                                 1250;                                BEIJING ENTERPRISES CLEAN ENERGY GROUP LIMITED;                                2,289,200,000;                                3.60%
                                 1253;                                CHINA GREENLAND BROAD GREENSTATE GROUP COMPANY LIMITED;                                16,216,000;                                0.48%
                                 1257;                                CHINA EVERBRIGHT GREENTECH LIMITED;                                11,735,000;                                0.56%
                                 1282;                                CHINA GOLDJOY GROUP LIMITED;                                1,824,084,000;                                7.91%
                                 1288;                                AGRICULTURAL BANK OF CHINA LIMITED;                                2,389,128,000;                                7.77%
                                 1293;                                GRAND BAOXIN AUTO GROUP LIMITED;                                162,655,394;                                5.72%
                                 1299;                                AIA GROUP LIMITED;                                23,645,540;                                0.19%
                                 1302;                                LIFETECH SCIENTIFIC CORPORATION;                                283,394,000;                                6.54%
                                 1308;                                SITC INTERNATIONAL HOLDINGS COMPANY LIMITED;                                15,092,000;                                0.56%
                                 1310;                                HKBN LTD.;                                177,000;                                0.01%
                                 1313;                                CHINA RESOURCES CEMENT HOLDINGS LIMITED;                                27,590,000;                                0.41%
                                 1315;                                VISION FAME INTERNATIONAL HOLDING LIMITED;                                699,410,000;                                11.65%
                                 1316;                                NEXTEER AUTOMOTIVE GROUP LIMITED;                                29,180,000;                                1.15%
                                 1317;                                CHINA MAPLE LEAF EDUCATIONAL SYSTEMS LIMITED;                                111,928,000;                                8.11%
                                 1333;                                CHINA ZHONGWANG HOLDINGS LIMITED;                                281,279,600;                                5.15%
                                 1336;                                NEW CHINA LIFE INSURANCE COMPANY LTD.;                                350,997,953;                                33.93%
                                 1339;                                PEOPLE'S INSURANCE COMPANY (GROUP) OF CHINA LIMITED, THE;                                904,409,000;                                10.36%
