date,holding_num,holding_perc
20171018,2967000,0.09%
20171019,2985000,0.09%
20171020,2987000,0.09%
20171021,2987000,0.09%
20171023,2987000,0.09%
20171024,2983000,0.09%
20171025,2983000,0.09%
20171026,2975000,0.09%
20171027,2970000,0.09%
20171028,2970000,0.09%
20171029,2970000,0.09%
20171030,2970000,0.09%
20171031,2950000,0.09%
20171101,2949000,0.09%
20171102,2952000,0.09%
20171103,2952000,0.09%
20171104,2952000,0.09%
20171105,2952000,0.09%
20171106,2952000,0.09%
20171107,2954000,0.09%
20171108,3005000,0.09%
20171109,3007000,0.09%
20171110,3007000,0.09%
20171111,3007000,0.09%
20171112,3007000,0.09%
20171113,3007000,0.09%
20171114,3010000,0.09%
20171115,3001000,0.09%
20171116,3020000,0.09%
20171117,3023000,0.09%
20171118,2828000,0.09%
20171119,2828000,0.09%
20171120,2828000,0.09%
20171121,3044000,0.09%
20171122,2866000,0.09%
20171123,2855000,0.09%
20171124,2845000,0.08%
20171125,2847000,0.08%
