date,holding_num,holding_perc
20171018,127048000,4.44%
20171019,126214000,4.41%
20171020,126010000,4.41%
20171021,126186000,4.41%
20171023,126186000,4.41%
20171024,124234000,4.34%
20171025,117062000,4.09%
20171026,116404000,4.07%
20171027,115330000,4.03%
20171028,109832000,3.84%
20171029,109832000,3.84%
20171030,109832000,3.84%
20171031,110458000,3.86%
20171101,110310000,3.85%
20171102,110900000,3.87%
20171103,110458000,3.86%
20171104,111124000,3.88%
20171105,111124000,3.88%
20171106,111124000,3.88%
20171107,111310000,3.89%
20171108,111488000,3.90%
20171109,111296000,3.88%
20171110,107858000,3.77%
20171111,102704000,3.58%
20171112,102704000,3.58%
20171113,102704000,3.58%
20171114,102088000,3.56%
20171115,101984000,3.56%
20171116,101650000,3.55%
20171117,102792000,3.59%
20171118,102528000,3.58%
20171119,102528000,3.58%
20171120,102528000,3.58%
20171121,102726000,3.59%
20171122,102562000,3.58%
20171123,102736000,3.59%
20171124,102722000,3.58%
20171125,102538000,3.58%
