date,holding_num,holding_perc
20171018,289000,0.01%
20171019,289000,0.01%
20171020,289000,0.01%
20171021,289000,0.01%
20171023,289000,0.01%
20171024,289000,0.01%
20171025,289000,0.01%
20171026,289000,0.01%
20171027,289000,0.01%
20171028,289000,0.01%
20171029,289000,0.01%
20171030,289000,0.01%
20171031,289000,0.01%
20171101,289000,0.01%
20171102,289000,0.01%
20171103,289000,0.01%
20171104,289000,0.01%
20171105,289000,0.01%
20171106,289000,0.01%
20171107,289000,0.01%
20171108,289000,0.01%
20171109,289000,0.01%
20171110,289000,0.01%
20171111,289000,0.01%
20171112,289000,0.01%
20171113,289000,0.01%
20171114,289000,0.01%
20171115,289000,0.01%
20171116,289000,0.01%
20171117,289000,0.01%
20171118,289000,0.01%
20171119,289000,0.01%
20171120,289000,0.01%
20171121,289000,0.01%
20171122,289000,0.01%
20171123,289000,0.01%
20171124,289000,0.01%
20171125,289000,0.01%
