date,holding_num,holding_perc
20171018,59362362,4.27%
20171019,59505362,4.28%
20171020,60766362,4.37%
20171021,61985362,4.46%
20171023,61985362,4.46%
20171024,62626362,4.50%
20171025,63263362,4.55%
20171026,63105362,4.54%
20171027,63859362,4.60%
20171028,63564362,4.57%
20171029,63564362,4.57%
20171030,63564362,4.57%
20171031,63614362,4.58%
20171101,64022362,4.60%
20171102,63923362,4.59%
20171103,64007362,4.60%
20171104,65033581,4.67%
20171105,65033581,4.67%
20171106,65033581,4.67%
20171107,64937581,4.67%
20171108,64888581,4.67%
20171109,65238581,4.70%
20171110,65225581,4.69%
20171111,65158581,4.68%
20171112,65158581,4.68%
20171113,65158581,4.68%
20171114,65018581,4.68%
20171115,64491581,4.64%
20171116,64528581,4.65%
20171117,64587581,4.64%
20171118,64318581,4.63%
20171119,64318581,4.63%
20171120,64318581,4.63%
20171121,64487581,4.64%
20171122,64282581,4.63%
20171123,63603581,4.57%
20171124,63293581,4.55%
20171125,63424581,4.56%
