date,holding_num,holding_perc
20171018,107916000,2.14%
20171019,107916000,2.14%
20171020,107916000,2.14%
20171021,107916000,2.14%
20171023,107916000,2.14%
20171024,107916000,2.14%
20171025,107916000,2.14%
20171026,107916000,2.14%
20171027,107916000,2.14%
20171028,107916000,2.14%
20171029,107916000,2.14%
20171030,107916000,2.14%
20171031,107916000,2.14%
20171101,107916000,2.14%
20171102,107916000,2.14%
20171103,107916000,2.14%
20171104,107916000,2.14%
20171105,107916000,2.14%
20171106,107916000,2.14%
20171107,107916000,2.14%
20171108,107916000,2.14%
20171109,107916000,2.14%
20171110,107916000,2.14%
20171111,107916000,2.14%
20171112,107916000,2.14%
20171113,107916000,2.14%
20171114,107916000,2.14%
20171115,107916000,2.14%
20171116,107916000,2.14%
20171117,107916000,2.14%
20171118,107916000,2.14%
20171119,107916000,2.14%
20171120,107916000,2.14%
20171121,107916000,2.14%
20171122,107916000,2.14%
20171123,107916000,2.14%
20171124,107916000,2.14%
20171125,107916000,2.14%
