date,holding_num,holding_perc
20171018,94962000,5.47%
20171019,93784000,5.40%
20171020,92960000,5.35%
20171021,92988000,5.35%
20171023,92988000,5.35%
20171024,92842000,5.35%
20171025,93020000,5.36%
20171026,93390000,5.38%
20171027,93426000,5.38%
20171028,91306000,5.26%
20171029,91306000,5.26%
20171030,91306000,5.26%
20171031,91662000,5.28%
20171101,90992000,5.24%
20171102,88928000,5.12%
20171103,88866000,5.11%
20171104,84068000,4.84%
20171105,84068000,4.84%
20171106,84068000,4.84%
20171107,83190000,4.79%
20171108,82838000,4.77%
20171109,81568000,4.70%
20171110,82004000,4.73%
20171111,84368000,4.86%
20171112,84368000,4.86%
20171113,84368000,4.86%
20171114,87434000,5.04%
20171115,90456000,5.21%
20171116,84316000,4.85%
20171117,84736000,4.88%
20171118,84314000,4.86%
20171119,84314000,4.86%
20171120,84314000,4.86%
20171121,82382000,4.75%
20171122,82034000,4.73%
20171123,79462000,4.58%
20171124,80786000,4.65%
20171125,80202000,4.62%
