date,holding_num,holding_perc
20171018,256090307,6.23%
20171019,254954307,6.20%
20171020,259996307,6.32%
20171021,262912307,6.39%
20171023,262912307,6.39%
20171024,262995307,6.39%
20171025,265232307,6.45%
20171026,265847307,6.46%
20171027,267216307,6.50%
20171028,267786307,6.51%
20171029,267786307,6.51%
20171030,267786307,6.51%
20171031,269473307,6.55%
20171101,270569307,6.58%
20171102,270465307,6.57%
20171103,270411307,6.57%
20171104,274306307,6.67%
20171105,274306307,6.67%
20171106,274306307,6.67%
20171107,274027307,6.66%
20171108,276208307,6.72%
20171109,278043307,6.76%
20171110,279053307,6.79%
20171111,280609307,6.82%
20171112,280609307,6.82%
20171113,280609307,6.82%
20171114,278864307,6.78%
20171115,280130453,6.81%
20171116,279385307,6.79%
20171117,271504307,6.60%
20171118,271653307,6.61%
20171119,271653307,6.61%
20171120,271653307,6.61%
20171121,267583307,6.50%
20171122,266041307,6.47%
20171123,260205307,6.33%
20171124,260806307,6.34%
20171125,260378307,6.33%
