date,holding_num,holding_perc
20171018,71096610,20.90%
20171019,71303410,20.96%
20171020,71806210,21.11%
20171021,71949410,21.15%
20171023,71949410,21.15%
20171024,72218410,21.23%
20171025,72214810,21.23%
20171026,72169810,21.22%
20171027,72342810,21.27%
20171028,72265410,21.25%
20171029,72265410,21.25%
20171030,72265410,21.25%
20171031,72478610,21.31%
20171101,72400810,21.29%
20171102,72454210,21.30%
20171103,72219610,21.23%
20171104,72568010,21.33%
20171105,72568010,21.33%
20171106,72568010,21.33%
20171107,72490210,21.31%
20171108,72248610,21.24%
20171109,72372210,21.28%
20171110,72344210,21.27%
20171111,72676210,21.37%
20171112,72676210,21.37%
20171113,72676210,21.37%
20171114,72677610,21.37%
20171115,72689810,21.37%
20171116,73069210,21.48%
20171117,73550810,21.62%
20171118,73975410,21.74%
20171119,73975410,21.74%
20171120,73975410,21.74%
20171121,74967010,22.04%
20171122,75760610,22.27%
20171123,76144210,22.38%
20171124,76040010,22.36%
20171125,75893610,22.31%
