date,holding_num,holding_perc
20171018,44500,0.00%
20171019,44500,0.00%
20171020,44500,0.00%
20171021,44500,0.00%
20171023,44500,0.00%
20171024,44000,0.00%
20171025,44000,0.00%
20171026,44000,0.00%
20171027,44000,0.00%
20171028,44000,0.00%
20171029,44000,0.00%
20171030,44000,0.00%
20171031,44000,0.00%
20171101,44000,0.00%
20171102,44000,0.00%
20171103,44000,0.00%
20171104,43000,0.00%
20171105,43000,0.00%
20171106,43000,0.00%
20171107,43000,0.00%
20171108,43000,0.00%
20171109,43000,0.00%
20171110,43000,0.00%
20171111,43000,0.00%
20171112,43000,0.00%
20171113,43000,0.00%
20171114,43000,0.00%
20171115,43000,0.00%
20171116,43000,0.00%
20171117,43000,0.00%
20171118,43000,0.00%
20171119,43000,0.00%
20171120,43000,0.00%
20171121,43000,0.00%
20171122,43000,0.00%
20171123,43000,0.00%
20171124,43000,0.00%
20171125,43000,0.00%
