date,holding_num,holding_perc
20171018,62320000,2.07%
20171019,62386000,2.07%
20171020,63428000,2.11%
20171021,64440000,2.14%
20171023,64440000,2.14%
20171024,67232000,2.24%
20171025,69350000,2.31%
20171026,70950000,2.36%
20171027,74934000,2.49%
20171028,75872000,2.52%
20171029,75872000,2.52%
20171030,75872000,2.52%
20171031,83964000,2.79%
20171101,103144000,3.43%
20171102,108446000,3.61%
20171103,108372000,3.61%
20171104,112120000,3.73%
20171105,112120000,3.73%
20171106,112120000,3.73%
20171107,112166000,3.73%
20171108,134286000,4.47%
20171109,151614000,5.05%
20171110,157980000,5.26%
20171111,167296000,5.57%
20171112,167296000,5.57%
20171113,167296000,5.57%
20171114,172482000,5.30%
20171115,176784000,5.43%
20171116,179322000,5.51%
20171117,181278000,5.57%
20171118,185964000,5.71%
20171119,185964000,5.71%
20171120,185964000,5.71%
20171121,195248000,6.00%
20171122,194992000,5.99%
20171123,197490000,6.07%
20171124,197424000,6.06%
20171125,208738000,6.41%
