date,holding_num,holding_perc
20171018,421566000,9.04%
20171019,421268000,9.03%
20171020,423016000,9.07%
20171021,423954000,9.09%
20171023,423954000,9.09%
20171024,423840000,9.08%
20171025,424744000,9.11%
20171026,424992000,9.11%
20171027,427524000,9.17%
20171028,426794000,9.15%
20171029,426794000,9.15%
20171030,426794000,9.15%
20171031,426740000,9.15%
20171101,412634000,8.84%
20171102,410584000,8.80%
20171103,408462000,8.75%
20171104,390616000,8.37%
20171105,390616000,8.37%
20171106,390616000,8.37%
20171107,384822000,8.25%
20171108,378548000,8.12%
20171109,376740000,8.07%
20171110,376936000,8.08%
20171111,390838000,8.38%
20171112,390838000,8.38%
20171113,390838000,8.38%
20171114,392836000,8.42%
20171115,395954000,8.48%
20171116,398672000,8.55%
20171117,413496000,8.87%
20171118,423182000,9.08%
20171119,423182000,9.08%
20171120,423182000,9.08%
20171121,447622000,9.60%
20171122,469240000,10.06%
20171123,473006000,10.14%
20171124,476812000,10.23%
20171125,487274000,10.45%
