date,holding_num,holding_perc
20171018,8469000,1.13%
20171019,8637000,1.15%
20171020,8661000,1.15%
20171021,8658000,1.15%
20171023,8658000,1.15%
20171024,8650000,1.15%
20171025,8634000,1.15%
20171026,8155000,1.09%
20171027,8188000,1.09%
20171028,8217000,1.09%
20171029,8217000,1.09%
20171030,8217000,1.09%
20171031,8008000,1.07%
20171101,7975000,1.06%
20171102,8024000,1.07%
20171103,8028000,1.07%
20171104,8151000,1.09%
20171105,8151000,1.09%
20171106,8151000,1.09%
20171107,8186000,1.09%
20171108,8774000,1.17%
20171109,8801000,1.17%
20171110,8930000,1.19%
20171111,8998000,1.20%
20171112,8998000,1.20%
20171113,8998000,1.20%
20171114,9165000,1.22%
20171115,9103000,1.21%
20171116,9166000,1.22%
20171117,9134000,1.22%
20171118,9372000,1.25%
20171119,9372000,1.25%
20171120,9372000,1.25%
20171121,9532000,1.27%
20171122,9575000,1.28%
20171123,9361000,1.25%
20171124,8957000,1.19%
20171125,9064000,1.21%
