date,holding_num,holding_perc
20171018,45422000,0.47%
20171019,46202000,0.48%
20171020,46344000,0.48%
20171021,46508000,0.48%
20171023,46508000,0.48%
20171024,46280000,0.48%
20171025,46376000,0.48%
20171026,46430000,0.48%
20171027,45888000,0.47%
20171028,46552000,0.48%
20171029,46552000,0.48%
20171030,46552000,0.48%
20171031,46676000,0.48%
20171101,46512000,0.48%
20171102,46532000,0.48%
20171103,46284000,0.48%
20171104,46240000,0.48%
20171105,46240000,0.48%
20171106,46240000,0.48%
20171107,46290000,0.48%
20171108,46894000,0.48%
20171109,47982000,0.49%
20171110,49106000,0.51%
20171111,47322000,0.49%
20171112,47322000,0.49%
20171113,47322000,0.49%
20171114,47694000,0.49%
20171115,47604000,0.49%
20171116,47574000,0.49%
20171117,47968000,0.49%
20171118,48018000,0.49%
20171119,48018000,0.49%
20171120,48018000,0.49%
20171121,48462000,0.50%
20171122,48358000,0.50%
20171123,48358000,0.50%
20171124,48498000,0.50%
20171125,48486000,0.50%
