date,holding_num,holding_perc
20171018,5829000,0.25%
20171019,5889000,0.25%
20171020,5879000,0.25%
20171021,5869000,0.25%
20171023,5869000,0.25%
20171024,5863000,0.25%
20171025,5861000,0.25%
20171026,5709000,0.24%
20171027,5557000,0.24%
20171028,5551000,0.24%
20171029,5551000,0.24%
20171030,5551000,0.24%
20171031,5549000,0.24%
20171101,5319000,0.23%
20171102,5191000,0.22%
20171103,4997000,0.21%
20171104,4973000,0.21%
20171105,4973000,0.21%
20171106,4973000,0.21%
20171107,4969000,0.21%
20171108,4827000,0.21%
20171109,4773000,0.20%
20171110,4759000,0.20%
20171111,4767000,0.20%
20171112,4767000,0.20%
20171113,4767000,0.20%
20171114,4777000,0.21%
20171115,4773000,0.21%
20171116,4637000,0.20%
20171117,4885000,0.21%
20171118,5159000,0.22%
20171119,5159000,0.22%
20171120,5159000,0.22%
20171121,5275000,0.23%
20171122,5407000,0.23%
20171123,5381000,0.23%
20171124,5337000,0.23%
20171125,5319000,0.23%
