date,holding_num,holding_perc
20171018,770000,0.08%
20171019,770000,0.08%
20171020,770000,0.08%
20171021,770000,0.08%
20171023,770000,0.08%
20171024,770000,0.08%
20171025,770000,0.08%
20171026,770000,0.08%
20171027,770000,0.08%
20171028,770000,0.08%
20171029,770000,0.08%
20171030,770000,0.08%
20171031,770000,0.08%
20171101,770000,0.08%
20171102,770000,0.08%
20171103,770000,0.08%
20171104,770000,0.08%
20171105,770000,0.08%
20171106,770000,0.08%
20171107,762000,0.08%
20171108,752000,0.08%
20171109,752000,0.08%
20171110,752000,0.08%
20171111,752000,0.08%
20171112,752000,0.08%
20171113,752000,0.08%
20171114,752000,0.08%
20171115,752000,0.08%
20171116,752000,0.08%
20171117,752000,0.08%
20171118,752000,0.08%
20171119,752000,0.08%
20171120,752000,0.08%
20171121,752000,0.08%
20171122,752000,0.08%
20171123,752000,0.08%
20171124,752000,0.08%
20171125,749000,0.08%
