date,holding_num,holding_perc
20171018,16841137,1.29%
20171019,16809137,1.28%
20171020,17524637,1.34%
20171021,17516137,1.34%
20171023,17516137,1.34%
20171024,17400137,1.33%
20171025,17770637,1.36%
20171026,17788137,1.36%
20171027,17761637,1.36%
20171028,17766137,1.36%
20171029,17766137,1.36%
20171030,17766137,1.36%
20171031,17718637,1.36%
20171101,17675637,1.35%
20171102,17620137,1.35%
20171103,17259137,1.32%
20171104,17214137,1.31%
20171105,17214137,1.31%
20171106,17214137,1.31%
20171107,17203137,1.31%
20171108,17167637,1.31%
20171109,17366637,1.33%
20171110,17381637,1.33%
20171111,17328137,1.32%
20171112,17328137,1.32%
20171113,17328137,1.32%
20171114,17300137,1.32%
20171115,17328637,1.32%
20171116,16986137,1.30%
20171117,17274637,1.32%
20171118,17268137,1.32%
20171119,17268137,1.32%
20171120,17268137,1.32%
20171121,17326137,1.32%
20171122,19573637,1.50%
20171123,19469137,1.49%
20171124,18849137,1.44%
20171125,18795137,1.44%
