date,holding_num,holding_perc
20171018,85816200,8.74%
20171019,85724600,8.74%
20171020,85505200,8.71%
20171021,85429600,8.71%
20171023,85429600,8.71%
20171024,85307600,8.69%
20171025,84677200,8.63%
20171026,84789000,8.64%
20171027,84774000,8.64%
20171028,84731800,8.63%
20171029,84731800,8.63%
20171030,84731800,8.63%
20171031,84614200,8.62%
20171101,84580600,8.62%
20171102,84182600,8.57%
20171103,83339400,8.49%
20171104,83952800,8.55%
20171105,83952800,8.55%
20171106,83952800,8.55%
20171107,84035000,8.56%
20171108,84046200,8.56%
20171109,83997800,8.56%
20171110,84000800,8.55%
20171111,84475200,8.61%
20171112,84475200,8.61%
20171113,84475200,8.61%
20171114,84310600,8.59%
20171115,83182600,8.47%
20171116,83134800,8.47%
20171117,83093800,8.46%
20171118,83080400,8.46%
20171119,83080400,8.46%
20171120,83080400,8.46%
20171121,83207800,8.48%
20171122,83542800,8.51%
20171123,83640200,8.52%
20171124,82100800,8.36%
20171125,82296000,8.38%
