date,holding_num,holding_perc
20171018,9359904488,3.89%
20171019,9377727488,3.89%
20171020,9381420488,3.89%
20171021,9398201488,3.90%
20171023,9398201488,3.90%
20171024,9426834488,3.91%
20171025,9439268488,3.92%
20171026,9456740488,3.92%
20171027,9463336488,3.93%
20171028,9462274488,3.93%
20171029,9462274488,3.93%
20171030,9462274488,3.93%
20171031,9479382488,3.93%
20171101,9548739488,3.96%
20171102,9554118488,3.96%
20171103,9576242488,3.98%
20171104,9589796488,3.98%
