date,holding_num,holding_perc
20171018,6443000,0.36%
20171019,6472000,0.37%
20171020,6396000,0.36%
20171021,5498000,0.31%
20171023,5498000,0.31%
20171024,5090000,0.29%
20171025,5472000,0.31%
20171026,6062000,0.34%
20171027,6165000,0.35%
20171028,6243000,0.35%
20171029,6243000,0.35%
20171030,6243000,0.35%
20171031,6683000,0.38%
20171101,6925000,0.39%
20171102,6853000,0.39%
20171103,6385000,0.36%
20171104,6317000,0.36%
20171105,6317000,0.36%
20171106,6317000,0.36%
20171107,6024000,0.34%
20171108,5991000,0.34%
20171109,6927000,0.39%
20171110,8961000,0.51%
20171111,9008000,0.51%
20171112,9008000,0.51%
20171113,9008000,0.51%
20171114,9110000,0.52%
20171115,10028000,0.57%
20171116,12960000,0.74%
20171117,13568000,0.77%
20171118,13664000,0.78%
20171119,13664000,0.78%
20171120,13664000,0.78%
20171121,13670000,0.78%
20171122,13660000,0.78%
20171123,13796000,0.79%
20171124,14507000,0.83%
20171125,14683000,0.84%
