date,holding_num,holding_perc
20171018,3870678,0.13%
20171019,3886278,0.13%
20171020,3886878,0.13%
20171021,3875278,0.13%
20171023,3875278,0.13%
20171024,3875478,0.13%
20171025,3875078,0.13%
20171026,3887078,0.13%
20171027,3875278,0.13%
20171028,3876278,0.13%
20171029,3876278,0.13%
20171030,3876278,0.13%
20171031,3639678,0.13%
20171101,3639678,0.13%
20171102,3654478,0.13%
20171103,3644878,0.13%
20171104,3644878,0.13%
20171105,3644878,0.13%
20171106,3644878,0.13%
20171107,3648278,0.13%
20171108,3645278,0.13%
20171109,3642478,0.13%
20171110,3642878,0.13%
20171111,3642878,0.13%
20171112,3642878,0.13%
20171113,3642878,0.13%
20171114,3642878,0.13%
20171115,3644478,0.13%
20171116,3647278,0.13%
20171117,3647078,0.13%
20171118,3579278,0.12%
20171119,3579278,0.12%
20171120,3579278,0.12%
20171121,3583278,0.12%
20171122,3583278,0.12%
20171123,3587878,0.12%
20171124,3768478,0.13%
20171125,3766278,0.13%
