date,holding_num,holding_perc
20171018,555189800,11.92%
20171019,569369300,12.23%
20171020,579459700,12.45%
20171021,589812200,12.67%
20171023,589812200,12.67%
20171024,601470700,12.92%
20171025,603760800,12.97%
20171026,607052200,13.04%
20171027,612685200,13.15%
20171028,618507700,13.27%
20171029,618507700,13.27%
20171030,618507700,13.27%
20171031,627090200,13.45%
20171101,637389900,13.68%
20171102,645199300,13.84%
20171103,648368200,13.92%
20171104,661899200,14.20%
20171105,661899200,14.20%
20171106,661899200,14.20%
20171107,678471100,14.55%
20171108,700303500,15.02%
20171109,710592600,15.25%
20171110,721984600,15.49%
20171111,722227000,15.48%
20171112,722227000,15.48%
20171113,722227000,15.48%
20171114,729244000,15.63%
20171115,732601600,15.70%
20171116,756191400,16.21%
20171117,758497200,16.25%
20171118,772551800,16.55%
20171119,772551800,16.55%
20171120,772551800,16.55%
20171121,793409201,17.00%
20171122,784894901,16.82%
20171123,798159401,17.10%
20171124,788858501,16.90%
20171125,789312401,16.90%
