date,holding_num,holding_perc
20171018,3206500,0.21%
20171019,3158000,0.21%
20171020,3153000,0.21%
20171021,3193000,0.21%
20171023,3193000,0.21%
20171024,3146000,0.21%
20171025,3145000,0.21%
20171026,3039000,0.20%
20171027,3039000,0.20%
20171028,3039000,0.20%
20171029,3039000,0.20%
20171030,3039000,0.20%
20171031,3037000,0.20%
20171101,3021000,0.20%
20171102,3020000,0.20%
20171103,3017500,0.20%
20171104,2999000,0.20%
20171105,2999000,0.20%
20171106,2999000,0.20%
20171107,2979000,0.20%
20171108,2978000,0.20%
20171109,2942000,0.19%
20171110,2942000,0.19%
20171111,2937500,0.19%
20171112,2937500,0.19%
20171113,2937500,0.19%
20171114,2923000,0.19%
20171115,2923000,0.19%
20171116,2923500,0.19%
20171117,2911000,0.19%
20171118,2863500,0.19%
20171119,2863500,0.19%
20171120,2863500,0.19%
20171121,2645500,0.18%
20171122,2353500,0.15%
20171123,2118500,0.13%
20171124,1915000,0.12%
20171125,1587500,0.10%
