date,holding_num,holding_perc
20171018,281122000,8.46%
20171019,280636000,8.45%
20171020,280412000,8.44%
20171021,280260000,8.44%
20171023,280260000,8.44%
20171024,280064000,8.44%
20171025,280538000,8.45%
20171026,279718000,8.43%
20171027,273856000,8.25%
20171028,273016000,8.23%
20171029,273016000,8.23%
20171030,273016000,8.23%
20171031,271824000,8.19%
20171101,270732000,8.15%
20171102,270174000,8.14%
20171103,268556000,8.09%
20171104,267222000,8.05%
20171105,267222000,8.05%
20171106,267222000,8.05%
20171107,272010000,8.20%
20171108,277280000,8.35%
20171109,281382000,8.48%
20171110,283832000,8.55%
20171111,289798000,8.74%
20171112,289798000,8.74%
20171113,289798000,8.74%
20171114,297772000,8.97%
20171115,302494000,9.11%
20171116,305112000,9.19%
20171117,299114000,9.01%
20171118,298330000,8.99%
20171119,298330000,8.99%
20171120,298330000,8.99%
20171121,294628000,8.88%
20171122,293242000,8.83%
20171123,290008000,8.73%
20171124,287224000,8.65%
20171125,285914000,8.61%
