date,holding_num,holding_perc
20171018,297836249,8.28%
20171019,299835649,8.34%
20171020,301666849,8.38%
20171021,300438049,8.35%
20171023,300438049,8.35%
20171024,301362249,8.38%
20171025,302583849,8.41%
20171026,307487249,8.55%
20171027,308769449,8.58%
20171028,314352049,8.73%
20171029,314352049,8.73%
20171030,314352049,8.73%
20171031,317955649,8.84%
20171101,320768449,8.92%
20171102,325584849,9.05%
20171103,325536849,9.05%
20171104,327549049,9.10%
20171105,327549049,9.10%
20171106,327549049,9.10%
20171107,328462049,9.13%
20171108,329797649,9.17%
20171109,329601049,9.16%
20171110,328889249,9.14%
20171111,328497649,9.13%
20171112,328497649,9.13%
20171113,328497649,9.13%
20171114,331617849,9.21%
20171115,334294849,9.30%
20171116,336021249,9.34%
20171117,341375049,9.49%
20171118,341917849,9.50%
20171119,341917849,9.50%
20171120,341917849,9.50%
20171121,345817849,9.62%
20171122,349373849,9.71%
20171123,352059049,9.78%
20171124,353365049,9.83%
20171125,357767049,9.94%
