date,holding_num,holding_perc
20171018,6611000,0.15%
20171019,6581000,0.15%
20171020,6581000,0.15%
20171021,6680000,0.15%
20171023,6680000,0.15%
20171024,6549000,0.15%
20171025,6785000,0.15%
20171026,6783000,0.15%
20171027,6500000,0.15%
20171028,6536000,0.15%
20171029,6536000,0.15%
20171030,6536000,0.15%
20171031,6623000,0.15%
20171101,6611000,0.15%
20171102,6600000,0.15%
20171103,6634000,0.15%
20171104,6380000,0.14%
20171105,6380000,0.14%
20171106,6380000,0.14%
20171107,5987000,0.13%
20171108,5987000,0.13%
20171109,5978000,0.13%
20171110,6071000,0.14%
20171111,6071000,0.14%
20171112,6071000,0.14%
20171113,6071000,0.14%
20171114,6069000,0.14%
20171115,6072000,0.14%
20171116,6131000,0.14%
20171117,6129000,0.14%
20171118,6114000,0.14%
20171119,6114000,0.14%
20171120,6114000,0.14%
20171121,6030000,0.14%
20171122,3577000,0.08%
20171123,1577000,0.03%
20171124,1608000,0.03%
20171125,1659000,0.03%
