date,holding_num,holding_perc
20171018,212161599,5.56%
20171019,213432399,5.59%
20171020,213715199,5.59%
20171021,213615599,5.59%
20171023,213615599,5.59%
20171024,214287599,5.61%
20171025,215056399,5.64%
20171026,215395179,5.64%
20171027,232027979,6.08%
20171028,250774379,6.57%
20171029,250774379,6.57%
20171030,250774379,6.57%
20171031,257224379,6.74%
20171101,262163179,6.87%
20171102,265170379,6.94%
20171103,267937579,7.02%
20171104,271829979,7.12%
20171105,271829979,7.12%
20171106,271829979,7.12%
20171107,279569179,7.32%
20171108,280999579,7.36%
20171109,281293979,7.37%
20171110,283867179,7.43%
20171111,283463579,7.42%
20171112,283463579,7.42%
20171113,283463579,7.42%
20171114,285254379,7.47%
20171115,285983979,7.49%
20171116,285286779,7.47%
20171117,287857179,7.54%
20171118,287458379,7.53%
20171119,287458379,7.53%
20171120,287458379,7.53%
20171121,285156779,7.48%
20171122,286222779,7.50%
20171123,286184779,7.50%
20171124,286791179,7.52%
20171125,285108379,7.47%
