date,holding_num,holding_perc
20171018,95372000,6.91%
20171019,95608000,6.93%
20171020,96464000,6.99%
20171021,97564000,7.07%
20171023,97564000,7.07%
20171024,99202000,7.19%
20171025,100448000,7.28%
20171026,102386000,7.42%
20171027,102906000,7.45%
20171028,102582000,7.43%
20171029,102582000,7.43%
20171030,102582000,7.43%
20171031,103748000,7.52%
20171101,106412000,7.71%
20171102,106158000,7.69%
20171103,106392000,7.71%
20171104,106424000,7.71%
20171105,106424000,7.71%
20171106,106424000,7.71%
20171107,108042000,7.83%
20171108,108220000,7.84%
20171109,107910000,7.82%
20171110,108056000,7.83%
20171111,109162000,7.91%
20171112,109162000,7.91%
20171113,109162000,7.91%
20171114,110164000,7.98%
20171115,110418000,8.00%
20171116,110812000,8.03%
20171117,111434000,8.07%
20171118,111770000,8.10%
20171119,111770000,8.10%
20171120,111770000,8.10%
20171121,111940000,8.11%
20171122,111762000,8.10%
20171123,111928000,8.11%
20171124,111940000,8.11%
20171125,112104000,8.12%
