date,holding_num,holding_perc
20171018,131381000,2.94%
20171019,131979000,2.96%
20171020,132454000,2.97%
20171021,133303000,2.99%
20171023,133303000,2.99%
20171024,133756000,3.00%
20171025,135389000,3.04%
20171026,136294000,3.06%
20171027,136483000,3.06%
20171028,136498000,3.06%
20171029,136498000,3.06%
20171030,136498000,3.06%
20171031,136780000,3.07%
20171101,137070000,3.07%
20171102,137102000,3.07%
20171103,137102000,3.07%
20171104,137140000,3.07%
20171105,137140000,3.07%
20171106,137140000,3.07%
20171107,137448000,3.08%
20171108,137895000,3.10%
20171109,138574000,3.11%
20171110,139522000,3.13%
20171111,140304000,3.15%
20171112,140304000,3.15%
20171113,140304000,3.15%
20171114,140828000,3.16%
20171115,141678000,3.18%
20171116,142970000,3.21%
20171117,143422000,3.22%
20171118,147233000,3.30%
20171119,147233000,3.30%
20171120,147233000,3.30%
20171121,147968000,3.32%
20171122,148742000,3.34%
20171123,149087000,3.35%
20171124,149962000,3.36%
20171125,150011000,3.37%
