date,holding_num,holding_perc
20171018,100935521,3.29%
20171019,102285521,3.33%
20171020,101751521,3.32%
20171021,103783521,3.38%
20171023,103783521,3.38%
20171024,102859521,3.35%
20171025,102443521,3.34%
20171026,100689521,3.28%
20171027,103003521,3.36%
20171028,104867521,3.41%
20171029,104867521,3.41%
20171030,104867521,3.41%
20171031,118021521,3.85%
20171101,122939521,4.01%
20171102,133753521,4.36%
20171103,128505521,4.19%
20171104,128323521,4.19%
20171105,128323521,4.19%
20171106,128323521,4.19%
20171107,129419521,4.22%
20171108,130517521,4.26%
20171109,130549521,4.26%
20171110,130699521,4.26%
20171111,127827521,4.17%
20171112,127827521,4.17%
20171113,127827521,4.17%
20171114,130357521,4.25%
20171115,132793521,4.33%
20171116,131669521,4.29%
20171117,133161521,4.34%
20171118,134041521,4.37%
20171119,134041521,4.37%
20171120,134041521,4.37%
20171121,135801521,4.43%
20171122,137797521,4.49%
20171123,139537521,4.55%
20171124,139111521,4.53%
20171125,134087439,4.38%
