date,holding_num,holding_perc
20171018,59326100,15.12%
20171019,59398100,15.15%
20171020,59440100,15.16%
20171021,59522100,15.17%
20171023,59522100,15.17%
20171024,59628100,15.21%
20171025,59520100,15.18%
20171026,59846100,15.26%
20171027,59700100,15.22%
20171028,59810100,15.25%
20171029,59810100,15.25%
20171030,59810100,15.25%
20171031,59596100,15.20%
20171101,59420100,15.15%
20171102,59632100,15.20%
20171103,60032100,15.31%
20171104,60074100,15.32%
20171105,60074100,15.32%
20171106,60074100,15.32%
20171107,60410100,15.41%
20171108,60382100,15.39%
20171109,60694100,15.47%
20171110,61036100,15.56%
20171111,61206100,15.60%
20171112,61206100,15.60%
20171113,61206100,15.60%
20171114,61544100,15.69%
20171115,61734100,15.75%
20171116,61796100,15.76%
20171117,61892100,15.78%
20171118,62404100,15.91%
20171119,62404100,15.91%
20171120,62404100,15.91%
20171121,64192100,16.37%
20171122,64958100,16.57%
20171123,64400100,16.42%
20171124,64710100,16.50%
20171125,64634100,16.48%
