date,holding_num,holding_perc
20171018,110686000,14.80%
20171019,111048000,14.85%
20171020,111396000,14.89%
20171021,112056000,14.98%
20171023,112056000,14.98%
20171024,112704000,15.07%
20171025,113004000,15.11%
20171026,112518000,15.04%
20171027,112692000,15.06%
20171028,113770000,15.21%
20171029,113770000,15.21%
20171030,113770000,15.21%
20171031,113782000,15.21%
20171101,114062000,15.25%
20171102,112524000,15.04%
20171103,112252000,15.01%
20171104,112514000,15.04%
20171105,112514000,15.04%
20171106,112514000,15.04%
20171107,112536000,15.04%
20171108,112668000,15.06%
20171109,113344000,15.15%
20171110,114124000,15.25%
20171111,114632000,15.32%
20171112,114632000,15.32%
20171113,114632000,15.32%
20171114,114936000,15.37%
20171115,115656000,15.46%
20171116,116164000,15.53%
20171117,116506000,15.57%
20171118,117274000,15.68%
20171119,117274000,15.68%
20171120,117274000,15.68%
20171121,117696000,15.73%
20171122,117590000,15.72%
20171123,116916000,15.63%
20171124,116390000,15.56%
20171125,116100000,15.52%
