date,holding_num,holding_perc
20171018,541010000,4.93%
20171019,540980000,4.93%
20171020,540980000,4.93%
20171021,540170000,4.92%
20171023,540170000,4.92%
20171024,538230000,4.90%
20171025,535750000,4.88%
20171026,535750000,4.88%
20171027,535750000,4.88%
20171028,535710000,4.88%
20171029,535710000,4.88%
20171030,535710000,4.88%
20171031,535610000,4.88%
20171101,534770000,4.87%
20171102,533600000,4.86%
20171103,532700000,4.85%
20171104,530450000,4.83%
20171105,530450000,4.83%
20171106,530450000,4.83%
20171107,530450000,4.83%
20171108,530350000,4.83%
20171109,530240000,4.83%
20171110,530150000,4.83%
20171111,530150000,4.83%
20171112,530150000,4.83%
20171113,530150000,4.83%
20171114,529620000,4.82%
20171115,529520000,4.82%
20171116,529520000,4.82%
20171117,529520000,4.82%
20171118,529520000,4.82%
20171119,529520000,4.82%
20171120,529520000,4.82%
20171121,529520000,4.82%
20171122,529520000,4.82%
20171123,529510000,4.82%
20171124,529510000,4.82%
20171125,529510000,4.82%
