date,holding_num,holding_perc
20171018,926358,0.01%
20171019,936358,0.01%
20171020,940358,0.01%
20171021,940358,0.01%
20171023,940358,0.01%
20171024,946358,0.01%
20171025,943358,0.01%
20171026,944358,0.01%
20171027,944358,0.01%
20171028,942358,0.01%
20171029,942358,0.01%
20171030,942358,0.01%
20171031,942358,0.01%
20171101,937358,0.01%
20171102,989358,0.01%
20171103,988731,0.01%
20171104,1115731,0.02%
20171105,1115731,0.02%
20171106,1115731,0.02%
20171107,1115731,0.02%
20171108,1415731,0.03%
20171109,1456731,0.03%
20171110,1642731,0.03%
20171111,1656731,0.03%
20171112,1656731,0.03%
20171113,1656731,0.03%
20171114,1630731,0.03%
20171115,1620731,0.03%
20171116,1919731,0.04%
20171117,1922731,0.04%
20171118,1919731,0.04%
20171119,1919731,0.04%
20171120,1919731,0.04%
20171121,1879731,0.04%
20171122,1881731,0.04%
20171123,2066731,0.04%
20171124,1879731,0.04%
20171125,1856731,0.04%
