date,holding_num,holding_perc
20171018,113660000,0.72%
20171019,113700000,0.72%
20171020,113900000,0.72%
20171021,113800000,0.72%
20171023,113800000,0.72%
20171024,113860000,0.72%
20171025,113860000,0.72%
20171026,113840000,0.72%
20171027,113920000,0.72%
20171028,113920000,0.72%
20171029,113920000,0.72%
20171030,113920000,0.72%
20171031,114140000,0.72%
20171101,113880000,0.72%
20171102,113920000,0.72%
20171103,113860000,0.72%
20171104,113780000,0.72%
20171105,113780000,0.72%
20171106,113780000,0.72%
20171107,115640000,0.73%
20171108,115980000,0.73%
20171109,115820000,0.73%
20171110,115920000,0.73%
20171111,115920000,0.73%
20171112,115920000,0.73%
20171113,115920000,0.73%
20171114,115980000,0.73%
20171115,115900000,0.73%
20171116,115940000,0.73%
20171117,115940000,0.73%
20171118,115980000,0.73%
20171119,115980000,0.73%
20171120,115980000,0.73%
20171121,115980000,0.73%
20171122,115980000,0.73%
20171123,115940000,0.73%
20171124,115940000,0.73%
20171125,116000000,0.73%
