date,holding_num,holding_perc
20171018,40924115,0.89%
20171019,41668115,0.91%
20171020,41510115,0.91%
20171021,41173115,0.90%
20171023,41173115,0.90%
20171024,45132115,0.99%
20171025,48139000,1.06%
20171026,46732000,1.02%
20171027,46888000,1.02%
20171028,46174000,1.01%
20171029,46174000,1.01%
20171030,46174000,1.01%
20171031,46067000,1.01%
20171101,45680000,1.00%
20171102,45477000,1.00%
20171103,45373000,1.00%
20171104,45214000,0.99%
20171105,45214000,0.99%
20171106,45214000,0.99%
20171107,45848000,1.01%
20171108,45231000,0.99%
20171109,46109000,1.01%
20171110,47843000,1.05%
20171111,47699000,1.05%
20171112,47699000,1.05%
20171113,47699000,1.05%
20171114,47165000,1.03%
20171115,45222000,0.99%
20171116,47458000,1.04%
20171117,46318000,1.02%
20171118,46452000,1.02%
20171119,46452000,1.02%
20171120,46452000,1.02%
20171121,46476000,1.02%
20171122,54669000,1.20%
20171123,59394000,1.30%
20171124,65547000,1.44%
20171125,65496000,1.44%
