date,holding_num,holding_perc
20171018,11689000,5.39%
20171019,11759000,5.42%
20171020,11991000,5.53%
20171021,12043000,5.55%
20171023,12043000,5.55%
20171024,11682000,5.38%
20171025,11172000,5.15%
20171026,10819000,4.99%
20171027,10769000,4.96%
20171028,10056000,4.63%
20171029,10056000,4.63%
20171030,10056000,4.63%
20171031,10260000,4.73%
20171101,10288000,4.74%
20171102,9882000,4.55%
20171103,9626000,4.44%
20171104,9324000,4.30%
20171105,9324000,4.30%
20171106,9324000,4.30%
20171107,9292000,4.28%
20171108,9278000,4.27%
20171109,9147000,4.21%
20171110,9237000,4.26%
20171111,9365000,4.31%
20171112,9365000,4.31%
20171113,9365000,4.31%
20171114,9215000,4.25%
20171115,9415000,4.34%
20171116,9357000,4.31%
20171117,9247000,4.26%
20171118,9374000,4.32%
20171119,9374000,4.32%
20171120,9374000,4.32%
20171121,9142000,4.21%
20171122,8942000,4.12%
20171123,8748000,4.03%
20171124,8648000,3.98%
20171125,8612000,3.97%
