date,holding_num,holding_perc
20171018,42931868,3.59%
20171019,43476668,3.64%
20171020,44383068,3.71%
20171021,44640668,3.73%
20171023,44640668,3.73%
20171024,45245468,3.79%
20171025,45138668,3.77%
20171026,45080668,3.77%
20171027,45022268,3.76%
20171028,44934668,3.76%
20171029,44934668,3.76%
20171030,44934668,3.76%
20171031,45185868,3.78%
20171101,44995468,3.77%
20171102,44892668,3.76%
20171103,45490668,3.81%
20171104,45642820,3.82%
20171105,45642820,3.82%
20171106,45642820,3.82%
20171107,46180820,3.87%
20171108,47061620,3.94%
20171109,46801620,3.92%
20171110,47021620,3.94%
20171111,47620820,3.99%
20171112,47620820,3.99%
20171113,47620820,3.99%
20171114,47634420,3.99%
20171115,48070420,4.02%
20171116,48008020,4.01%
20171117,47976020,4.01%
20171118,47695620,3.99%
20171119,47695620,3.99%
20171120,47695620,3.99%
20171121,47517620,3.98%
20171122,47290020,3.96%
20171123,47033220,3.93%
20171124,37078420,3.10%
20171125,35506820,2.96%
