date,holding_num,holding_perc
20171018,557935596,6.91%
20171019,558569096,6.92%
20171020,558811596,6.92%
20171021,558971096,6.92%
20171023,558971096,6.92%
20171024,561729596,6.96%
20171025,563070096,6.97%
20171026,566910596,7.03%
20171027,567582096,7.03%
20171028,567248096,7.02%
20171029,567248096,7.02%
20171030,567248096,7.02%
20171031,571043096,7.08%
20171101,577090596,7.15%
20171102,579564096,7.18%
20171103,580253096,7.19%
20171104,580246596,7.19%
20171105,580246596,7.19%
20171106,580246596,7.19%
20171107,582376096,7.22%
20171108,575633596,7.13%
20171109,578275596,7.16%
20171110,578608596,7.17%
20171111,578229096,7.16%
20171112,578229096,7.16%
20171113,578229096,7.16%
20171114,579037596,7.18%
20171115,582750096,7.22%
20171116,586190596,7.26%
20171117,589378596,7.30%
20171118,591509096,7.32%
20171119,591509096,7.32%
20171120,591509096,7.32%
20171121,596204596,7.38%
20171122,599669096,7.43%
20171123,602048096,7.45%
20171124,603565096,7.48%
20171125,610309596,7.56%
