date,holding_num,holding_perc
20171018,12567700,3.07%
20171019,12886100,3.14%
20171020,12904800,3.16%
20171021,13300000,3.24%
20171023,13300000,3.24%
20171024,13578000,3.32%
20171025,13773300,3.36%
20171026,13963800,3.41%
20171027,13776249,3.36%
20171028,13851249,3.38%
20171029,13851249,3.38%
20171030,13851249,3.38%
20171031,14049649,3.43%
20171101,14048749,3.43%
20171102,13541749,3.31%
20171103,13292349,3.25%
20171104,13602349,3.33%
20171105,13602349,3.33%
20171106,13602349,3.33%
20171107,14272049,3.49%
20171108,14993849,3.66%
20171109,15113649,3.69%
20171110,15657649,3.82%
20171111,15686449,3.84%
20171112,15686449,3.84%
20171113,15686449,3.84%
20171114,16272249,3.98%
20171115,16964438,4.14%
20171116,18271438,4.47%
20171117,18157538,4.44%
20171118,18528538,4.53%
20171119,18528538,4.53%
20171120,18528538,4.53%
20171121,18519738,4.53%
20171122,18294938,4.47%
20171123,18520438,4.53%
20171124,18408138,4.50%
20171125,18362838,4.49%
