date,holding_num,holding_perc
20171018,316974000,11.03%
20171019,317232000,11.03%
20171020,316976000,11.03%
20171021,317867000,11.06%
20171023,317867000,11.06%
20171024,318175000,11.07%
20171025,317324000,11.04%
20171026,318298000,11.08%
20171027,318911000,11.10%
20171028,321099000,11.17%
20171029,321099000,11.17%
20171030,321099000,11.17%
20171031,321867000,11.20%
20171101,324305000,11.29%
20171102,321708000,11.20%
20171103,320938000,11.17%
20171104,321454000,11.18%
20171105,321454000,11.18%
20171106,321454000,11.18%
20171107,321861000,11.20%
20171108,318817000,11.09%
20171109,319364000,11.11%
20171110,320491000,11.15%
20171111,322755000,11.23%
20171112,322755000,11.23%
20171113,322755000,11.23%
20171114,323299000,11.25%
20171115,322243000,11.22%
20171116,323853000,11.27%
20171117,322952000,11.24%
20171118,323888000,11.27%
20171119,323888000,11.27%
20171120,323888000,11.27%
20171121,325420000,11.32%
20171122,328019000,11.42%
20171123,333188000,11.59%
20171124,337171000,11.74%
20171125,336237000,11.70%
