date,holding_num,holding_perc
20171018,29637900,1.63%
20171019,30050400,1.65%
20171020,30628900,1.69%
20171021,31300400,1.72%
20171023,31300400,1.72%
20171024,31293900,1.72%
20171025,32210400,1.78%
20171026,32310400,1.78%
20171027,32303900,1.78%
20171028,32381400,1.78%
20171029,32381400,1.78%
20171030,32381400,1.78%
20171031,32386900,1.78%
20171101,33591900,1.85%
20171102,34852400,1.92%
20171103,35368900,1.95%
20171104,35771900,1.97%
20171105,35771900,1.97%
20171106,35771900,1.97%
20171107,37476400,2.07%
20171108,39241400,2.17%
20171109,40051400,2.21%
20171110,40890900,2.26%
20171111,42081400,2.33%
20171112,42081400,2.33%
20171113,42081400,2.33%
20171114,42325400,2.34%
20171115,44643900,2.47%
20171116,45674900,2.53%
20171117,46393400,2.56%
20171118,46672900,2.58%
20171119,46672900,2.58%
20171120,46672900,2.58%
20171121,46605900,2.58%
20171122,46981400,2.59%
20171123,46804400,2.59%
20171124,45541900,2.51%
20171125,44708400,2.47%
