date,holding_num,holding_perc
20171018,12190400,0.12%
20171019,12312400,0.12%
20171020,12314800,0.12%
20171021,12320600,0.12%
20171023,12320600,0.12%
20171024,12605800,0.12%
20171025,12670400,0.12%
20171026,12476400,0.12%
20171027,12475000,0.12%
20171028,12606400,0.12%
20171029,12606400,0.12%
20171030,12606400,0.12%
20171031,12295600,0.11%
20171101,12289600,0.11%
20171102,12258400,0.11%
20171103,12272600,0.11%
20171104,11672000,0.11%
20171105,11672000,0.11%
20171106,11672000,0.11%
20171107,11726200,0.11%
20171108,11709200,0.11%
20171109,11701200,0.11%
20171110,11622000,0.11%
20171111,11621800,0.11%
20171112,11621800,0.11%
20171113,11621800,0.11%
20171114,11627000,0.11%
20171115,11627200,0.11%
20171116,11594600,0.11%
20171117,11589600,0.11%
20171118,11577200,0.11%
20171119,11577200,0.11%
20171120,11577200,0.11%
20171121,11605200,0.11%
20171122,11656000,0.11%
20171123,11704400,0.11%
20171124,12159800,0.11%
20171125,11459400,0.10%
