date,holding_num,holding_perc
20171018,9552000,2.71%
20171019,9892500,2.81%
20171020,9490000,2.69%
20171021,9569500,2.72%
20171023,9569500,2.72%
20171024,8748000,2.48%
20171025,8726000,2.48%
20171026,8418500,2.39%
20171027,8767000,2.49%
20171028,8702500,2.47%
20171029,8702500,2.47%
20171030,8702500,2.47%
20171031,8894500,2.52%
20171101,9194000,2.61%
20171102,9622000,2.73%
20171103,10208500,2.90%
20171104,10475500,2.97%
20171105,10475500,2.97%
20171106,10475500,2.97%
20171107,10710000,3.04%
20171108,11212500,3.18%
20171109,11694000,3.32%
20171110,13343500,3.79%
20171111,13503000,3.84%
20171112,13503000,3.84%
20171113,13503000,3.84%
20171114,14050000,3.99%
20171115,14697000,4.18%
20171116,16054000,4.56%
20171117,15956000,4.53%
20171118,15654500,4.45%
20171119,15654500,4.45%
20171120,15654500,4.45%
20171121,16264500,4.62%
20171122,15609500,4.43%
20171123,16008000,4.55%
20171124,15834500,4.50%
20171125,16019500,4.55%
