date,holding_num,holding_perc
20171018,13350200,2.25%
20171019,13268200,2.23%
20171020,13276200,2.23%
20171021,13322200,2.24%
20171023,13322200,2.24%
20171024,13148200,2.21%
20171025,13192200,2.22%
20171026,13420200,2.26%
20171027,13492200,2.27%
20171028,13490200,2.27%
20171029,13490200,2.27%
20171030,13490200,2.27%
20171031,13568200,2.28%
20171101,13610200,2.29%
20171102,13618200,2.29%
20171103,13564200,2.28%
20171104,13548200,2.27%
20171105,13548200,2.27%
20171106,13548200,2.27%
20171107,13554200,2.28%
20171108,13588200,2.28%
20171109,13580200,2.28%
20171110,13626200,2.29%
20171111,13854200,2.33%
20171112,13854200,2.33%
20171113,13854200,2.33%
20171114,13866200,2.33%
20171115,13834200,2.32%
20171116,13798200,2.32%
20171117,13864200,2.34%
20171118,13768200,2.31%
20171119,13768200,2.31%
20171120,13768200,2.31%
20171121,13762200,2.31%
20171122,13776200,2.31%
20171123,13812200,2.32%
20171124,13762200,2.31%
20171125,13980200,2.35%
