date,holding_num,holding_perc
20171018,19616000,1.88%
20171019,19975000,1.93%
20171020,18460000,1.78%
20171021,18455000,1.77%
20171023,18455000,1.77%
20171024,17995000,1.73%
20171025,21088000,2.02%
20171026,22200000,2.14%
20171027,22994000,2.21%
20171028,23210000,2.24%
20171029,23210000,2.24%
20171030,23210000,2.24%
20171031,23529000,2.26%
20171101,22645000,2.18%
20171102,23013000,2.22%
20171103,24833000,2.39%
20171104,26234000,2.53%
20171105,26234000,2.53%
20171106,26234000,2.53%
20171107,27459000,2.65%
20171108,28909000,2.78%
20171109,30351000,2.92%
20171110,30765000,2.96%
20171111,30297000,2.92%
20171112,30297000,2.92%
20171113,30297000,2.92%
20171114,30527000,2.94%
20171115,29897000,2.88%
20171116,30002000,2.89%
20171117,29958000,2.88%
20171118,29471000,2.84%
20171119,29471000,2.84%
20171120,29471000,2.84%
20171121,29059000,2.80%
20171122,27987000,2.69%
20171123,27574000,2.65%
20171124,27094000,2.60%
20171125,27307000,2.62%
