date,holding_num,holding_perc
20171018,62726600,6.17%
20171019,62692600,6.17%
20171020,62684600,6.16%
20171021,62770200,6.17%
20171023,62770200,6.17%
20171024,62711800,6.17%
20171025,62607400,6.15%
20171026,62251400,6.12%
20171027,62170600,6.12%
20171028,62378200,6.13%
20171029,62378200,6.13%
20171030,62378200,6.13%
20171031,62376200,6.13%
20171101,61669400,6.07%
20171102,61139000,6.01%
20171103,61342600,6.03%
20171104,62745800,6.17%
20171105,62745800,6.17%
20171106,62745800,6.17%
20171107,62236200,6.12%
20171108,62083800,6.10%
20171109,61951800,6.09%
20171110,61931800,6.09%
20171111,61923400,6.09%
20171112,61923400,6.09%
20171113,61923400,6.09%
20171114,61812200,6.08%
20171115,62286200,6.12%
20171116,62786400,6.17%
20171117,62773200,6.18%
20171118,62942800,6.19%
20171119,62942800,6.19%
20171120,62942800,6.19%
20171121,62920000,6.19%
20171122,62262800,6.12%
20171123,61583360,6.06%
20171124,60864822,5.98%
20171125,60481222,5.95%
