date,holding_num,holding_perc
20171018,292451000,4.37%
20171019,293384000,4.38%
20171020,293906000,4.39%
20171021,295178000,4.41%
20171023,295178000,4.41%
20171024,297349000,4.44%
20171025,297906000,4.45%
20171026,297699000,4.45%
20171027,300477000,4.49%
20171028,302903000,4.53%
20171029,302903000,4.53%
20171030,302903000,4.53%
20171031,301449000,4.50%
20171101,298611000,4.46%
20171102,296059000,4.43%
20171103,296091000,4.43%
20171104,296136000,4.43%
20171105,296136000,4.43%
20171106,296136000,4.43%
20171107,295353000,4.41%
20171108,295364000,4.41%
20171109,296313000,4.43%
20171110,297228000,4.44%
20171111,302378000,4.52%
20171112,302378000,4.52%
20171113,302378000,4.52%
20171114,302070000,4.51%
20171115,301893000,4.51%
20171116,299788000,4.47%
20171117,303759000,4.53%
20171118,306356000,4.58%
20171119,306356000,4.58%
20171120,306356000,4.58%
20171121,307279000,4.59%
20171122,307494000,4.60%
20171123,311074000,4.65%
20171124,311668000,4.65%
20171125,312644000,4.67%
