date,holding_num,holding_perc
20171018,118724000,4.76%
20171019,118992000,4.78%
20171020,118832000,4.77%
20171021,119264000,4.79%
20171023,119264000,4.79%
20171024,118400000,4.75%
20171025,118172000,4.74%
20171026,117894000,4.73%
20171027,117882000,4.73%
20171028,117930000,4.73%
20171029,117930000,4.73%
20171030,117930000,4.73%
20171031,118052000,4.73%
20171101,117214000,4.71%
20171102,117130000,4.70%
20171103,117090000,4.70%
20171104,117090000,4.70%
20171105,117090000,4.70%
20171106,117090000,4.70%
20171107,115838000,4.65%
20171108,115372000,4.63%
20171109,115716000,4.65%
20171110,115970000,4.66%
20171111,116126000,4.66%
20171112,116126000,4.66%
20171113,116126000,4.66%
20171114,116172000,4.67%
20171115,115018000,4.62%
20171116,114812000,4.61%
20171117,115494000,4.64%
20171118,116876000,4.69%
20171119,116876000,4.69%
20171120,116876000,4.69%
20171121,117368000,4.71%
20171122,117582000,4.72%
20171123,118292000,4.75%
20171124,119114000,4.78%
20171125,119478000,4.80%
