date,holding_num,holding_perc
20171018,215158893,1.93%
20171019,214830893,1.93%
20171020,213934893,1.91%
20171021,213286893,1.91%
20171023,213286893,1.91%
20171024,207066893,1.85%
20171025,204394893,1.83%
20171026,204182893,1.82%
20171027,204340893,1.83%
20171028,204562893,1.84%
20171029,204562893,1.84%
20171030,204562893,1.84%
20171031,204200893,1.83%
20171101,204054893,1.82%
20171102,203984893,1.82%
20171103,203896893,1.82%
20171104,203492893,1.82%
20171105,203492893,1.82%
20171106,203492893,1.82%
20171107,203538893,1.82%
20171108,202852893,1.81%
20171109,202670893,1.81%
20171110,202838893,1.81%
20171111,202642893,1.81%
20171112,202642893,1.81%
20171113,202642893,1.81%
20171114,207138893,1.86%
20171115,207652893,1.86%
20171116,207724893,1.86%
20171117,207328893,1.86%
20171118,206450893,1.85%
20171119,206450893,1.85%
20171120,206450893,1.85%
20171121,209240893,1.73%
20171122,208272893,1.73%
20171123,207742893,1.72%
20171124,207404893,1.72%
20171125,207906893,1.72%
