date,holding_num,holding_perc
20171018,64326000,3.95%
20171019,62552000,3.84%
20171020,62862000,3.86%
20171021,64288000,3.95%
20171023,64288000,3.95%
20171024,64464000,3.96%
20171025,64412000,3.95%
20171026,63846000,3.92%
20171027,63574000,3.90%
20171028,63050000,3.87%
20171029,63050000,3.87%
20171030,63050000,3.87%
20171031,62634000,3.84%
20171101,62888000,3.86%
20171102,62512000,3.84%
20171103,62484000,3.84%
20171104,62440000,3.83%
20171105,62440000,3.83%
20171106,62440000,3.83%
20171107,62210000,3.82%
20171108,61404000,3.77%
20171109,59392000,3.65%
20171110,58646000,3.60%
20171111,58806000,3.61%
20171112,58806000,3.61%
20171113,58806000,3.61%
20171114,58670000,3.60%
20171115,58746000,3.61%
20171116,58576000,3.60%
20171117,58870000,3.61%
20171118,58794000,3.61%
20171119,58794000,3.61%
20171120,58794000,3.61%
20171121,59258000,3.64%
20171122,58816000,3.61%
20171123,60420000,3.71%
20171124,61322000,3.76%
20171125,60716000,3.73%
