date,holding_num,holding_perc
20171018,67499000,1.21%
20171019,67578000,1.22%
20171020,67579000,1.22%
20171021,67866000,1.22%
20171023,67866000,1.22%
20171024,69470000,1.25%
20171025,70033000,1.26%
20171026,68740000,1.24%
20171027,68517000,1.23%
20171028,68204000,1.23%
20171029,68204000,1.23%
20171030,68204000,1.23%
20171031,68045000,1.19%
20171101,66252000,1.16%
20171102,66051000,1.16%
20171103,66292000,1.16%
20171104,66689000,1.17%
20171105,66689000,1.17%
20171106,66689000,1.17%
20171107,66682000,1.17%
20171108,67285000,1.18%
20171109,66884000,1.17%
20171110,66884000,1.17%
20171111,67181000,1.18%
20171112,67181000,1.18%
20171113,67181000,1.18%
20171114,67421000,1.18%
20171115,67670000,1.19%
20171116,67694000,1.19%
20171117,67425000,1.18%
20171118,67489000,1.18%
20171119,67489000,1.18%
20171120,67489000,1.18%
20171121,67788000,1.19%
20171122,68035000,1.19%
20171123,67258000,1.18%
20171124,67104000,1.18%
20171125,66200000,1.16%
