date,holding_num,holding_perc
20171018,1374500,0.21%
20171019,1374500,0.21%
20171020,1374500,0.21%
20171021,1374500,0.21%
20171023,1374500,0.21%
20171024,1374500,0.21%
20171025,1374500,0.21%
20171026,1374500,0.21%
20171027,1372500,0.21%
20171028,1372500,0.21%
20171029,1372500,0.21%
20171030,1372500,0.21%
20171031,1372500,0.21%
20171101,1372500,0.21%
20171102,1372500,0.21%
20171103,1372500,0.21%
20171104,1372500,0.21%
20171105,1372500,0.21%
20171106,1372500,0.21%
20171107,1372500,0.21%
20171108,1370500,0.21%
20171109,1370500,0.21%
20171110,1370500,0.21%
20171111,1370500,0.21%
20171112,1370500,0.21%
20171113,1370500,0.21%
20171114,1370500,0.21%
20171115,1370500,0.21%
20171116,1370500,0.21%
20171117,1368500,0.20%
20171118,1368500,0.20%
20171119,1368500,0.20%
20171120,1368500,0.20%
20171121,1368500,0.20%
20171122,1368500,0.20%
20171123,1368500,0.20%
20171124,1368500,0.20%
20171125,1368500,0.20%
