date,holding_num,holding_perc
20171018,10164076,0.93%
20171019,9648076,0.88%
20171020,9592076,0.88%
20171021,9568076,0.88%
20171023,9568076,0.88%
20171024,9344076,0.86%
20171025,9042076,0.83%
20171026,8738076,0.80%
20171027,8370076,0.77%
20171028,8286076,0.76%
20171029,8286076,0.76%
20171030,8286076,0.76%
20171031,8258076,0.76%
20171101,8296076,0.76%
20171102,8092076,0.74%
20171103,7832076,0.72%
20171104,7538076,0.69%
20171105,7538076,0.69%
20171106,7538076,0.69%
20171107,6432076,0.59%
20171108,6432076,0.59%
20171109,6428076,0.59%
20171110,6484076,0.59%
20171111,6512076,0.59%
20171112,6512076,0.59%
20171113,6512076,0.59%
20171114,6504076,0.59%
20171115,6502076,0.59%
20171116,6508076,0.59%
20171117,6566076,0.60%
20171118,6528076,0.60%
20171119,6528076,0.60%
20171120,6528076,0.60%
20171121,6494076,0.59%
20171122,6472076,0.59%
20171123,5844076,0.53%
20171124,5844076,0.53%
20171125,5900076,0.54%
