date,holding_num,holding_perc
20171018,40266000,26.84%
20171019,40760000,27.17%
20171020,40874000,27.24%
20171021,41006000,27.33%
20171023,41006000,27.33%
20171024,41398000,27.59%
20171025,41474000,27.64%
20171026,41508000,27.67%
20171027,41688000,27.79%
20171028,41686000,27.79%
20171029,41686000,27.79%
20171030,41686000,27.79%
20171031,41918000,27.94%
20171101,42392000,28.26%
20171102,42388000,28.25%
20171103,41572000,27.71%
20171104,41238000,27.49%
20171105,41238000,27.49%
20171106,41238000,27.49%
20171107,41218000,27.47%
20171108,41058000,27.37%
20171109,40974000,27.31%
20171110,40944000,27.29%
20171111,40934000,27.28%
20171112,40934000,27.28%
20171113,40934000,27.28%
20171114,41002000,27.33%
20171115,41304000,27.53%
20171116,41400000,27.60%
20171117,41596000,27.73%
20171118,41540000,27.69%
20171119,41540000,27.69%
20171120,41540000,27.69%
20171121,41660000,27.77%
20171122,41568000,27.71%
20171123,41754000,27.83%
20171124,41886000,27.92%
20171125,42072000,28.04%
